League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Att,Live_Pass_Types,Dead_Pass_Types,FK_Pass_Types,TB_Pass_Types,Sw_Pass_Types,Crs_Pass_Types,TI_Pass_Types,CK_Pass_Types,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Bordeaux,4-3-3,0,0.4,NA,1,0,Dijon,4-2-3-1,2,0.9,Léa Declercq · 28&rsquor; Klaudia Jedlińska · 45+2&rsquor;,1,0,Dijon,Away,NA,990,440,392,46,16,2,0,8,19,3,2,0,0,308,2,12
Championnat de France de Football Féminin,2024-03-17,Championnat de France de Football Féminin (Regular season),Le Havre,5-4-1,3,2,Zoé Stiévenart · 54&rsquor; Marie Levasseur (OG) · 75&rsquor; Chancelle Effa Effa · 90+4&rsquor;,1,0,Montpellier,4-2-3-1,3,1.7,Marion Torrent · 45&rsquor; Sonia Ouchene · 59&rsquor; Océane Deslandes · 81&rsquor;,1,0,Le Havre,Home,NA,990,413,359,52,12,0,2,21,26,6,2,2,0,291,2,8
Championnat de France de Football Féminin,2024-03-17,Championnat de France de Football Féminin (Regular season),Le Havre,5-4-1,3,2,Zoé Stiévenart · 54&rsquor; Marie Levasseur (OG) · 75&rsquor; Chancelle Effa Effa · 90+4&rsquor;,1,0,Montpellier,4-2-3-1,3,1.7,Marion Torrent · 45&rsquor; Sonia Ouchene · 59&rsquor; Océane Deslandes · 81&rsquor;,1,0,Montpellier,Away,NA,990,399,349,48,9,1,2,19,21,7,6,0,0,297,2,9
Championnat de France de Football Féminin,2024-03-22,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,1.8,Dominika Grabowska · 44&rsquor; Charlotte Fernandes · 57&rsquor; Mariam Diakité · 77&rsquor;,4,1,Paris FC,4-2-3-1,1,1.5,Kessya Bussy · 72&rsquor;,1,0,Fleury,Home,NA,976,386,335,48,12,1,0,13,16,5,0,0,2,267,3,3
Championnat de France de Football Féminin,2024-03-22,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,1.8,Dominika Grabowska · 44&rsquor; Charlotte Fernandes · 57&rsquor; Mariam Diakité · 77&rsquor;,4,1,Paris FC,4-2-3-1,1,1.5,Kessya Bussy · 72&rsquor;,1,0,Paris FC,Away,NA,990,461,408,53,12,0,0,24,21,3,2,1,0,332,0,18
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Lille,5-4-1,0,0.9,NA,1,0,Lyon,4-3-3,7,3.3,Vicki Bècho · 4&rsquor; Dzsenifer Marozsán · 26&rsquor; Amel Majri · 44&rsquor; Amel Majri · 51&rsquor; Vicki Bècho · 60&rsquor; Liana Joseph · 63&rsquor; Amel Majri · 67&rsquor;,3,0,Lille,Home,NA,990,358,303,55,20,0,0,2,14,0,0,0,0,259,0,9
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Lille,5-4-1,0,0.9,NA,1,0,Lyon,4-3-3,7,3.3,Vicki Bècho · 4&rsquor; Dzsenifer Marozsán · 26&rsquor; Amel Majri · 44&rsquor; Amel Majri · 51&rsquor; Vicki Bècho · 60&rsquor; Liana Joseph · 63&rsquor; Amel Majri · 67&rsquor;,3,0,Lyon,Away,NA,990,612,565,40,6,0,1,22,27,6,2,0,0,517,7,9
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,2,3.1,Klaudia Jedlińska · 8&rsquor; Rose Lavaud · 71&rsquor;,2,0,Guingamp,4-2-3-1,0,0.2,NA,1,0,Dijon,Home,NA,990,406,360,45,10,0,1,21,21,3,1,1,0,321,1,8
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,2,3.1,Klaudia Jedlińska · 8&rsquor; Rose Lavaud · 71&rsquor;,2,0,Guingamp,4-2-3-1,0,0.2,NA,1,0,Guingamp,Away,NA,990,477,416,60,14,0,1,9,27,2,2,0,0,366,1,6
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Le Havre,3-5-2,0,1.6,Nadjma Ali Nadjim · 90+6&rsquor;,2,1,Stade de Reims,4-1-4-1,2,1.1,Noémie Mouchon · 54&rsquor; Julie Pasquereau · 57&rsquor;,1,0,Le Havre,Home,NA,989,542,477,63,13,1,1,18,36,7,2,5,0,422,2,13
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Le Havre,3-5-2,0,1.6,Nadjma Ali Nadjim · 90+6&rsquor;,2,1,Stade de Reims,4-1-4-1,2,1.1,Noémie Mouchon · 54&rsquor; Julie Pasquereau · 57&rsquor;,1,0,Stade de Reims,Away,NA,990,407,362,44,9,1,2,13,24,3,1,2,0,284,1,13
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,1,0.8,Alexandria Lamontagne · 67&rsquor;,2,0,Bordeaux,4-3-3,0,0.2,Nesrine Bahlouli · 90+3&rsquor;,2,1,Saint-Étienne,Home,NA,990,446,394,51,17,0,1,16,20,3,2,0,0,353,1,7
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,1,0.8,Alexandria Lamontagne · 67&rsquor;,2,0,Bordeaux,4-3-3,0,0.2,Nesrine Bahlouli · 90+3&rsquor;,2,1,Bordeaux,Away,NA,989,460,411,45,16,0,3,11,20,3,1,2,0,353,4,7
Championnat de France de Football Féminin,2024-03-24,Championnat de France de Football Féminin (Regular season),Montpellier,5-4-1,1,0.8,Kethna Louis · 89&rsquor;,1,0,Paris Saint-Germain,3-5-2,3,1,Jade Le Guilly · 10&rsquor; Korbin Albert · 43&rsquor; Tabitha Chawinga · 49&rsquor;,1,0,Montpellier,Home,NA,990,310,258,51,7,0,2,17,32,3,3,0,0,205,1,13
Championnat de France de Football Féminin,2024-03-24,Championnat de France de Football Féminin (Regular season),Montpellier,5-4-1,1,0.8,Kethna Louis · 89&rsquor;,1,0,Paris Saint-Germain,3-5-2,3,1,Jade Le Guilly · 10&rsquor; Korbin Albert · 43&rsquor; Tabitha Chawinga · 49&rsquor;,1,0,Paris Saint-Germain,Away,NA,990,655,596,59,11,0,2,17,35,4,0,0,2,559,0,10
Championnat de France de Football Féminin,2024-03-29,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-4-0,3,1.9,Kessya Bussy · 5&rsquor; Clara Matéo · 20&rsquor; Kessya Bussy · 45+1&rsquor;,2,0,Montpellier,4-2-3-1,0,1.1,NA,2,0,Paris FC,Home,NA,990,464,407,54,10,3,0,20,26,8,3,4,0,314,3,11
Championnat de France de Football Féminin,2024-03-29,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-4-0,3,1.9,Kessya Bussy · 5&rsquor; Clara Matéo · 20&rsquor; Kessya Bussy · 45+1&rsquor;,2,0,Montpellier,4-2-3-1,0,1.1,NA,2,0,Montpellier,Away,NA,990,405,349,52,14,2,3,14,24,2,2,0,0,249,4,22
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,2.2,Sarah Cambot · 1&rsquor; Alison Peniguel · 11&rsquor; Alison Peniguel · 62&rsquor;,1,0,Saint-Étienne,4-2-3-1,4,2.6,Noémie Carage · 35&rsquor; Phornetia Browne · 41&rsquor; Alexandria Lamontagne · 64&rsquor; Solene Champagnac · 81&rsquor;,2,0,Guingamp,Home,NA,990,352,294,53,13,1,2,18,27,4,1,3,0,235,5,13
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,2.2,Sarah Cambot · 1&rsquor; Alison Peniguel · 11&rsquor; Alison Peniguel · 62&rsquor;,1,0,Saint-Étienne,4-2-3-1,4,2.6,Noémie Carage · 35&rsquor; Phornetia Browne · 41&rsquor; Alexandria Lamontagne · 64&rsquor; Solene Champagnac · 81&rsquor;,2,0,Saint-Étienne,Away,NA,990,471,414,56,17,0,5,15,20,3,3,0,0,344,1,13
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,3.7,Rosemonde Kouassi · 43&rsquor; Rosemonde Kouassi · 51&rsquor;,4,0,Lille,4-2-3-1,2,0.7,Lorena Azzaro · 36&rsquor; Aurore Paprzycki · 73&rsquor; Marjorie · 90+3&rsquor;,7,1,Fleury,Home,NA,990,419,363,46,8,4,1,17,24,6,2,0,0,309,10,8
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,3.7,Rosemonde Kouassi · 43&rsquor; Rosemonde Kouassi · 51&rsquor;,4,0,Lille,4-2-3-1,2,0.7,Lorena Azzaro · 36&rsquor; Aurore Paprzycki · 73&rsquor; Marjorie · 90+3&rsquor;,7,1,Lille,Away,NA,972,376,312,64,22,1,0,12,25,2,0,0,2,263,0,14
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-1-4-1,3,0.6,Noémie Mouchon · 40&rsquor; Rachel Corboz · 87&rsquor; Rachel Corboz · 90+7&rsquor;,1,0,Bordeaux,4-2-3-1,0,1.1,NA,1,0,Stade de Reims,Home,NA,990,386,337,47,10,0,2,10,25,4,1,3,0,284,2,15
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-1-4-1,3,0.6,Noémie Mouchon · 40&rsquor; Rachel Corboz · 87&rsquor; Rachel Corboz · 90+7&rsquor;,1,0,Bordeaux,4-2-3-1,0,1.1,NA,1,0,Bordeaux,Away,NA,990,490,436,53,10,1,2,18,30,3,3,0,0,378,1,16
Championnat de France de Football Féminin,2024-03-31,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-5-2,3,2.5,Marie-Antoinette Katoto · 13&rsquor; Tabitha Chawinga · 45&rsquor; Tabitha Chawinga · 59&rsquor;,0,0,Dijon,5-3-2,0,0.2,NA,1,0,Paris Saint-Germain,Home,NA,990,802,759,42,9,1,0,15,26,3,1,1,0,711,1,10
Championnat de France de Football Féminin,2024-03-31,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-5-2,3,2.5,Marie-Antoinette Katoto · 13&rsquor; Tabitha Chawinga · 45&rsquor; Tabitha Chawinga · 59&rsquor;,0,0,Dijon,5-3-2,0,0.2,NA,1,0,Dijon,Away,NA,990,305,270,34,5,0,1,11,9,3,3,0,0,212,1,7
Championnat de France de Football Féminin,2024-03-31,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,3,3.3,Eugénie Le Sommer · 33&rsquor; Melchie Dumornay · 41&rsquor; Sara Däbritz (P) · 58&rsquor;,1,0,Le Havre,5-3-2,0,0,NA,3,0,Lyon,Home,NA,990,731,691,35,10,0,1,35,19,5,4,0,0,608,5,10
Championnat de France de Football Féminin,2024-03-31,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,3,3.3,Eugénie Le Sommer · 33&rsquor; Melchie Dumornay · 41&rsquor; Sara Däbritz (P) · 58&rsquor;,1,0,Le Havre,5-3-2,0,0,NA,3,0,Le Havre,Away,NA,990,341,285,55,15,0,2,2,24,0,0,0,0,227,1,10
Championnat de France de Football Féminin,2024-04-12,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,2,1.7,Julie Dufour · 60&rsquor; Kessya Bussy · 72&rsquor;,2,0,Stade de Reims,4-3-3,2,1,Rofiat Imuran · 4&rsquor; Rofiat Imuran · 62&rsquor;,2,0,Paris FC,Home,NA,990,554,501,52,8,0,2,36,25,11,7,3,0,437,1,16
Championnat de France de Football Féminin,2024-04-12,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,2,1.7,Julie Dufour · 60&rsquor; Kessya Bussy · 72&rsquor;,2,0,Stade de Reims,4-3-3,2,1,Rofiat Imuran · 4&rsquor; Rofiat Imuran · 62&rsquor;,2,0,Stade de Reims,Away,NA,990,316,266,48,9,0,4,4,22,1,1,0,0,197,2,10
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Montpellier,4-2-3-1,1,0.9,Marion Torrent · 45+3&rsquor; Marion Torrent · 56&rsquor; Océane Deslandes · 61&rsquor;,2,2,Lille,4-2-3-1,2,1.1,Marjorie · 51&rsquor; Julie Pian · 90+5&rsquor;,4,0,Montpellier,Home,NA,925,309,256,49,12,0,2,13,21,5,2,3,0,207,4,8
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Montpellier,4-2-3-1,1,0.9,Marion Torrent · 45+3&rsquor; Marion Torrent · 56&rsquor; Océane Deslandes · 61&rsquor;,2,2,Lille,4-2-3-1,2,1.1,Marjorie · 51&rsquor; Julie Pian · 90+5&rsquor;,4,0,Lille,Away,NA,990,424,365,56,22,4,2,22,25,2,1,1,0,320,3,4
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,1.3,Antonie Stárová (P) · 33&rsquor; Nina Richard · 67&rsquor; Maïwen Renard · 75&rsquor;,2,0,Paris Saint-Germain,3-5-2,3,1.3,Tabitha Chawinga · 30&rsquor; Marie-Antoinette Katoto · 58&rsquor; Sandy Baltimore · 78&rsquor;,3,0,Guingamp,Home,NA,990,243,197,46,13,0,0,10,17,1,0,1,0,143,0,6
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,1.3,Antonie Stárová (P) · 33&rsquor; Nina Richard · 67&rsquor; Maïwen Renard · 75&rsquor;,2,0,Paris Saint-Germain,3-5-2,3,1.3,Tabitha Chawinga · 30&rsquor; Marie-Antoinette Katoto · 58&rsquor; Sandy Baltimore · 78&rsquor;,3,0,Paris Saint-Germain,Away,NA,990,604,558,46,9,1,3,32,24,6,1,4,0,495,0,10
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,1,2.2,Meriame Terchoun · 14&rsquor;,3,0,Le Havre,3-4-1-2,2,0.8,Zoé Stiévenart · 7&rsquor; Chancelle Effa Effa · 72&rsquor;,1,0,Dijon,Home,NA,990,394,352,41,13,0,0,26,19,6,3,1,0,291,1,10
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,1,2.2,Meriame Terchoun · 14&rsquor;,3,0,Le Havre,3-4-1-2,2,0.8,Zoé Stiévenart · 7&rsquor; Chancelle Effa Effa · 72&rsquor;,1,0,Le Havre,Away,NA,990,484,439,43,14,2,1,10,21,3,1,0,0,383,2,7
Championnat de France de Football Féminin,2024-04-14,Championnat de France de Football Féminin (Regular season),Bordeaux,4-2-3-1,0,0.4,NA,2,0,Fleury,4-2-3-1,3,2.6,Léa Le Garrec · 8&rsquor; Evelyn Badu · 39&rsquor; Batcheba Louis · 55&rsquor;,3,0,Bordeaux,Home,NA,990,441,387,52,13,2,0,13,12,4,3,1,0,344,2,10
Championnat de France de Football Féminin,2024-04-14,Championnat de France de Football Féminin (Regular season),Bordeaux,4-2-3-1,0,0.4,NA,2,0,Fleury,4-2-3-1,3,2.6,Léa Le Garrec · 8&rsquor; Evelyn Badu · 39&rsquor; Batcheba Louis · 55&rsquor;,3,0,Fleury,Away,NA,990,495,453,36,13,0,1,13,16,2,2,0,0,411,6,4
Championnat de France de Football Féminin,2024-04-14,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,1,0.9,Amandine Pierre-Louis · 21&rsquor;,2,0,Lyon,4-3-3,6,6.5,Griedge Mbock Bathy · 14&rsquor; Wendie Renard (P) · 17&rsquor; Vicki Bècho · 28&rsquor; Kadidiatou Diani (P) · 45+4&rsquor; Vicki Bècho · 70&rsquor; Vicki Bècho · 90+3&rsquor;,0,0,Saint-Étienne,Home,NA,990,359,302,57,16,0,3,4,20,1,0,0,0,247,0,13
Championnat de France de Football Féminin,2024-04-14,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,1,0.9,Amandine Pierre-Louis · 21&rsquor;,2,0,Lyon,4-3-3,6,6.5,Griedge Mbock Bathy · 14&rsquor; Wendie Renard (P) · 17&rsquor; Vicki Bècho · 28&rsquor; Kadidiatou Diani (P) · 45+4&rsquor; Vicki Bècho · 70&rsquor; Vicki Bècho · 90+3&rsquor;,0,0,Lyon,Away,NA,990,530,485,41,7,4,0,26,19,10,8,2,0,455,4,9
Championnat de France de Football Féminin,2024-04-19,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,0,1.1,NA,3,0,Saint-Étienne,4-2-3-1,1,0.6,Alexandria Lamontagne · 4&rsquor;,3,0,Paris FC,Home,NA,990,487,431,51,12,0,0,25,29,6,3,2,0,381,5,6
Championnat de France de Football Féminin,2024-04-19,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,0,1.1,NA,3,0,Saint-Étienne,4-2-3-1,1,0.6,Alexandria Lamontagne · 4&rsquor;,3,0,Saint-Étienne,Away,NA,990,374,312,61,17,0,0,5,28,2,1,0,0,246,1,17
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,1,1.4,Maïté Boucly · 90+4&rsquor;,2,0,Bordeaux,4-2-3-1,2,0.9,Nesrine Bahlouli · 12&rsquor; Laura Bourgouin · 15&rsquor;,4,0,Lille,Home,NA,990,495,431,63,19,1,0,25,29,4,4,0,0,342,1,5
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,1,1.4,Maïté Boucly · 90+4&rsquor;,2,0,Bordeaux,4-2-3-1,2,0.9,Nesrine Bahlouli · 12&rsquor; Laura Bourgouin · 15&rsquor;,4,0,Bordeaux,Away,NA,990,389,326,57,13,0,2,8,29,2,1,0,0,233,6,11
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Montpellier,4-1-4-1,4,3.2,Faustine Robert · 46&rsquor; Lea Khelifi · 72&rsquor; Nérilia Mondésir · 79&rsquor; Sh'nia Gordon · 90+3&rsquor;,2,0,Saint-Étienne,4-2-3-1,0,0.5,NA,4,0,Montpellier,Home,NA,990,371,326,41,14,2,1,13,17,3,3,0,0,269,4,6
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Montpellier,4-1-4-1,4,3.2,Faustine Robert · 46&rsquor; Lea Khelifi · 72&rsquor; Nérilia Mondésir · 79&rsquor; Sh'nia Gordon · 90+3&rsquor;,2,0,Saint-Étienne,4-2-3-1,0,0.5,NA,4,0,Saint-Étienne,Away,NA,990,402,342,59,23,1,0,18,23,1,1,0,0,284,1,9
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,1,1,Meriame Terchoun · 58&rsquor; Małgorzata Grec · 83&rsquor;,4,1,Stade de Reims,4-1-4-1,1,2.2,Noémie Mouchon · 52&rsquor;,2,0,Dijon,Home,NA,982,398,346,52,10,1,1,16,28,6,2,4,0,291,0,14
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,1,1,Meriame Terchoun · 58&rsquor; Małgorzata Grec · 83&rsquor;,4,1,Stade de Reims,4-1-4-1,1,2.2,Noémie Mouchon · 52&rsquor;,2,0,Stade de Reims,Away,NA,990,384,312,72,13,0,2,18,44,6,1,5,0,272,0,14
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Lyon,4-2-3-1,2,1.8,Maeline Mendy · 25&rsquor; Vicki Bècho · 43&rsquor;,3,0,Guingamp,4-3-3,1,0.5,Alison Peniguel · 58&rsquor;,0,0,Lyon,Home,NA,990,477,435,40,10,0,0,13,17,6,6,0,0,390,2,7
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Lyon,4-2-3-1,2,1.8,Maeline Mendy · 25&rsquor; Vicki Bècho · 43&rsquor;,3,0,Guingamp,4-3-3,1,0.5,Alison Peniguel · 58&rsquor;,0,0,Guingamp,Away,NA,990,395,335,57,15,0,0,13,25,3,2,1,0,295,3,12
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,5-3-2,1,0.4,Anaïs Ebayilin · 71&rsquor; Auryane Abdourahim · 89&rsquor;,5,1,Paris FC,3-5-2,1,2.1,Kessya Bussy · 30&rsquor;,3,0,Paris Saint-Germain,Home,NA,988,541,496,43,7,0,1,5,20,2,2,0,0,453,2,13
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,5-3-2,1,0.4,Anaïs Ebayilin · 71&rsquor; Auryane Abdourahim · 89&rsquor;,5,1,Paris FC,3-5-2,1,2.1,Kessya Bussy · 30&rsquor;,3,0,Paris FC,Away,NA,990,442,394,48,12,1,1,15,26,7,3,3,0,351,0,10
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Le Havre,3-4-1-2,1,0.6,Mickaélla Cardia · 39&rsquor; Christy Gavory · 51&rsquor;,6,1,Fleury,4-2-3-1,3,2.7,Batcheba Louis · 10&rsquor; Ewelina Kamczyk · 61&rsquor; Rosemonde Kouassi · 66&rsquor;,0,0,Le Havre,Home,NA,950,398,345,52,14,0,1,10,23,4,1,3,0,287,1,12
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Le Havre,3-4-1-2,1,0.6,Mickaélla Cardia · 39&rsquor; Christy Gavory · 51&rsquor;,6,1,Fleury,4-2-3-1,3,2.7,Batcheba Louis · 10&rsquor; Ewelina Kamczyk · 61&rsquor; Rosemonde Kouassi · 66&rsquor;,0,0,Fleury,Away,NA,990,556,511,42,13,1,1,13,21,3,2,0,0,434,3,9
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Paris FC,4-4-2,0,0.2,NA,2,0,Dijon,4-2-3-1,1,0.6,Léa Declercq · 79&rsquor;,1,0,Paris FC,Home,NA,990,554,506,46,11,1,1,11,24,2,1,1,0,462,2,10
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Paris FC,4-4-2,0,0.2,NA,2,0,Dijon,4-2-3-1,1,0.6,Léa Declercq · 79&rsquor;,1,0,Dijon,Away,NA,990,421,378,39,8,1,0,15,23,3,3,0,0,299,4,10
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,1,1.6,Cindy Caputo (P) · 20&rsquor;,2,0,Lille,4-2-3-1,1,1.2,Anaïs Ribeyra · 53&rsquor;,2,0,Saint-Étienne,Home,NA,990,421,371,42,11,0,3,13,18,1,1,0,0,322,8,7
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,1,1.6,Cindy Caputo (P) · 20&rsquor;,2,0,Lille,4-2-3-1,1,1.2,Anaïs Ribeyra · 53&rsquor;,2,0,Lille,Away,NA,990,378,323,50,20,2,3,11,15,1,1,0,0,284,5,0
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,2,Laurie Teinturier · 2&rsquor; Alison Peniguel · 58&rsquor; Marie-Charlotte Léger · 88&rsquor;,0,0,Le Havre,3-4-3,4,3.9,Chancelle Effa Effa · 32&rsquor; Inès Benyahia · 56&rsquor; Inès Benyahia · 60&rsquor; Chancelle Effa Effa · 67&rsquor;,1,0,Guingamp,Home,NA,990,392,329,62,12,1,2,9,32,2,0,1,0,266,1,8
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,2,Laurie Teinturier · 2&rsquor; Alison Peniguel · 58&rsquor; Marie-Charlotte Léger · 88&rsquor;,0,0,Le Havre,3-4-3,4,3.9,Chancelle Effa Effa · 32&rsquor; Inès Benyahia · 56&rsquor; Inès Benyahia · 60&rsquor; Chancelle Effa Effa · 67&rsquor;,1,0,Le Havre,Away,NA,990,496,439,53,9,0,3,21,32,6,2,1,0,393,4,6
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,3.7,Batcheba Louis · 46&rsquor; Léa Le Garrec · 56&rsquor;,2,0,Montpellier,4-2-3-1,3,2.4,Nérilia Mondésir (P) · 4&rsquor; Maëlle Lakrar · 35&rsquor; Lea Khelifi · 78&rsquor;,3,0,Fleury,Home,NA,990,430,371,59,16,0,0,26,29,3,2,1,0,300,0,8
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,3.7,Batcheba Louis · 46&rsquor; Léa Le Garrec · 56&rsquor;,2,0,Montpellier,4-2-3-1,3,2.4,Nérilia Mondésir (P) · 4&rsquor; Maëlle Lakrar · 35&rsquor; Lea Khelifi · 78&rsquor;,3,0,Montpellier,Away,NA,990,349,300,47,7,0,0,12,21,5,3,1,0,234,2,10
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-3-3,2,1.2,Rofiat Imuran · 15&rsquor; Anaele Le Moguedec · 27&rsquor;,0,0,Paris Saint-Germain,3-5-2,1,0.5,Fanny Rossi · 28&rsquor;,2,0,Stade de Reims,Home,NA,990,353,310,42,9,0,1,19,24,6,2,4,0,252,1,9
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-3-3,2,1.2,Rofiat Imuran · 15&rsquor; Anaele Le Moguedec · 27&rsquor;,0,0,Paris Saint-Germain,3-5-2,1,0.5,Fanny Rossi · 28&rsquor;,2,0,Paris Saint-Germain,Away,NA,990,475,420,54,10,0,3,8,27,3,2,1,0,368,1,16
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Bordeaux,4-1-4-1,2,3,Laura Bourgouin · 45+5&rsquor; Laura Bourgouin (P) · 85&rsquor;,1,0,Lyon,3-5-2,1,0.6,Alice Marques · 33&rsquor;,0,0,Bordeaux,Home,NA,990,265,216,47,11,0,1,16,19,7,4,3,0,167,2,13
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Bordeaux,4-1-4-1,2,3,Laura Bourgouin · 45+5&rsquor; Laura Bourgouin (P) · 85&rsquor;,1,0,Lyon,3-5-2,1,0.6,Alice Marques · 33&rsquor;,0,0,Lyon,Away,NA,990,406,352,52,16,0,0,17,23,4,4,0,0,314,2,12
Championnat de France de Football Féminin,2024-05-11,Championnat de France de Football Féminin (Semi-finals),Paris Saint-Germain,3-5-2,2,3.5,Grace Geyoro (P) · 52&rsquor; Marie-Antoinette Katoto · 72&rsquor;,1,0,Paris FC,4-2-3-1,2,1.2,Clara Matéo · 36&rsquor; Daphne Corboz · 56&rsquor;,1,0,Paris Saint-Germain,Home,NA,990,668,621,46,6,1,1,18,24,7,2,2,0,583,1,10
Championnat de France de Football Féminin,2024-05-11,Championnat de France de Football Féminin (Semi-finals),Paris Saint-Germain,3-5-2,2,3.5,Grace Geyoro (P) · 52&rsquor; Marie-Antoinette Katoto · 72&rsquor;,1,0,Paris FC,4-2-3-1,2,1.2,Clara Matéo · 36&rsquor; Daphne Corboz · 56&rsquor;,1,0,Paris FC,Away,NA,990,289,242,47,9,0,2,7,15,5,4,0,0,206,0,9
