League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG_Expected,npxG_Expected,xAG_Expected,SCA_SCA,GCA_SCA,Cmp_Passes,Att_Passes,Cmp_percent_Passes,PrgP_Passes,Carries_Carries,PrgC_Carries,Att_Take_Ons,Succ_Take_Ons,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon
Frauen-Bundesliga,2024-11-10,Frauen-Bundesliga (Matchweek 9),Bayer Leverkusen,4-4-2,3.0,2.8,Kristin Kögel · 4&rsquor; Cornelia Kramer · 13&rsquor; Lilla Turányi · 62&rsquor;,1,0,Turbine Potsdam,5-3-2,0.0,0.3,,2,0,Turbine Potsdam,Away,,990.0,0,0,0,0,5,1,2,0,412.0,15.0,13,14.0,0.3,0.3,0.1,9.0,0.0,181.0,292.0,62.0,14.0,138.0,5.0,13.0,4.0,,,,,,,,
Frauen-Bundesliga,2024-11-10,Frauen-Bundesliga (Matchweek 9),FC Carl Zeiss Jena,4-1-4-1,0.0,0.4,,0,0,Werder Bremen,3-4-1-2,1.0,0.6,Lara Schmidt · 19&rsquor;,2,0,FC Carl Zeiss Jena,Home,,990.0,0,0,0,0,12,3,0,0,514.0,16.0,15,8.0,0.4,0.4,0.2,16.0,0.0,261.0,406.0,64.3,19.0,264.0,10.0,11.0,4.0,,,,,,,,
Frauen-Bundesliga,2024-11-10,Frauen-Bundesliga (Matchweek 9),FC Carl Zeiss Jena,4-1-4-1,0.0,0.4,,0,0,Werder Bremen,3-4-1-2,1.0,0.6,Lara Schmidt · 19&rsquor;,2,0,Werder Bremen,Away,,990.0,1,1,0,0,7,3,2,0,577.0,11.0,11,10.0,0.6,0.6,0.4,12.0,2.0,328.0,483.0,67.9,40.0,229.0,10.0,15.0,11.0,,,,,,,,
Frauen-Bundesliga,2024-11-11,Frauen-Bundesliga (Matchweek 9),SGS Essen,4-2-3-1,0.0,1.8,,2,0,RB Leipzig,3-4-3,0.0,1.1,,3,0,SGS Essen,Home,,990.0,0,0,0,0,14,5,2,0,581.0,25.0,12,12.0,1.8,1.8,1.0,25.0,0.0,349.0,461.0,75.7,45.0,348.0,15.0,33.0,16.0,,,,,,,,
Frauen-Bundesliga,2024-11-11,Frauen-Bundesliga (Matchweek 9),SGS Essen,4-2-3-1,0.0,1.8,,2,0,RB Leipzig,3-4-3,0.0,1.1,,3,0,RB Leipzig,Away,,990.0,0,0,0,0,9,4,3,0,552.0,19.0,22,13.0,1.1,1.1,1.1,18.0,0.0,325.0,419.0,77.6,30.0,280.0,19.0,29.0,17.0,,,,,,,,
Frauen-Bundesliga,2024-11-15,Frauen-Bundesliga (Matchweek 10),Freiburg,4-2-3-1,1.0,1.6,Tessa Blumenberg · 78&rsquor;,3,0,SGS Essen,4-2-3-1,0.0,1.1,,0,0,Freiburg,Home,,990.0,1,1,0,0,15,6,3,0,742.0,30.0,10,15.0,1.6,1.6,1.5,26.0,2.0,427.0,555.0,76.9,44.0,283.0,17.0,32.0,10.0,,,,,,,,
Frauen-Bundesliga,2024-11-15,Frauen-Bundesliga (Matchweek 10),Freiburg,4-2-3-1,1.0,1.6,Tessa Blumenberg · 78&rsquor;,3,0,SGS Essen,4-2-3-1,0.0,1.1,,0,0,SGS Essen,Away,,990.0,0,0,0,0,11,4,0,0,552.0,41.0,14,23.0,1.1,1.1,1.0,14.0,0.0,235.0,379.0,62.0,24.0,222.0,11.0,22.0,8.0,,,,,,,,
Frauen-Bundesliga,2024-11-16,Frauen-Bundesliga (Matchweek 10),VfL Wolfsburg,3-4-3,3.0,3.1,Lena Lattwein (P) · 27&rsquor; Lynn Wilms (P) · 33&rsquor; Lineth Beerensteyn · 88&rsquor;,0,0,Turbine Potsdam,5-3-2,1.0,0.2,Lina Vianden · 70&rsquor;,2,0,VfL Wolfsburg,Home,,990.0,3,1,2,2,22,9,0,0,738.0,14.0,8,13.0,3.1,1.6,1.0,40.0,4.0,511.0,639.0,80.0,62.0,385.0,31.0,17.0,7.0,,,,,,,,
Frauen-Bundesliga,2024-11-16,Frauen-Bundesliga (Matchweek 10),VfL Wolfsburg,3-4-3,3.0,3.1,Lena Lattwein (P) · 27&rsquor; Lynn Wilms (P) · 33&rsquor; Lineth Beerensteyn · 88&rsquor;,0,0,Turbine Potsdam,5-3-2,1.0,0.2,Lina Vianden · 70&rsquor;,2,0,Turbine Potsdam,Away,,990.0,1,0,0,0,5,3,2,0,413.0,24.0,8,23.0,0.2,0.2,0.1,6.0,2.0,154.0,267.0,57.7,15.0,147.0,7.0,13.0,4.0,,,,,,,,
Frauen-Bundesliga,2024-11-16,Frauen-Bundesliga (Matchweek 10),TSG 1899 Hoffenheim,4-3-3,0.0,0.5,,0,0,Eintracht Frankfurt,4-3-1-2,1.0,1.2,Sara Doorsoun (P) · 52&rsquor;,2,0,TSG 1899 Hoffenheim,Home,,990.0,0,0,0,0,7,2,0,0,571.0,15.0,12,9.0,0.5,0.5,0.2,13.0,0.0,340.0,449.0,75.7,26.0,251.0,10.0,20.0,9.0,,,,,,,,
Frauen-Bundesliga,2024-11-16,Frauen-Bundesliga (Matchweek 10),TSG 1899 Hoffenheim,4-3-3,0.0,0.5,,0,0,Eintracht Frankfurt,4-3-1-2,1.0,1.2,Sara Doorsoun (P) · 52&rsquor;,2,0,Eintracht Frankfurt,Away,,990.0,1,0,1,1,8,2,2,0,695.0,25.0,16,10.0,1.2,0.5,0.4,14.0,0.0,460.0,582.0,79.0,37.0,424.0,24.0,18.0,7.0,,,,,,,,
Frauen-Bundesliga,2024-11-17,Frauen-Bundesliga (Matchweek 10),Bayern München,4-2-3-1,5.0,2.7,Glódís Perla Viggósdóttir · 19&rsquor; Klara Bühl · 29&rsquor; Lea Schüller · 80&rsquor; Jovana Damnjanović · 82&rsquor; Lea Schüller · 90+4&rsquor;,0,0,FC Carl Zeiss Jena,4-1-4-1,0.0,0.1,,2,0,Bayern München,Home,,990.0,5,2,0,0,28,10,0,0,829.0,16.0,10,2.0,2.8,2.8,2.3,47.0,5.0,614.0,729.0,84.2,58.0,250.0,14.0,19.0,10.0,,,,,,,,
Frauen-Bundesliga,2024-11-17,Frauen-Bundesliga (Matchweek 10),Bayern München,4-2-3-1,5.0,2.7,Glódís Perla Viggósdóttir · 19&rsquor; Klara Bühl · 29&rsquor; Lea Schüller · 80&rsquor; Jovana Damnjanović · 82&rsquor; Lea Schüller · 90+4&rsquor;,0,0,FC Carl Zeiss Jena,4-1-4-1,0.0,0.1,,2,0,FC Carl Zeiss Jena,Away,,990.0,0,0,0,0,2,1,2,0,415.0,15.0,11,12.0,0.1,0.1,0.1,4.0,0.0,211.0,308.0,68.5,6.0,145.0,4.0,16.0,9.0,,,,,,,,
Frauen-Bundesliga,2024-11-17,Frauen-Bundesliga (Matchweek 10),RB Leipzig,3-4-3,0.0,0.3,,1,0,Bayer Leverkusen,4-4-2,1.0,1.1,Kristin Kögel · 81&rsquor;,4,0,RB Leipzig,Home,,990.0,0,0,0,0,7,0,1,0,657.0,15.0,11,8.0,0.3,0.3,0.2,12.0,0.0,426.0,540.0,78.9,33.0,409.0,15.0,24.0,13.0,,,,,,,,
Frauen-Bundesliga,2024-11-17,Frauen-Bundesliga (Matchweek 10),RB Leipzig,3-4-3,0.0,0.3,,1,0,Bayer Leverkusen,4-4-2,1.0,1.1,Kristin Kögel · 81&rsquor;,4,0,Bayer Leverkusen,Away,,990.0,1,1,0,0,10,4,4,0,565.0,24.0,16,13.0,1.1,1.1,1.0,16.0,2.0,330.0,448.0,73.7,36.0,228.0,9.0,16.0,9.0,,,,,,,,
Frauen-Bundesliga,2024-11-18,Frauen-Bundesliga (Matchweek 10),FC Köln,3-4-3,1.0,0.6,Vanessa Leimenstoll · 90+1&rsquor;,1,0,Werder Bremen,4-2-3-1,4.0,2.2,Michelle Ulbrich · 12&rsquor; Lara Schmidt · 54&rsquor; Emőke Pápai · 82&rsquor; Amira Arfaoui · 86&rsquor;,1,0,FC Köln,Home,,990.0,1,1,0,0,6,2,1,0,622.0,26.0,8,15.0,0.6,0.6,0.5,9.0,2.0,381.0,499.0,76.4,35.0,301.0,10.0,17.0,3.0,,,,,,,,
Frauen-Bundesliga,2024-11-18,Frauen-Bundesliga (Matchweek 10),FC Köln,3-4-3,1.0,0.6,Vanessa Leimenstoll · 90+1&rsquor;,1,0,Werder Bremen,4-2-3-1,4.0,2.2,Michelle Ulbrich · 12&rsquor; Lara Schmidt · 54&rsquor; Emőke Pápai · 82&rsquor; Amira Arfaoui · 86&rsquor;,1,0,Werder Bremen,Away,,990.0,4,4,0,0,19,5,1,0,583.0,22.0,5,13.0,2.2,2.2,1.7,31.0,7.0,336.0,455.0,73.8,40.0,226.0,10.0,24.0,7.0,,,,,,,,
Frauen-Bundesliga,2024-12-06,Frauen-Bundesliga (Matchweek 11),Bayer Leverkusen,4-4-2,1.0,1.2,Cornelia Kramer · 47&rsquor;,2,0,VfL Wolfsburg,3-4-3,0.0,1.2,,0,0,Bayer Leverkusen,Home,,990.0,1,1,0,0,12,5,2,0,482.0,27.0,12,22.0,1.2,1.2,0.8,17.0,2.0,214.0,332.0,64.5,19.0,206.0,11.0,9.0,1.0,,,,,,,,
Frauen-Bundesliga,2024-12-06,Frauen-Bundesliga (Matchweek 11),Bayer Leverkusen,4-4-2,1.0,1.2,Cornelia Kramer · 47&rsquor;,2,0,VfL Wolfsburg,3-4-3,0.0,1.2,,0,0,VfL Wolfsburg,Away,,990.0,0,0,0,0,16,3,0,0,661.0,15.0,4,13.0,1.3,1.3,0.6,26.0,0.0,403.0,547.0,73.7,47.0,267.0,14.0,19.0,7.0,,,,,,,,
Frauen-Bundesliga,2024-12-07,Frauen-Bundesliga (Matchweek 11),Turbine Potsdam,5-3-2,0.0,0.2,,4,0,FC Köln,4-3-3,1.0,2.6,Alena Bienz · 60&rsquor;,2,0,Turbine Potsdam,Home,,990.0,0,0,0,0,4,0,4,0,415.0,24.0,10,20.0,0.2,0.2,0.2,7.0,0.0,173.0,293.0,59.0,15.0,152.0,4.0,5.0,2.0,,,,,,,,
Frauen-Bundesliga,2024-12-07,Frauen-Bundesliga (Matchweek 11),Turbine Potsdam,5-3-2,0.0,0.2,,4,0,FC Köln,4-3-3,1.0,2.6,Alena Bienz · 60&rsquor;,2,0,FC Köln,Away,,990.0,1,1,0,0,24,9,2,0,609.0,12.0,13,10.0,2.7,2.7,2.3,43.0,2.0,364.0,507.0,71.8,50.0,334.0,20.0,20.0,9.0,,,,,,,,
Frauen-Bundesliga,2024-12-07,Frauen-Bundesliga (Matchweek 11),SGS Essen,4-2-3-1,0.0,0.5,,2,0,Bayern München,4-2-3-1,2.0,2.7,Pernille Harder · 30&rsquor; Georgia Stanway · 90+3&rsquor;,4,0,SGS Essen,Home,,990.0,0,0,0,0,9,2,2,0,443.0,21.0,8,14.0,0.5,0.5,0.4,15.0,0.0,195.0,321.0,60.7,13.0,224.0,6.0,12.0,4.0,,,,,,,,
Frauen-Bundesliga,2024-12-07,Frauen-Bundesliga (Matchweek 11),SGS Essen,4-2-3-1,0.0,0.5,,2,0,Bayern München,4-2-3-1,2.0,2.7,Pernille Harder · 30&rsquor; Georgia Stanway · 90+3&rsquor;,4,0,Bayern München,Away,,990.0,2,2,0,0,17,10,4,0,668.0,20.0,14,14.0,2.7,2.7,2.6,31.0,3.0,437.0,555.0,78.7,33.0,344.0,19.0,10.0,4.0,,,,,,,,
Frauen-Bundesliga,2024-12-08,Frauen-Bundesliga (Matchweek 11),Werder Bremen,3-4-1-2,0.0,1.2,,2,0,Freiburg,4-2-3-1,3.0,1.4,Shekiera Martinez · 20&rsquor; Shekiera Martinez · 29&rsquor; Greta Stegemann · 52&rsquor;,1,0,Werder Bremen,Home,,990.0,0,0,0,1,9,4,2,0,506.0,26.0,17,12.0,1.3,0.5,0.4,16.0,0.0,238.0,385.0,61.8,30.0,246.0,6.0,11.0,4.0,,,,,,,,
Frauen-Bundesliga,2024-12-08,Frauen-Bundesliga (Matchweek 11),Werder Bremen,3-4-1-2,0.0,1.2,,2,0,Freiburg,4-2-3-1,3.0,1.4,Shekiera Martinez · 20&rsquor; Shekiera Martinez · 29&rsquor; Greta Stegemann · 52&rsquor;,1,0,Freiburg,Away,,990.0,3,0,0,0,9,3,1,0,585.0,17.0,10,18.0,1.4,1.4,0.1,10.0,1.0,334.0,471.0,70.9,37.0,328.0,6.0,19.0,9.0,,,,,,,,
Frauen-Bundesliga,2024-12-09,Frauen-Bundesliga (Matchweek 11),Eintracht Frankfurt,4-3-1-2,3.0,2.6,Nicole Anyomi · 7&rsquor; Tanja Pawollek · 63&rsquor; Carlotta Wamser · 88&rsquor;,1,0,RB Leipzig,3-4-3,0.0,0.2,,1,0,Eintracht Frankfurt,Home,,990.0,3,2,0,0,15,7,1,0,681.0,20.0,12,10.0,2.6,2.6,2.2,21.0,3.0,457.0,563.0,81.2,41.0,415.0,20.0,32.0,15.0,,,,,,,,
Frauen-Bundesliga,2024-12-09,Frauen-Bundesliga (Matchweek 11),Eintracht Frankfurt,4-3-1-2,3.0,2.6,Nicole Anyomi · 7&rsquor; Tanja Pawollek · 63&rsquor; Carlotta Wamser · 88&rsquor;,1,0,RB Leipzig,3-4-3,0.0,0.2,,1,0,RB Leipzig,Away,,990.0,0,0,0,0,3,1,1,0,537.0,23.0,14,12.0,0.2,0.2,0.2,6.0,0.0,306.0,415.0,73.7,15.0,256.0,4.0,13.0,5.0,,,,,,,,
Frauen-Bundesliga,2024-12-13,Frauen-Bundesliga (Matchweek 12),FC Carl Zeiss Jena,4-1-4-1,0.0,0.1,,1,0,Eintracht Frankfurt,4-3-1-2,3.0,3.0,Carlotta Wamser · 68&rsquor; Remina Chiba · 86&rsquor; Laura Freigang · 89&rsquor;,1,0,FC Carl Zeiss Jena,Home,,990.0,0,0,0,0,3,1,1,0,449.0,19.0,20,13.0,0.1,0.1,0.1,6.0,0.0,231.0,330.0,70.0,14.0,226.0,4.0,21.0,9.0,,,,,,,,
Frauen-Bundesliga,2024-12-13,Frauen-Bundesliga (Matchweek 12),FC Carl Zeiss Jena,4-1-4-1,0.0,0.1,,1,0,Eintracht Frankfurt,4-3-1-2,3.0,3.0,Carlotta Wamser · 68&rsquor; Remina Chiba · 86&rsquor; Laura Freigang · 89&rsquor;,1,0,Eintracht Frankfurt,Away,,990.0,3,2,0,0,17,5,1,0,809.0,22.0,6,5.0,3.1,3.1,2.1,30.0,3.0,598.0,713.0,83.9,62.0,462.0,21.0,21.0,10.0,,,,,,,,
Frauen-Bundesliga,2024-12-14,Frauen-Bundesliga (Matchweek 12),Bayer Leverkusen,4-4-2,2.0,1.5,Sofie Zdebel · 17&rsquor; Delice Boboy · 90+5&rsquor;,3,0,Freiburg,4-2-3-1,0.0,0.6,,2,0,Bayer Leverkusen,Home,,990.0,2,2,0,0,11,5,3,0,500.0,28.0,7,13.0,1.5,1.5,1.3,15.0,1.0,256.0,402.0,63.7,24.0,205.0,13.0,7.0,6.0,,,,,,,,
Frauen-Bundesliga,2024-12-14,Frauen-Bundesliga (Matchweek 12),Bayer Leverkusen,4-4-2,2.0,1.5,Sofie Zdebel · 17&rsquor; Delice Boboy · 90+5&rsquor;,3,0,Freiburg,4-2-3-1,0.0,0.6,,2,0,Freiburg,Away,,990.0,0,0,0,0,9,3,2,0,542.0,20.0,9,13.0,0.6,0.6,0.5,16.0,0.0,289.0,436.0,66.3,36.0,145.0,14.0,13.0,6.0,,,,,,,,
Frauen-Bundesliga,2024-12-14,Frauen-Bundesliga (Matchweek 12),Werder Bremen,4-2-3-1,1.0,0.5,Lara Schmidt · 8&rsquor;,0,0,VfL Wolfsburg,4-4-2,3.0,3.0,Lineth Beerensteyn · 6&rsquor; Lineth Beerensteyn · 9&rsquor; Jule Brand · 55&rsquor;,3,0,Werder Bremen,Home,,990.0,1,0,0,0,10,4,0,0,511.0,20.0,14,16.0,0.5,0.5,0.3,16.0,2.0,283.0,389.0,72.8,26.0,262.0,12.0,22.0,7.0,,,,,,,,
Frauen-Bundesliga,2024-12-14,Frauen-Bundesliga (Matchweek 12),Werder Bremen,4-2-3-1,1.0,0.5,Lara Schmidt · 8&rsquor;,0,0,VfL Wolfsburg,4-4-2,3.0,3.0,Lineth Beerensteyn · 6&rsquor; Lineth Beerensteyn · 9&rsquor; Jule Brand · 55&rsquor;,3,0,VfL Wolfsburg,Away,,990.0,3,2,0,0,18,7,3,0,720.0,20.0,6,8.0,3.1,3.1,1.9,26.0,5.0,493.0,604.0,81.6,48.0,444.0,29.0,20.0,9.0,,,,,,,,
Frauen-Bundesliga,2024-12-15,Frauen-Bundesliga (Matchweek 12),Bayern München,4-2-3-1,2.0,2.3,Carolin Simon · 29&rsquor; Carolin Simon · 51&rsquor;,1,0,Turbine Potsdam,5-4-1,0.0,0.0,,1,0,Bayern München,Home,,990.0,2,1,0,0,26,9,1,0,1062.0,13.0,9,5.0,2.5,2.5,1.5,45.0,4.0,848.0,970.0,87.4,97.0,523.0,18.0,8.0,3.0,,,,,,,,
Frauen-Bundesliga,2024-12-15,Frauen-Bundesliga (Matchweek 12),Bayern München,4-2-3-1,2.0,2.3,Carolin Simon · 29&rsquor; Carolin Simon · 51&rsquor;,1,0,Turbine Potsdam,5-4-1,0.0,0.0,,1,0,Turbine Potsdam,Away,,990.0,0,0,0,0,0,0,1,0,353.0,17.0,21,14.0,0.0,0.0,0.0,0.0,0.0,115.0,231.0,49.8,2.0,126.0,4.0,4.0,0.0,,,,,,,,
Frauen-Bundesliga,2024-12-15,Frauen-Bundesliga (Matchweek 12),TSG 1899 Hoffenheim,4-4-2,1.0,2.4,Selina Cerci · 21&rsquor;,0,0,SGS Essen,4-2-3-1,0.0,0.7,,0,0,TSG 1899 Hoffenheim,Home,,990.0,1,1,0,0,16,4,0,0,765.0,31.0,15,6.0,2.4,2.4,1.8,28.0,2.0,492.0,618.0,79.6,44.0,433.0,17.0,22.0,8.0,,,,,,,,
Frauen-Bundesliga,2024-12-15,Frauen-Bundesliga (Matchweek 12),TSG 1899 Hoffenheim,4-4-2,1.0,2.4,Selina Cerci · 21&rsquor;,0,0,SGS Essen,4-2-3-1,0.0,0.7,,0,0,SGS Essen,Away,,990.0,0,0,0,0,12,5,0,0,525.0,20.0,14,12.0,0.7,0.7,0.5,18.0,0.0,271.0,408.0,66.4,31.0,260.0,16.0,23.0,14.0,,,,,,,,
Frauen-Bundesliga,2024-12-16,Frauen-Bundesliga (Matchweek 12),FC Köln,4-3-3,1.0,1.3,Taylor Ziemer · 83&rsquor;,0,0,RB Leipzig,3-4-3,3.0,1.5,Vanessa Fudalla · 4&rsquor; Marleen Schimmer · 46&rsquor; Giovanna Hoffmann · 72&rsquor;,5,0,FC Köln,Home,,990.0,1,1,0,0,8,2,0,0,582.0,24.0,17,16.0,1.3,1.3,1.2,13.0,2.0,298.0,435.0,68.5,23.0,246.0,11.0,15.0,7.0,,,,,,,,
Frauen-Bundesliga,2024-12-16,Frauen-Bundesliga (Matchweek 12),FC Köln,4-3-3,1.0,1.3,Taylor Ziemer · 83&rsquor;,0,0,RB Leipzig,3-4-3,3.0,1.5,Vanessa Fudalla · 4&rsquor; Marleen Schimmer · 46&rsquor; Giovanna Hoffmann · 72&rsquor;,5,0,RB Leipzig,Away,,990.0,3,2,0,0,9,4,5,0,541.0,26.0,12,19.0,1.5,1.5,1.3,13.0,3.0,265.0,394.0,67.3,25.0,250.0,11.0,15.0,6.0,,,,,,,,
Frauen-Bundesliga,2025-01-26,Frauen-Bundesliga (Matchweek 1),Freiburg,4-2-3-1,1.0,0.2,Svenja Fölmli · 90+1&rsquor;,0,0,Bayer Leverkusen,4-4-2,2.0,2.2,Selina Ostermeier · 56&rsquor; Kristin Kögel · 70&rsquor;,1,0,Freiburg,Home,,990.0,1,1,0,0,6,1,0,0,603.0,24.0,15,19.0,0.2,0.2,0.2,11.0,2.0,342.0,470.0,72.8,32.0,269.0,16.0,21.0,9.0,,,,,,,,
Frauen-Bundesliga,2025-01-26,Frauen-Bundesliga (Matchweek 1),Freiburg,4-2-3-1,1.0,0.2,Svenja Fölmli · 90+1&rsquor;,0,0,Bayer Leverkusen,4-4-2,2.0,2.2,Selina Ostermeier · 56&rsquor; Kristin Kögel · 70&rsquor;,1,0,Bayer Leverkusen,Away,,990.0,2,2,0,0,23,11,1,0,501.0,29.0,17,8.0,2.2,2.2,2.0,36.0,4.0,240.0,364.0,65.9,41.0,289.0,19.0,13.0,7.0,,,,,,,,
Frauen-Bundesliga,2025-01-26,Frauen-Bundesliga (Matchweek 11),FC Carl Zeiss Jena,4-1-4-1,0.0,0.4,,1,0,TSG 1899 Hoffenheim,4-4-2,3.0,1.7,Marta Cazalla · 16&rsquor; Marta Cazalla · 42&rsquor; Melissa Kössler · 90+3&rsquor;,1,0,FC Carl Zeiss Jena,Home,,990.0,0,0,0,0,9,0,1,0,542.0,23.0,12,14.0,0.4,0.4,0.1,12.0,0.0,306.0,424.0,72.2,23.0,223.0,8.0,19.0,9.0,,,,,,,,
Frauen-Bundesliga,2025-01-26,Frauen-Bundesliga (Matchweek 11),FC Carl Zeiss Jena,4-1-4-1,0.0,0.4,,1,0,TSG 1899 Hoffenheim,4-4-2,3.0,1.7,Marta Cazalla · 16&rsquor; Marta Cazalla · 42&rsquor; Melissa Kössler · 90+3&rsquor;,1,0,TSG 1899 Hoffenheim,Away,,990.0,3,3,0,0,18,8,1,0,659.0,29.0,15,18.0,1.7,1.7,1.5,31.0,5.0,439.0,546.0,80.4,49.0,360.0,17.0,19.0,13.0,,,,,,,,
Frauen-Bundesliga,2025-01-31,Frauen-Bundesliga (Matchweek 13),Eintracht Frankfurt,4-3-1-2,3.0,2.4,Sara Doorsoun (P) · 24&rsquor; Nicole Anyomi · 36&rsquor; Géraldine Reuteler · 51&rsquor;,0,0,Bayer Leverkusen,4-4-2,2.0,1.3,Karólína Lea Vilhjálmsdóttir · 34&rsquor; Katharina Piljić · 49&rsquor;,1,0,Eintracht Frankfurt,Home,,990.0,3,2,1,1,9,5,0,0,547.0,18.0,8,18.0,2.4,1.7,1.3,20.0,6.0,316.0,447.0,70.7,22.0,219.0,8.0,7.0,7.0,,,,,,,,
Frauen-Bundesliga,2025-01-31,Frauen-Bundesliga (Matchweek 13),Eintracht Frankfurt,4-3-1-2,3.0,2.4,Sara Doorsoun (P) · 24&rsquor; Nicole Anyomi · 36&rsquor; Géraldine Reuteler · 51&rsquor;,0,0,Bayer Leverkusen,4-4-2,2.0,1.3,Karólína Lea Vilhjálmsdóttir · 34&rsquor; Katharina Piljić · 49&rsquor;,1,0,Bayer Leverkusen,Away,,990.0,2,0,0,0,18,4,1,0,516.0,20.0,13,8.0,1.3,1.3,0.5,26.0,2.0,273.0,420.0,65.0,40.0,268.0,14.0,9.0,0.0,,,,,,,,
Frauen-Bundesliga,2025-02-01,Frauen-Bundesliga (Matchweek 13),Turbine Potsdam,5-3-2,1.0,0.4,Bianca Schmidt · 42&rsquor;,1,0,Werder Bremen,3-4-3,4.0,1.7,Larissa Mühlhaus · 38&rsquor; Sophie Weidauer · 72&rsquor; Larissa Mühlhaus · 81&rsquor; Larissa Mühlhaus · 90&rsquor;,1,0,Turbine Potsdam,Home,,990.0,1,1,0,0,6,3,1,0,443.0,20.0,20,14.0,0.4,0.4,0.3,7.0,2.0,217.0,318.0,68.2,14.0,180.0,5.0,10.0,4.0,,,,,,,,
Frauen-Bundesliga,2025-02-01,Frauen-Bundesliga (Matchweek 13),Turbine Potsdam,5-3-2,1.0,0.4,Bianca Schmidt · 42&rsquor;,1,0,Werder Bremen,3-4-3,4.0,1.7,Larissa Mühlhaus · 38&rsquor; Sophie Weidauer · 72&rsquor; Larissa Mühlhaus · 81&rsquor; Larissa Mühlhaus · 90&rsquor;,1,0,Werder Bremen,Away,,990.0,4,1,0,0,22,10,1,0,597.0,20.0,20,4.0,1.7,1.7,1.3,41.0,7.0,348.0,466.0,74.7,47.0,326.0,23.0,17.0,11.0,,,,,,,,
Frauen-Bundesliga,2025-02-02,Frauen-Bundesliga (Matchweek 13),Freiburg,4-2-3-1,0.0,1.4,,1,0,TSG 1899 Hoffenheim,4-4-2,3.0,1.9,Jill Janssens · 15&rsquor; Jill Janssens · 56&rsquor; Selina Cerci · 82&rsquor;,1,0,Freiburg,Home,,990.0,0,0,0,0,10,2,1,0,604.0,32.0,18,8.0,1.5,1.5,0.5,12.0,0.0,314.0,458.0,68.6,29.0,355.0,10.0,9.0,4.0,,,,,,,,
Frauen-Bundesliga,2025-02-02,Frauen-Bundesliga (Matchweek 13),Freiburg,4-2-3-1,0.0,1.4,,1,0,TSG 1899 Hoffenheim,4-4-2,3.0,1.9,Jill Janssens · 15&rsquor; Jill Janssens · 56&rsquor; Selina Cerci · 82&rsquor;,1,0,TSG 1899 Hoffenheim,Away,,990.0,3,3,0,0,11,7,1,0,696.0,24.0,11,23.0,1.9,1.9,1.8,20.0,6.0,414.0,549.0,75.4,25.0,335.0,16.0,19.0,11.0,,,,,,,,
Frauen-Bundesliga,2025-02-02,Frauen-Bundesliga (Matchweek 13),RB Leipzig,3-4-3,0.0,0.2,Lou-Ann Joly · 90+2&rsquor;,1,1,Bayern München,4-2-3-1,1.0,1.7,Magdalena Eriksson · 11&rsquor;,1,0,RB Leipzig,Home,,989.0,0,0,0,0,7,4,1,1,425.0,22.0,14,14.0,0.2,0.2,0.2,12.0,0.0,215.0,305.0,70.5,13.0,216.0,8.0,5.0,4.0,,,,,,,,
Frauen-Bundesliga,2025-02-02,Frauen-Bundesliga (Matchweek 13),RB Leipzig,3-4-3,0.0,0.2,Lou-Ann Joly · 90+2&rsquor;,1,1,Bayern München,4-2-3-1,1.0,1.7,Magdalena Eriksson · 11&rsquor;,1,0,Bayern München,Away,,990.0,1,1,0,0,15,6,1,0,859.0,12.0,11,14.0,1.7,1.7,1.5,27.0,2.0,659.0,767.0,85.9,61.0,584.0,11.0,14.0,6.0,,,,,,,,
Frauen-Bundesliga,2025-02-03,Frauen-Bundesliga (Matchweek 13),VfL Wolfsburg,5-3-2,3.0,2.9,Lineth Beerensteyn · 18&rsquor; Felicia Sophie Sträßer (OG) · 20&rsquor; Janina Minge · 66&rsquor;,0,0,FC Carl Zeiss Jena,5-4-1,0.0,0.2,,0,0,VfL Wolfsburg,Home,,990.0,2,2,0,0,27,9,0,0,806.0,10.0,5,8.0,2.9,2.9,2.0,44.0,4.0,595.0,694.0,85.7,67.0,472.0,26.0,32.0,14.0,,,,,,,,
Frauen-Bundesliga,2025-02-03,Frauen-Bundesliga (Matchweek 13),VfL Wolfsburg,5-3-2,3.0,2.9,Lineth Beerensteyn · 18&rsquor; Felicia Sophie Sträßer (OG) · 20&rsquor; Janina Minge · 66&rsquor;,0,0,FC Carl Zeiss Jena,5-4-1,0.0,0.2,,0,0,FC Carl Zeiss Jena,Away,,990.0,0,0,0,0,3,0,0,0,448.0,21.0,13,12.0,0.2,0.2,0.1,6.0,0.0,231.0,314.0,73.6,7.0,262.0,4.0,4.0,2.0,,,,,,,,
Frauen-Bundesliga,2025-02-07,Frauen-Bundesliga (Matchweek 14),FC Köln,4-3-3,0.0,0.8,,4,0,VfL Wolfsburg,3-4-3,0.0,1.2,,2,0,FC Köln,Home,,990.0,0,0,0,0,4,1,4,0,454.0,17.0,14,15.0,0.8,0.8,0.8,8.0,0.0,213.0,324.0,65.7,11.0,182.0,4.0,7.0,2.0,,,,,,,,
