matchId,matchDate,homeTeamId,homeTeamName,awayTeamId,awayTeamName,isFinished,homeGoals,awayGoals,home_BallPossesion,away_BallPossesion,home_total_shots,away_total_shots,home_ShotsOnTarget,away_ShotsOnTarget,home_big_chance,away_big_chance,home_big_chance_missed_title,away_big_chance_missed_title,home_accurate_passes,away_accurate_passes,home_fouls,away_fouls,home_corners,away_corners,home_ShotsOffTarget,away_ShotsOffTarget,home_blocked_shots,away_blocked_shots,home_shots_woodwork,away_shots_woodwork,home_shots_inside_box,away_shots_inside_box,home_shots_outside_box,away_shots_outside_box,home_passes,away_passes,home_own_half_passes,away_own_half_passes,home_opposition_half_passes,away_opposition_half_passes,home_long_balls_accurate,away_long_balls_accurate,home_accurate_crosses,away_accurate_crosses,home_player_throws,away_player_throws,home_touches_opp_box,away_touches_opp_box,home_Offsides,away_Offsides,home_matchstats_headers_tackles,away_matchstats_headers_tackles,home_interceptions,away_interceptions,home_shot_blocks,away_shot_blocks,home_clearances,away_clearances,home_keeper_saves,away_keeper_saves,home_duel_won,away_duel_won,home_ground_duels_won,away_ground_duels_won,home_aerials_won,away_aerials_won,home_dribbles_succeeded,away_dribbles_succeeded,home_yellow_cards,away_yellow_cards,home_red_cards,away_red_cards,season
4255822,2024-01-28 14:00:00+00:00,628117,Tottenham Hotspur,231488,Manchester City,True,0,2,33,67,5,12,2,4,0,2,0,1,288,650,10,6,0,10,3,4,0,4,0,0,2,7,3,5,357,721,239,369,49,281,19,31,0,4,13,20,3.0,38.0,2,0,16,20,6,8,4,0,29,0,3,2,33,43,28,39,5,4,6,9,2,0,0,0,2023-2024
4255824,2024-01-28 16:30:00+00:00,258665,Liverpool,258657,Arsenal,True,0,2,33,67,5,14,1,7,1,4,1,3,199,492,10,9,0,9,2,5,2,2,1,1,3,12,2,2,304,596,157,225,42,267,27,32,2,4,21,41,8.0,50.0,0,6,18,16,6,7,2,2,35,6,6,1,44,57,28,41,16,16,2,15,4,1,0,0,2023-2024
4255809,2024-02-03 12:30:00+00:00,231494,Aston Villa,258659,Bristol City,True,2,2,72,28,36,4,14,3,3,1,2,0,575,167,4,7,11,0,16,0,6,1,1,0,26,3,10,1,672,268,294,105,281,62,39,17,14,0,22,16,65.0,6.0,4,3,16,18,9,14,1,7,8,45,1,11,40,29,32,25,8,4,9,3,0,3,0,0,2023-2024
4255793,2024-02-04 12:00:00+00:00,954396,Manchester United,231505,Brighton,True,2,0,53,47,12,4,4,2,2,0,0,0,393,341,16,18,11,3,3,1,5,1,0,0,7,4,5,0,484,433,233,241,160,100,18,13,5,2,26,27,25.0,14.0,0,1,18,22,9,4,1,5,8,25,2,2,42,49,35,41,7,8,4,4,0,2,0,0,2023-2024
4255792,2024-02-04 12:30:00+00:00,231497,West Ham United,258657,Arsenal,True,2,1,33,67,4,23,2,5,1,3,0,2,197,493,10,13,0,11,2,7,0,11,0,1,3,19,1,4,297,589,144,212,53,281,21,24,0,9,15,31,4.0,55.0,1,2,28,21,11,5,11,0,36,6,4,0,63,54,50,38,13,16,9,8,3,1,0,0,2023-2024
4255794,2024-02-04 13:00:00+00:00,231488,Manchester City,614954,Leicester City,True,2,0,65,35,16,1,9,0,1,0,1,0,560,265,6,14,6,1,5,1,2,0,1,0,9,0,7,1,641,355,288,227,272,38,21,24,4,0,27,18,26.0,5.0,2,1,20,23,4,22,0,2,2,25,0,7,41,36,39,32,2,4,5,3,0,4,0,0,2023-2024
4255807,2024-02-04 14:00:00+00:00,258665,Liverpool,628117,Tottenham Hotspur,True,1,1,49,51,10,6,3,4,0,4,0,3,325,360,7,12,5,3,3,1,4,1,0,1,6,5,4,1,446,474,192,237,133,123,16,25,4,4,32,23,16.0,19.0,0,2,23,23,10,14,1,4,20,28,3,2,48,47,40,37,8,10,5,7,0,5,0,0,2023-2024
4255808,2024-02-04 18:45:00+00:00,258661,Chelsea,258663,Everton,True,3,0,54,46,16,3,6,0,6,1,4,1,427,344,9,5,10,4,6,2,4,1,0,0,12,3,4,0,519,447,214,218,213,126,32,16,7,3,18,28,40.0,8.0,3,0,21,23,11,4,1,4,9,26,0,3,58,52,49,39,9,13,23,7,1,2,0,0,2023-2024
4255789,2024-02-16 19:15:00+00:00,258661,Chelsea,231488,Manchester City,True,0,1,60,40,17,12,6,5,1,2,1,1,430,269,9,3,10,4,4,5,7,2,0,0,15,7,2,5,527,353,198,171,232,98,25,17,10,4,17,25,44.0,13.0,1,2,17,8,5,9,2,7,10,27,4,6,44,39,30,30,14,9,10,13,2,1,0,0,2023-2024
4255791,2024-02-17 12:30:00+00:00,258657,Arsenal,954396,Manchester United,True,3,1,51,49,16,9,5,3,4,1,2,0,355,341,10,11,5,5,3,2,8,4,2,0,14,5,2,4,446,422,156,247,199,94,19,21,2,2,26,18,37.0,15.0,3,4,15,24,7,11,4,8,18,23,2,3,42,53,35,42,7,11,9,8,3,2,0,0,2023-2024
4255790,2024-02-18 12:00:00+00:00,231505,Brighton,258665,Liverpool,True,0,1,56,44,9,9,3,4,0,2,0,1,351,256,12,8,5,7,3,3,3,2,2,0,5,7,4,2,450,354,215,146,136,110,19,29,6,5,27,22,20.0,13.0,0,1,12,15,4,16,2,3,22,18,3,3,35,40,24,31,11,9,4,4,0,2,0,1,2023-2024
4255788,2024-02-18 13:00:00+00:00,258663,Everton,231497,West Ham United,True,2,0,54,46,7,6,4,1,0,0,0,0,401,330,8,12,3,4,1,4,2,1,0,0,5,3,2,3,521,431,270,201,131,129,21,21,2,3,31,33,12.0,17.0,0,1,15,12,5,8,1,2,13,21,1,2,38,27,30,23,8,4,4,4,2,0,0,0,2023-2024
4255786,2024-02-18 14:00:00+00:00,628117,Tottenham Hotspur,231494,Aston Villa,True,1,2,46,54,15,13,4,4,2,0,1,0,338,426,8,4,5,7,7,4,4,5,0,1,8,9,7,4,427,510,213,260,125,166,22,24,4,4,25,26,17.0,22.0,3,0,20,15,11,8,5,4,12,17,2,3,34,32,29,30,5,2,6,7,1,4,0,0,2023-2024
4255787,2024-02-18 15:00:00+00:00,614954,Leicester City,258659,Bristol City,True,5,2,73,27,30,6,10,3,3,2,1,0,547,140,7,11,15,1,12,1,8,2,1,0,27,2,3,4,655,248,248,104,299,36,27,19,9,2,26,14,83.0,12.0,2,1,16,19,3,15,1,8,6,42,1,4,54,39,37,31,17,8,10,6,1,2,0,0,2023-2024
4255805,2024-03-02 12:00:00+00:00,231488,Manchester City,258663,Everton,True,2,1,71,29,22,5,10,3,6,3,5,3,618,208,6,6,10,1,7,2,5,0,0,0,16,3,6,2,695,288,318,162,300,46,30,7,9,1,27,19,50.0,8.0,0,2,18,26,5,13,0,5,6,22,2,8,48,47,41,39,7,8,17,7,0,0,0,0,2023-2024
4255785,2024-03-03 12:30:00+00:00,258657,Arsenal,628117,Tottenham Hotspur,True,1,0,59,41,14,6,4,3,2,0,1,0,458,316,11,8,12,2,3,2,7,1,0,1,11,5,3,1,529,382,152,213,306,103,12,10,4,2,23,10,56.0,10.0,1,1,16,28,4,4,1,7,5,40,3,3,35,58,31,47,4,11,7,9,2,4,0,0,2023-2024
4255795,2024-03-03 14:00:00+00:00,231494,Aston Villa,258665,Liverpool,True,1,4,56,44,12,14,5,6,2,1,1,0,398,315,6,12,7,8,3,1,4,7,0,0,7,12,5,2,521,411,216,188,182,127,36,27,7,6,30,17,34.0,28.0,0,4,14,9,5,17,6,4,15,19,2,4,41,23,33,17,8,6,7,2,1,1,0,0,2023-2024
4255796,2024-03-03 14:00:00+00:00,258659,Bristol City,231505,Brighton,True,3,7,37,63,17,19,5,9,2,7,1,1,246,496,5,11,3,5,3,4,9,6,0,1,12,16,5,3,346,593,155,265,91,231,23,18,3,8,21,15,26.0,33.0,1,1,23,23,12,9,6,9,13,8,2,2,57,43,45,38,12,5,13,10,1,1,0,0,2023-2024
4255804,2024-03-03 15:00:00+00:00,231497,West Ham United,954396,Manchester United,True,1,1,40,60,15,16,3,6,0,5,0,5,268,443,11,7,1,7,6,8,6,2,0,0,8,13,7,3,375,552,159,290,109,153,31,32,2,6,23,20,17.0,28.0,2,5,13,26,4,4,2,6,16,13,6,2,47,66,27,51,20,15,7,14,1,0,0,0,2023-2024
4255806,2024-03-03 18:00:00+00:00,614954,Leicester City,258661,Chelsea,True,0,4,50,50,5,20,4,10,0,4,0,1,399,401,7,11,2,9,0,6,1,4,1,0,5,19,0,1,500,486,288,244,111,157,12,27,1,9,17,19,18.0,39.0,1,3,19,14,16,12,4,1,17,12,6,4,43,48,35,31,8,17,6,10,1,0,0,0,2023-2024
4255802,2024-03-15 19:00:00+00:00,258661,Chelsea,258657,Arsenal,True,3,1,44,56,18,11,7,2,4,0,3,0,285,397,13,9,3,4,5,6,6,3,0,0,10,6,8,5,371,489,145,212,140,185,30,19,3,3,23,25,26.0,15.0,3,1,22,12,12,8,3,5,14,11,2,4,57,48,47,34,10,14,16,9,1,2,0,0,2023-2024
4255801,2024-03-16 13:00:00+00:00,258663,Everton,231494,Aston Villa,True,1,2,46,54,10,9,1,5,2,1,1,0,349,415,7,9,3,2,3,0,6,4,0,0,4,6,6,3,431,510,205,309,144,106,15,36,2,3,24,31,15.0,13.0,0,1,27,16,5,8,4,6,9,13,3,0,53,33,48,30,5,3,12,7,0,1,1,0,2023-2024
4255800,2024-03-17 12:00:00+00:00,258665,Liverpool,231497,West Ham United,True,3,1,54,46,13,9,8,2,4,2,2,1,415,328,11,8,3,1,4,5,1,2,0,0,10,6,3,3,538,460,249,174,166,154,52,27,6,1,31,31,24.0,14.0,0,1,24,19,18,9,2,1,11,9,1,5,52,47,36,36,16,11,5,6,2,0,0,0,2023-2024
4255799,2024-03-17 12:00:00+00:00,954396,Manchester United,258659,Bristol City,True,2,0,67,33,8,3,2,0,0,0,0,0,508,198,4,11,8,4,5,3,1,0,0,1,5,3,3,0,603,285,217,168,291,30,37,14,5,2,20,20,23.0,7.0,2,0,14,12,18,13,0,1,5,30,0,0,30,21,25,19,5,2,1,3,0,1,0,1,2023-2024
4255803,2024-03-17 12:30:00+00:00,231505,Brighton,231488,Manchester City,True,1,4,32,68,3,21,1,9,1,5,0,1,255,629,9,8,1,6,1,4,1,8,0,1,1,14,2,7,328,701,176,349,79,280,20,19,1,5,14,20,7.0,42.0,5,1,16,19,8,7,9,1,17,5,4,0,31,51,28,46,3,5,6,18,3,0,0,0,2023-2024
4255798,2024-03-17 14:00:00+00:00,628117,Tottenham Hotspur,614954,Leicester City,True,1,0,48,52,10,11,4,5,3,1,2,1,294,337,16,15,2,3,4,1,2,5,1,1,7,7,3,4,418,459,177,206,117,131,32,13,1,1,35,31,23.0,23.0,1,1,20,28,10,14,5,2,8,17,5,3,50,51,41,46,9,5,7,2,3,2,0,0,2023-2024
4255852,2024-03-23 12:30:00+00:00,231488,Manchester City,954396,Manchester United,True,3,1,53,47,15,15,5,4,3,0,1,0,404,330,4,11,5,9,6,4,4,7,0,0,10,11,5,4,481,415,237,195,167,135,22,23,5,5,15,28,25.0,29.0,3,4,27,24,5,5,7,4,25,12,4,2,58,51,43,38,15,13,7,10,0,2,0,0,2023-2024
4255833,2024-03-24 13:00:00+00:00,258663,Everton,258665,Liverpool,True,0,0,49,51,8,9,1,4,0,0,0,0,301,330,8,10,4,4,5,3,2,2,1,0,6,6,2,3,425,436,166,188,135,142,18,26,7,12,32,20,19.0,18.0,0,1,10,16,5,15,2,2,10,15,4,1,32,35,21,26,11,9,3,3,0,1,0,0,2023-2024
4255784,2024-03-24 14:00:00+00:00,258659,Bristol City,628117,Tottenham Hotspur,True,0,1,33,67,6,23,1,7,0,3,0,3,181,496,6,8,5,10,3,12,2,4,0,2,4,15,2,8,277,577,131,268,50,228,19,15,1,9,25,16,14.0,33.0,3,4,7,15,9,2,3,2,10,19,6,1,19,33,17,26,2,7,2,5,1,0,0,0,2023-2024
4255851,2024-03-24 15:00:00+00:00,614954,Leicester City,231505,Brighton,True,2,3,60,40,20,11,8,6,2,1,1,0,356,218,11,16,9,6,5,1,7,4,0,0,16,8,4,3,472,322,164,162,192,56,29,31,4,2,20,20,37.0,18.0,0,6,10,19,5,7,4,7,12,16,4,6,36,47,28,37,8,10,2,8,0,4,0,0,2023-2024
4255853,2024-03-24 16:30:00+00:00,231497,West Ham United,258661,Chelsea,True,0,2,40,60,8,19,0,7,2,1,2,1,266,439,12,9,1,7,7,9,1,3,1,1,6,11,2,8,360,531,194,231,72,208,22,36,3,8,16,25,9.0,50.0,3,4,13,14,4,4,3,1,33,6,5,0,43,50,30,36,13,14,8,10,1,1,0,0,2023-2024
4255797,2024-03-24 19:30:00+00:00,231494,Aston Villa,258657,Arsenal,True,1,3,34,66,1,37,1,13,0,5,0,5,286,626,1,7,0,11,0,9,0,15,0,2,1,32,0,5,375,709,253,204,33,422,15,29,0,10,14,30,10.0,71.0,0,0,17,12,12,7,15,0,39,1,10,0,36,28,26,20,10,8,3,7,1,1,0,0,2023-2024
4255856,2024-03-30 12:30:00+00:00,258665,Liverpool,231488,Manchester City,True,1,4,35,65,10,16,6,8,0,4,0,1,244,539,6,4,3,4,3,4,1,4,1,0,2,10,8,6,343,636,139,349,105,190,27,31,1,2,24,29,11.0,27.0,5,3,21,24,7,7,4,1,15,7,4,6,42,52,33,42,9,10,8,12,2,0,0,0,2023-2024
4255855,2024-03-30 12:30:00+00:00,231494,Aston Villa,614954,Leicester City,True,2,2,53,47,13,11,8,3,2,1,0,1,373,323,10,7,5,4,4,5,1,3,0,2,9,9,4,2,464,402,235,221,138,102,33,17,4,2,33,16,22.0,21.0,0,4,13,20,9,16,3,1,9,12,1,6,25,35,24,31,1,4,4,1,3,1,0,0,2023-2024
4255857,2024-03-31 11:00:00+00:00,954396,Manchester United,258663,Everton,True,4,1,59,41,23,7,8,2,3,1,0,0,454,291,12,6,13,4,7,4,8,1,0,0,18,4,5,3,554,391,258,189,196,102,32,11,4,4,17,22,37.0,13.0,0,1,11,14,3,9,2,8,11,26,0,4,28,32,21,26,7,6,4,1,1,1,0,0,2023-2024
4255859,2024-03-31 14:00:00+00:00,231497,West Ham United,231505,Brighton,True,0,0,41,59,10,9,5,2,2,0,2,0,227,374,12,10,1,5,5,1,0,6,0,2,4,8,6,1,334,479,147,245,80,129,28,33,2,3,20,26,9.0,22.0,0,2,8,8,9,2,6,0,10,8,2,5,19,28,17,21,2,7,0,3,1,4,0,0,2023-2024
4255854,2024-04-14 17:45:00+00:00,258657,Arsenal,258659,Bristol City,True,5,0,74,26,31,3,13,1,5,0,3,0,808,222,2,2,8,3,7,1,11,1,2,0,23,2,8,1,893,321,274,184,534,38,30,20,7,0,20,12,81.0,6.0,3,1,9,21,9,15,1,12,8,34,1,8,29,38,21,32,8,6,10,9,0,0,0,0,2023-2024
4255863,2024-04-17 18:00:00+00:00,258661,Chelsea,231494,Aston Villa,True,3,0,62,38,21,5,7,1,4,0,3,0,444,241,7,10,13,1,9,3,5,1,0,0,16,2,5,3,532,335,190,166,254,75,22,19,10,0,21,22,51.0,3.0,4,4,22,14,11,14,0,4,7,28,1,4,44,30,37,24,7,6,6,3,2,2,0,1,2023-2024
4255861,2024-04-19 18:00:00+00:00,231505,Brighton,258663,Everton,True,1,2,52,48,15,4,6,4,1,2,0,1,394,367,10,9,10,1,4,0,5,0,0,0,10,3,5,1,495,461,235,289,159,78,18,10,4,3,16,20,22.0,5.0,2,1,22,15,15,20,0,5,1,20,3,5,49,40,39,29,10,11,8,4,1,2,0,0,2023-2024
4255862,2024-04-20 11:30:00+00:00,258659,Bristol City,258665,Liverpool,True,0,1,45,55,8,10,2,3,1,0,1,0,265,347,10,9,5,2,3,6,3,1,0,1,5,6,3,4,381,477,159,234,106,113,16,22,2,2,42,21,14.0,15.0,3,0,11,13,4,10,1,3,6,6,2,2,24,26,22,24,2,2,2,2,1,2,0,0,2023-2024
4255865,2024-04-21 11:00:00+00:00,954396,Manchester United,628117,Tottenham Hotspur,True,2,2,63,37,17,6,6,2,2,1,0,0,516,282,7,10,6,1,6,3,5,1,1,0,14,5,3,1,597,366,262,211,254,71,24,22,7,0,31,15,40.0,6.0,3,1,12,20,7,7,0,5,8,39,0,4,47,47,31,35,16,12,9,8,1,4,0,0,2023-2024
4255860,2024-04-21 13:00:00+00:00,258657,Arsenal,614954,Leicester City,True,3,0,61,39,24,6,10,3,5,0,3,0,470,268,7,12,11,4,4,2,10,1,0,0,18,5,6,1,534,349,195,209,275,59,26,31,7,4,26,15,50.0,14.0,2,4,16,18,6,16,1,9,10,25,3,7,35,38,32,28,3,10,4,3,2,0,0,0,2023-2024
4255864,2024-04-21 13:15:00+00:00,231488,Manchester City,231497,West Ham United,True,5,0,69,31,18,10,13,2,3,1,1,1,643,234,5,10,8,0,5,4,0,4,0,3,11,5,7,5,728,324,379,179,264,55,23,27,5,5,23,15,33.0,12.0,2,2,8,14,6,3,4,0,1,14,2,8,26,23,24,22,2,1,7,3,1,2,0,0,2023-2024
4255834,2024-04-28 11:30:00+00:00,258663,Everton,258657,Arsenal,True,1,1,37,63,11,17,4,6,0,4,0,3,243,453,10,7,5,10,4,8,3,3,2,0,8,15,3,2,313,527,193,198,50,255,22,29,3,8,20,18,12.0,49.0,1,4,10,10,1,4,3,3,29,8,5,3,19,25,18,23,1,2,1,3,1,0,0,0,2023-2024
4255850,2024-04-28 13:00:00+00:00,231494,Aston Villa,231497,West Ham United,True,1,1,62,38,10,11,4,3,1,0,0,0,467,237,5,12,3,8,3,3,3,5,0,0,8,7,2,4,556,308,301,139,166,98,18,20,4,5,19,20,20.0,22.0,4,0,10,15,6,13,4,3,17,11,2,3,34,29,24,20,10,9,2,0,3,1,0,0,2023-2024
4255837,2024-04-28 13:00:00+00:00,628117,Tottenham Hotspur,231505,Brighton,True,1,1,58,42,23,8,7,3,2,3,2,2,408,271,12,12,8,3,8,4,8,1,1,1,16,5,7,3,488,362,255,134,153,137,40,20,6,6,21,22,31.0,13.0,0,1,21,16,8,6,1,8,15,17,2,6,44,31,41,30,3,1,9,2,1,3,0,0,2023-2024
4255835,2024-04-28 14:00:00+00:00,614954,Leicester City,954396,Manchester United,True,0,1,38,62,11,21,4,9,1,0,1,0,255,477,3,7,4,8,5,7,2,5,1,0,10,14,1,7,347,579,176,233,79,244,18,30,2,4,36,29,22.0,41.0,5,1,20,16,15,7,5,2,16,18,8,4,34,26,28,23,6,3,1,5,1,0,0,0,2023-2024
4255849,2024-04-28 17:45:00+00:00,258659,Bristol City,231488,Manchester City,True,0,4,24,76,3,32,0,14,0,8,0,6,134,662,6,4,1,7,1,9,2,9,0,0,2,23,1,9,216,719,95,224,39,438,24,25,3,14,14,31,3.0,70.0,0,0,32,12,7,8,9,2,19,6,11,0,52,45,40,29,12,16,4,12,0,0,0,0,2023-2024
4255836,2024-05-01 18:00:00+00:00,258665,Liverpool,258661,Chelsea,True,4,3,39,61,14,17,7,6,3,3,1,1,201,374,9,6,4,8,4,4,3,7,0,0,10,16,4,1,320,488,110,195,91,179,36,29,5,9,32,34,19.0,42.0,1,7,24,15,9,7,8,3,44,18,3,4,61,57,35,40,26,17,6,17,1,1,0,0,2023-2024
4255840,2024-05-04 11:00:00+00:00,258663,Everton,628117,Tottenham Hotspur,True,2,2,47,53,9,26,3,13,0,4,0,2,362,432,14,11,4,6,4,11,2,2,0,2,7,19,2,7,450,513,253,208,109,224,24,25,5,9,15,17,12.0,48.0,0,3,16,16,7,2,2,2,14,11,11,1,47,52,33,45,14,7,7,15,2,2,0,0,2023-2024
4255838,2024-05-04 12:00:00+00:00,231505,Brighton,231494,Aston Villa,True,0,1,47,53,10,14,3,3,0,0,0,0,357,407,10,6,2,2,4,9,3,2,0,1,6,9,4,5,452,518,244,241,113,166,28,26,2,4,17,24,17.0,20.0,2,3,14,13,8,14,2,3,12,7,2,3,32,37,24,31,8,6,4,8,1,2,0,0,2023-2024
4255841,2024-05-05 13:00:00+00:00,258665,Liverpool,954396,Manchester United,True,1,0,46,54,20,10,7,3,5,2,4,2,248,289,6,11,4,4,9,4,4,3,1,0,10,8,10,2,360,442,152,160,96,129,33,27,5,5,28,48,20.0,19.0,1,5,13,13,10,9,2,3,32,15,3,6,51,38,25,23,26,15,2,4,1,2,0,0,2023-2024
4255842,2024-05-05 13:15:00+00:00,231488,Manchester City,258657,Arsenal,True,1,2,45,55,16,15,4,4,2,4,2,2,362,434,8,11,3,8,5,7,7,4,0,0,14,13,2,2,430,506,184,235,178,199,27,18,4,7,12,16,27.0,29.0,2,3,14,13,5,5,3,7,23,17,2,3,47,44,35,32,12,12,11,11,3,1,0,0,2023-2024
4255843,2024-05-05 14:00:00+00:00,231497,West Ham United,614954,Leicester City,True,1,1,38,62,14,12,4,6,0,0,0,0,224,413,13,12,3,10,4,3,6,3,0,0,11,7,3,5,312,503,158,291,66,122,24,30,2,9,20,27,25.0,25.0,2,8,13,13,8,10,3,6,18,10,5,3,35,35,23,26,12,9,1,1,1,2,0,0,2023-2024
4255839,2024-05-05 17:45:00+00:00,258661,Chelsea,258659,Bristol City,True,8,0,70,30,30,11,12,3,7,3,2,3,562,182,5,10,7,0,9,8,9,0,0,0,24,6,6,5,663,284,200,126,362,56,32,17,15,2,23,22,66.0,12.0,3,2,16,15,4,12,0,9,12,36,3,4,54,36,36,29,18,7,10,9,0,1,0,0,2023-2024
4255858,2024-05-15 18:15:00+00:00,628117,Tottenham Hotspur,258661,Chelsea,True,0,1,43,57,7,14,1,6,1,4,1,3,318,444,6,11,3,4,4,5,2,3,0,0,3,11,4,3,410,532,248,207,70,237,11,22,0,7,23,17,17.0,50.0,3,1,25,20,5,10,4,2,29,10,4,1,55,54,44,39,11,15,9,13,0,1,0,0,2023-2024
4255845,2024-05-18 14:00:00+00:00,231494,Aston Villa,231488,Manchester City,True,1,2,38,62,6,31,3,12,2,6,1,5,269,474,7,3,1,8,3,16,0,3,0,2,6,23,0,8,355,562,220,157,49,317,23,20,3,10,21,22,7.0,77.0,3,0,19,21,19,12,5,0,39,4,8,2,36,47,27,41,9,6,5,14,1,0,0,0,2023-2024
4255844,2024-05-18 14:00:00+00:00,258657,Arsenal,231505,Brighton,True,5,0,60,40,15,7,7,3,4,1,1,1,504,321,6,8,7,3,4,3,4,1,1,1,13,4,2,3,589,395,271,239,233,82,54,20,9,0,25,10,45.0,7.0,2,3,5,13,5,21,1,5,6,19,3,2,16,19,0,0,1,0,3,0,0,1,0,0,2023-2024
4255848,2024-05-18 14:00:00+00:00,954396,Manchester United,258661,Chelsea,True,0,6,54,46,4,14,0,9,1,6,1,1,374,301,9,4,4,7,3,1,1,4,1,0,4,10,0,4,466,395,240,177,134,124,12,27,2,2,25,31,11.0,39.0,2,3,19,19,3,6,4,1,24,23,3,0,46,55,30,40,16,15,7,12,1,0,0,0,2023-2024
4255846,2024-05-18 14:00:00+00:00,258659,Bristol City,258663,Everton,True,0,4,41,59,3,17,2,6,0,5,0,4,351,553,5,6,4,4,0,7,1,4,0,0,1,12,2,5,439,630,245,359,106,194,32,22,0,5,13,14,10.0,21.0,3,3,11,11,5,9,4,0,6,8,2,2,20,24,18,22,2,2,1,6,0,0,0,0,2023-2024
4255847,2024-05-18 14:00:00+00:00,614954,Leicester City,258665,Liverpool,True,0,4,49,51,11,18,4,6,0,3,0,0,312,327,7,9,2,6,4,6,3,6,0,1,7,14,4,4,417,423,182,201,130,126,22,29,4,7,26,31,15.0,28.0,5,0,26,19,9,11,5,3,14,12,2,4,51,43,36,29,15,14,1,4,0,1,0,0,2023-2024
4255866,2024-05-18 14:00:00+00:00,628117,Tottenham Hotspur,231497,West Ham United,True,3,1,56,44,15,8,8,5,1,1,0,1,418,309,7,6,10,1,6,3,1,0,2,0,11,4,4,4,495,390,233,196,185,113,17,25,7,3,25,19,34.0,13.0,4,1,17,21,12,5,0,1,6,18,4,5,31,34,29,30,2,4,7,2,2,1,0,0,2023-2024
4570481,2024-09-20 18:00:00+00:00,258661,Chelsea,231494,Aston Villa,True,1,0,47,53,13,13,4,5,0,1,0,1,330,356,8,7,4,8,7,5,2,3,0,2,10,10,3,3,405,442,175,244,155,112,28,28,9,5,21,29,33.0,21.0,1,3,24,31,24,13,3,2,25,11,5,4,44,59,36,48,8,11,6,11,1,1,0,0,2024-2025
4570483,2024-09-21 11:00:00+00:00,954396,Manchester United,231497,West Ham United,True,3,0,56,44,14,7,5,1,4,1,2,1,349,270,9,12,7,5,6,4,3,2,1,1,10,3,4,4,443,355,196,201,153,69,18,24,6,3,25,18,31.0,9.0,2,1,26,25,10,10,2,4,17,27,1,1,60,51,41,37,19,14,5,4,0,1,0,0,2024-2025
4570480,2024-09-21 11:30:00+00:00,231505,Brighton,258663,Everton,True,4,0,60,40,14,7,8,2,4,0,2,0,483,301,14,13,5,6,2,2,4,3,0,0,9,4,5,3,550,358,307,213,176,88,16,9,4,1,17,21,28.0,20.0,0,0,27,24,8,6,3,3,21,12,2,4,55,57,49,46,6,11,11,9,2,1,0,0,2024-2025
4570479,2024-09-22 11:30:00+00:00,258657,Arsenal,231488,Manchester City,True,2,2,42,58,16,15,5,7,7,0,5,0,353,500,4,8,3,3,8,4,3,4,2,0,12,8,4,7,416,568,237,311,116,189,21,19,1,1,14,9,25.0,16.0,5,3,17,9,17,10,4,3,15,7,5,3,36,28,31,20,5,8,8,7,0,5,0,0,2024-2025
4570484,2024-09-22 13:00:00+00:00,628117,Tottenham Hotspur,614828,Crystal Palace,True,4,0,52,48,26,4,17,0,6,0,5,0,417,374,7,13,7,7,4,2,5,2,0,0,21,2,5,2,472,434,242,273,175,101,21,27,8,4,17,11,46.0,11.0,1,1,19,14,13,12,2,6,10,25,0,12,45,27,40,26,5,1,9,5,1,3,0,1,2024-2025
4570482,2024-09-22 13:00:00+00:00,258665,Liverpool,614954,Leicester City,True,1,1,61,39,12,7,6,2,0,1,0,0,429,244,11,11,7,3,4,2,2,3,0,0,8,3,4,4,522,340,203,161,226,83,16,23,8,0,29,18,23.0,20.0,0,4,19,27,9,16,3,2,18,24,1,5,59,61,46,45,13,16,16,7,1,2,0,0,2024-2025
4570485,2024-09-27 18:30:00+00:00,614828,Crystal Palace,258661,Chelsea,True,0,7,30,70,5,24,2,11,0,3,0,0,181,567,2,10,0,7,3,6,0,7,0,0,4,19,1,5,276,649,133,272,48,295,17,18,2,6,17,22,8.0,56.0,3,1,25,11,7,8,7,0,30,12,4,2,54,43,39,23,15,20,5,10,1,1,0,0,2024-2025
4570486,2024-09-29 11:30:00+00:00,231488,Manchester City,231505,Brighton,True,1,0,59,41,21,6,8,2,3,1,2,1,474,317,6,9,3,3,10,2,3,2,0,0,17,4,4,2,551,387,226,228,248,89,32,14,9,2,19,18,53.0,17.0,4,2,17,22,12,14,2,4,14,24,2,6,54,47,42,43,12,4,17,15,0,1,0,0,2024-2025
4570488,2024-09-29 13:00:00+00:00,258663,Everton,954396,Manchester United,True,0,1,48,52,9,10,4,5,1,2,1,1,343,391,8,10,2,2,4,3,1,2,0,0,8,7,1,3,435,482,226,240,117,151,12,33,4,3,23,28,12.0,26.0,1,3,23,22,19,23,2,1,17,13,3,4,43,44,38,35,5,9,5,5,2,2,0,0,2024-2025
4570489,2024-09-29 14:00:00+00:00,614954,Leicester City,258657,Arsenal,True,0,1,35,65,9,10,3,4,1,3,1,2,269,562,7,10,3,12,3,1,3,5,1,0,6,9,3,1,345,637,195,290,74,272,19,14,1,3,13,24,13.0,36.0,1,1,32,21,19,8,4,3,33,11,3,3,61,42,55,36,6,6,13,8,0,1,0,0,2024-2025
