"Competition_Name","Gender","Country","Season_End_Year","Round","Wk","Day","Date","Time","Home","HomeGoals","Home_xG","Away","AwayGoals","Away_xG","Attendance","Venue","Referee","Notes","MatchURL","Season"
"Frauen-Bundesliga","F","GER",2023,NA,"19","Sun",2023-05-07,"16:00","Meppen",0,0.5,"MSV Duisburg",2,0.9,1940,"Hänsch-Arena","Mirka Derlin",NA,"https://fbref.com/en/matches/4e4dc3d2/Meppen-MSV-Duisburg-May-7-2023-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"2","Fri",2022-09-23,"19:15","Leverkusen",1,1.7,"Köln",0,1.6,1700,"Ulrich-Haberland-Stadion","Nadine Westerhoff",NA,"https://fbref.com/en/matches/e75fe3df/Bayer-Leverkusen-Koln-September-23-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"2","Sat",2022-09-24,"17:55","Hoffenheim",1,0.7,"Wolfsburg",2,2.9,7109,"PreZero Arena","Angelika Söder",NA,"https://fbref.com/en/matches/416a279c/Hoffenheim-Wolfsburg-September-24-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"2","Sun",2022-09-25,"13:00","Turbine Potsdam",0,0.4,"MSV Duisburg",3,1.1,1285,"Karl-Liebknecht-Stadion","Mirka Derlin",NA,"https://fbref.com/en/matches/f539853e/Turbine-Potsdam-MSV-Duisburg-September-25-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"2","Sun",2022-09-25,"13:00","Bayern Munich",3,2.1,"Werder Bremen",0,0.7,2500,"FC Bayern Campus Platz 1","Miriam Schwermer",NA,"https://fbref.com/en/matches/9cd6a3d7/Bayern-Munich-Werder-Bremen-September-25-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"2","Sun",2022-09-25,"16:00","Freiburg",2,1.4,"Eint Frankfurt",4,2.2,2500,"Schwarzwald-Stadion","Karoline Wacker",NA,"https://fbref.com/en/matches/d8d31c0f/Freiburg-Eintracht-Frankfurt-September-25-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"2","Sun",2022-09-25,"16:00","Essen",1,1.4,"Meppen",0,0.2,2500,"Stadion Essen","Kathrin Heimann",NA,"https://fbref.com/en/matches/cbcfc556/Essen-Meppen-September-25-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"20","Fri",2023-05-12,"19:15","Bayern Munich",1,1.9,"Hoffenheim",0,0.3,2500,"FC Bayern Campus Platz 1","Franziska Wildfeuer",NA,"https://fbref.com/en/matches/e7908518/Bayern-Munich-Hoffenheim-May-12-2023-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"20","Sat",2023-05-13,"13:00","Turbine Potsdam",1,1.4,"Leverkusen",5,2.1,899,"Karl-Liebknecht-Stadion","Miriam Schwermer",NA,"https://fbref.com/en/matches/c2df117f/Turbine-Potsdam-Bayer-Leverkusen-May-13-2023-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"20","Sun",2023-05-14,"13:00","Eint Frankfurt",4,1.9,"Wolfsburg",0,1.5,17800,"Deutsche Bank Park","Angelika Söder",NA,"https://fbref.com/en/matches/9945b7df/Eintracht-Frankfurt-Wolfsburg-May-14-2023-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"20","Sun",2023-05-14,"13:00","MSV Duisburg",1,1.4,"Freiburg",1,1.7,722,"Schauinsland-Reisen-Arena","Irina Stremel",NA,"https://fbref.com/en/matches/4740d1d5/MSV-Duisburg-Freiburg-May-14-2023-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"20","Sun",2023-05-14,"16:00","Köln",1,2.4,"Meppen",2,2.1,2364,"Franz-Kremer-Stadion","Fabienne Michel",NA,"https://fbref.com/en/matches/cde1b6ac/Koln-Meppen-May-14-2023-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"20","Sun",2023-05-14,"16:00","Werder Bremen",3,1,"Essen",2,1.2,520,"Weserstadion Platz 11","Davina Lutz",NA,"https://fbref.com/en/matches/a131dde9/Werder-Bremen-Essen-May-14-2023-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"21","Fri",2023-05-19,"19:15","Hoffenheim",4,4,"Werder Bremen",0,0.3,1575,"Dietmar-Hopp-Stadion","Riem Hussein",NA,"https://fbref.com/en/matches/8992044b/Hoffenheim-Werder-Bremen-May-19-2023-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"21","Sat",2023-05-20,"13:00","Leverkusen",0,0.5,"Bayern Munich",0,1.7,1901,"Ulrich-Haberland-Stadion","Nadine Westerhoff",NA,"https://fbref.com/en/matches/0059078a/Bayer-Leverkusen-Bayern-Munich-May-20-2023-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"21","Sun",2023-05-21,"13:00","Turbine Potsdam",0,0.4,"Eint Frankfurt",3,1.9,1542,"Karl-Liebknecht-Stadion","Naemi Breier",NA,"https://fbref.com/en/matches/6c49e46d/Turbine-Potsdam-Eintracht-Frankfurt-May-21-2023-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"21","Sun",2023-05-21,"13:00","Freiburg",1,1.3,"Köln",3,1.4,2183,"Schwarzwald-Stadion","Anna-Lena Heidenreich",NA,"https://fbref.com/en/matches/10407834/Freiburg-Koln-May-21-2023-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"21","Sun",2023-05-21,"16:00","Essen",0,0.7,"MSV Duisburg",0,0.1,2947,"Georg-Melches-Stadion","Laura Duske",NA,"https://fbref.com/en/matches/a1c0ef53/Essen-MSV-Duisburg-May-21-2023-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"21","Sun",2023-05-21,"16:00","Meppen",2,1.3,"Wolfsburg",3,3.5,3544,"Hänsch-Arena","Annika Kost",NA,"https://fbref.com/en/matches/30c2c1c7/Meppen-Wolfsburg-May-21-2023-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"22","Sun",2023-05-28,"14:00","Werder Bremen",0,0.7,"Leverkusen",2,0.8,1560,"Weserstadion Platz 11","Julia Boike",NA,"https://fbref.com/en/matches/7acab187/Werder-Bremen-Bayer-Leverkusen-May-28-2023-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"22","Sun",2023-05-28,"14:00","Wolfsburg",2,1.8,"Freiburg",1,0.9,4469,"AOK Stadion","Mirka Derlin",NA,"https://fbref.com/en/matches/48a49d9b/Wolfsburg-Freiburg-May-28-2023-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"22","Sun",2023-05-28,"14:00","MSV Duisburg",0,0.4,"Hoffenheim",1,2.4,1439,"Schauinsland-Reisen-Arena","Sina Diekmann",NA,"https://fbref.com/en/matches/d4af8cc1/MSV-Duisburg-Hoffenheim-May-28-2023-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"22","Sun",2023-05-28,"14:00","Bayern Munich",11,3.6,"Turbine Potsdam",1,0.1,2500,"FC Bayern Campus Platz 1","Melissa Joos",NA,"https://fbref.com/en/matches/c18a2539/Bayern-Munich-Turbine-Potsdam-May-28-2023-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"22","Sun",2023-05-28,"14:00","Köln",1,1,"Essen",1,1.1,3054,"Franz-Kremer-Stadion","Kathrin Heimann",NA,"https://fbref.com/en/matches/aa5730b5/Koln-Essen-May-28-2023-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"22","Sun",2023-05-28,"14:00","Eint Frankfurt",6,3.1,"Meppen",0,0.2,3444,"Stadion am Brentanobad","Fabienne Michel",NA,"https://fbref.com/en/matches/10e028e5/Eintracht-Frankfurt-Meppen-May-28-2023-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"3","Fri",2022-09-30,"19:16","Wolfsburg",6,2.2,"Leverkusen",1,1,2619,"AOK Stadion","Franziska Wildfeuer",NA,"https://fbref.com/en/matches/9c2f95f7/Wolfsburg-Bayer-Leverkusen-September-30-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"3","Sat",2022-10-01,"13:01","Köln",4,2.5,"Turbine Potsdam",2,0.8,948,"Franz-Kremer-Stadion","Laura Duske",NA,"https://fbref.com/en/matches/95b6c4f6/Koln-Turbine-Potsdam-October-1-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"3","Sun",2022-10-02,"13:01","Meppen",0,0.7,"Hoffenheim",2,3.2,654,"Hänsch-Arena","Anna-Lena Heidenreich",NA,"https://fbref.com/en/matches/2aee6093/Meppen-Hoffenheim-October-2-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"3","Sun",2022-10-02,"13:01","Eint Frankfurt",3,1.4,"Werder Bremen",1,0.2,2000,"Stadion am Brentanobad","Fabienne Michel",NA,"https://fbref.com/en/matches/da505c7a/Eintracht-Frankfurt-Werder-Bremen-October-2-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"3","Sun",2022-10-02,"16:01","Freiburg",5,2.9,"Essen",2,2.1,1117,"Schwarzwald-Stadion","Davina Lutz",NA,"https://fbref.com/en/matches/4d067ac9/Freiburg-Essen-October-2-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"3","Sun",2022-10-02,"16:01","MSV Duisburg",0,0.3,"Bayern Munich",4,2.4,2270,"Schauinsland-Reisen-Arena","Annika Kost",NA,"https://fbref.com/en/matches/057b4349/MSV-Duisburg-Bayern-Munich-October-2-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"4","Fri",2022-10-14,"19:16","Hoffenheim",3,0.7,"Freiburg",2,1.7,825,"Dietmar-Hopp-Stadion","Nadine Westerhoff",NA,"https://fbref.com/en/matches/fd6c588d/Hoffenheim-Freiburg-October-14-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"4","Sat",2022-10-15,"13:01","Turbine Potsdam",0,0.1,"Wolfsburg",2,4.1,2623,"Karl-Liebknecht-Stadion","Fabienne Michel",NA,"https://fbref.com/en/matches/6280bee5/Turbine-Potsdam-Wolfsburg-October-15-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"4","Sun",2022-10-16,"13:01","Bayern Munich",4,2.2,"Köln",0,0.3,2500,"FC Bayern Campus Platz 1","Melissa Joos",NA,"https://fbref.com/en/matches/bca15d73/Bayern-Munich-Koln-October-16-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"4","Sun",2022-10-16,"13:01","Leverkusen",0,0.7,"Meppen",1,1.2,730,"Ulrich-Haberland-Stadion","Irina Stremel",NA,"https://fbref.com/en/matches/9e4136f1/Bayer-Leverkusen-Meppen-October-16-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"4","Sun",2022-10-16,"16:01","Werder Bremen",0,0.9,"MSV Duisburg",0,0.3,744,"Weserstadion Platz 11","Kathrin Heimann",NA,"https://fbref.com/en/matches/ca87a860/Werder-Bremen-MSV-Duisburg-October-16-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"4","Sun",2022-10-16,"16:01","Essen",0,0.1,"Eint Frankfurt",4,1.3,2213,"Stadion Essen","Mirka Derlin",NA,"https://fbref.com/en/matches/aae3875c/Essen-Eintracht-Frankfurt-October-16-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"5","Fri",2022-10-21,"19:15","Meppen",2,0.9,"Turbine Potsdam",0,1.1,1091,"Hänsch-Arena","Katrin Rafalski",NA,"https://fbref.com/en/matches/13655ef9/Meppen-Turbine-Potsdam-October-21-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"5","Sat",2022-10-22,"13:00","Freiburg",3,1,"Leverkusen",2,1.8,1112,"Schwarzwald-Stadion","Naemi Breier",NA,"https://fbref.com/en/matches/fd3b3db4/Freiburg-Bayer-Leverkusen-October-22-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"5","Sun",2022-10-23,"13:00","Essen",2,0.9,"Hoffenheim",3,1.3,1402,"Stadion Essen","Miriam Schwermer",NA,"https://fbref.com/en/matches/b60718f4/Essen-Hoffenheim-October-23-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"5","Sun",2022-10-23,"14:00","Wolfsburg",2,1,"Bayern Munich",1,0.9,21287,"Volkswagen Arena","Angelika Söder",NA,"https://fbref.com/en/matches/a68ad3b3/Wolfsburg-Bayern-Munich-October-23-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"5","Sun",2022-10-23,"16:00","Köln",2,1.4,"Werder Bremen",0,1.9,1521,"Franz-Kremer-Stadion","Davina Lutz",NA,"https://fbref.com/en/matches/b900a3e0/Koln-Werder-Bremen-October-23-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"5","Sun",2022-10-23,"16:00","Eint Frankfurt",3,3.1,"MSV Duisburg",2,0.4,2100,"Stadion am Brentanobad","Laura Duske",NA,"https://fbref.com/en/matches/a1dabd39/Eintracht-Frankfurt-MSV-Duisburg-October-23-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"6","Fri",2022-10-28,"19:15","MSV Duisburg",2,1.3,"Köln",1,1.4,850,"Schauinsland-Reisen-Arena","Anna-Lena Heidenreich",NA,"https://fbref.com/en/matches/e636ea25/MSV-Duisburg-Koln-October-28-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"6","Sat",2022-10-29,"13:00","Hoffenheim",3,1.5,"Eint Frankfurt",3,2.3,1280,"Dietmar-Hopp-Stadion","Franziska Wildfeuer",NA,"https://fbref.com/en/matches/170b15f5/Hoffenheim-Eintracht-Frankfurt-October-29-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"6","Sun",2022-10-30,"13:00","Turbine Potsdam",0,0.3,"Freiburg",5,3.3,1260,"Karl-Liebknecht-Stadion","Riem Hussein",NA,"https://fbref.com/en/matches/f1a3f9dd/Turbine-Potsdam-Freiburg-October-30-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"6","Sun",2022-10-30,"13:00","Bayern Munich",3,2.9,"Meppen",1,0.1,2500,"FC Bayern Campus Platz 1","Naemi Breier",NA,"https://fbref.com/en/matches/69997094/Bayern-Munich-Meppen-October-30-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"6","Sun",2022-10-30,"16:00","Werder Bremen",2,0.9,"Wolfsburg",3,2.6,2700,"Weserstadion Platz 11","Laura Duske",NA,"https://fbref.com/en/matches/6d16a8f3/Werder-Bremen-Wolfsburg-October-30-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"6","Sun",2022-10-30,"16:00","Leverkusen",6,2.1,"Essen",0,0.4,554,"Ulrich-Haberland-Stadion","Kathrin Heimann",NA,"https://fbref.com/en/matches/5110c4e9/Bayer-Leverkusen-Essen-October-30-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"7","Fri",2022-11-04,"19:15","Hoffenheim",3,2,"Leverkusen",1,1.8,663,"Dietmar-Hopp-Stadion","Mirka Derlin",NA,"https://fbref.com/en/matches/a088383f/Hoffenheim-Bayer-Leverkusen-November-4-2022-Frauen-Bundesliga","2022-2023"
"Frauen-Bundesliga","F","GER",2023,NA,"7","Sat",2022-11-05,"13:00","Freiburg",0,1,"Bayern Munich",3,2.7,6273,"Schwarzwald-Stadion","Franziska Wildfeuer",NA,"https://fbref.com/en/matches/184dc6a5/Freiburg-Bayern-Munich-November-5-2022-Frauen-Bundesliga","2022-2023"
