League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Att,Live_Pass_Types,Dead_Pass_Types,FK_Pass_Types,TB_Pass_Types,Sw_Pass_Types,Crs_Pass_Types,TI_Pass_Types,CK_Pass_Types,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes
Frauen-Bundesliga,2024-02-11,Frauen-Bundesliga (Matchweek 13),Freiburg,4-3-3,1,2.5,Janina Minge · 90+4&rsquor;,1,0,MSV Duisburg,4-2-3-1,1,0.3,Taryn Ries · 65&rsquor; Natalie Muth · 90+6&rsquor;,5,1,MSV Duisburg,Away,NA,989,340,280,59,13,0,1,6,30,0,0,0,0,228,1,9
Frauen-Bundesliga,2024-02-12,Frauen-Bundesliga (Matchweek 13),1. FC Nürnberg,3-4-1-2,1,0.5,Selma Sól Magnúsdóttir · 49&rsquor;,4,0,Bayer Leverkusen,4-1-4-1,2,0.8,Melissa Friedrich · 28&rsquor; Emilie Bragstad · 59&rsquor;,2,0,1. FC Nürnberg,Home,NA,990,394,327,64,19,0,0,19,32,3,1,0,0,271,3,10
Frauen-Bundesliga,2024-02-12,Frauen-Bundesliga (Matchweek 13),1. FC Nürnberg,3-4-1-2,1,0.5,Selma Sól Magnúsdóttir · 49&rsquor;,4,0,Bayer Leverkusen,4-1-4-1,2,0.8,Melissa Friedrich · 28&rsquor; Emilie Bragstad · 59&rsquor;,2,0,Bayer Leverkusen,Away,NA,990,436,384,51,15,0,0,16,25,3,3,0,0,320,1,6
Frauen-Bundesliga,2024-02-16,Frauen-Bundesliga (Matchweek 14),RB Leipzig,4-4-2,2,0.5,Vanessa Fudalla · 11&rsquor; Vanessa Fudalla · 90+1&rsquor;,0,0,Eintracht Frankfurt,4-1-3-2,1,2.3,Remina Chiba · 90+2&rsquor;,1,0,RB Leipzig,Home,NA,990,359,297,60,15,0,0,11,30,2,2,0,0,220,2,11
Frauen-Bundesliga,2024-02-16,Frauen-Bundesliga (Matchweek 14),RB Leipzig,4-4-2,2,0.5,Vanessa Fudalla · 11&rsquor; Vanessa Fudalla · 90+1&rsquor;,0,0,Eintracht Frankfurt,4-1-3-2,1,2.3,Remina Chiba · 90+2&rsquor;,1,0,Eintracht Frankfurt,Away,NA,990,627,549,74,13,1,1,25,42,5,2,1,0,472,4,12
Frauen-Bundesliga,2024-02-17,Frauen-Bundesliga (Matchweek 14),1. FC Nürnberg,5-3-2,1,0.7,Vanessa Haim · 12&rsquor;,4,0,Wolfsburg,4-3-3,9,5.3,Vivien Endemann · 7&rsquor; Alexandra Popp · 34&rsquor; Ewa Pajor · 36&rsquor; Alexandra Popp · 38&rsquor; Chantal Hagel · 52&rsquor; Ewa Pajor (P) · 71&rsquor; Ewa Pajor · 79&rsquor; Fenna Kalma · 81&rsquor; Ewa Pajor · 90+1&rsquor;,2,0,1. FC Nürnberg,Home,NA,990,230,178,52,13,0,4,6,19,1,1,0,0,146,0,4
Frauen-Bundesliga,2024-02-17,Frauen-Bundesliga (Matchweek 14),1. FC Nürnberg,5-3-2,1,0.7,Vanessa Haim · 12&rsquor;,4,0,Wolfsburg,4-3-3,9,5.3,Vivien Endemann · 7&rsquor; Alexandra Popp · 34&rsquor; Ewa Pajor · 36&rsquor; Alexandra Popp · 38&rsquor; Chantal Hagel · 52&rsquor; Ewa Pajor (P) · 71&rsquor; Ewa Pajor · 79&rsquor; Fenna Kalma · 81&rsquor; Ewa Pajor · 90+1&rsquor;,2,0,Wolfsburg,Away,NA,990,533,479,53,9,2,2,29,31,9,8,1,0,435,1,5
Frauen-Bundesliga,2024-02-17,Frauen-Bundesliga (Matchweek 14),Werder Bremen,3-5-2,0,0.6,NA,1,0,Freiburg,4-3-3,3,1.5,Samantha Steuerwald · 33&rsquor; Lisa Kolb · 35&rsquor; Eileen Campbell · 50&rsquor;,2,0,Werder Bremen,Home,NA,990,345,274,69,16,1,0,16,37,5,2,3,0,205,2,14
Frauen-Bundesliga,2024-02-17,Frauen-Bundesliga (Matchweek 14),Werder Bremen,3-5-2,0,0.6,NA,1,0,Freiburg,4-3-3,3,1.5,Samantha Steuerwald · 33&rsquor; Lisa Kolb · 35&rsquor; Eileen Campbell · 50&rsquor;,2,0,Freiburg,Away,NA,990,439,381,55,10,1,0,15,36,7,3,2,0,304,3,8
Frauen-Bundesliga,2024-02-18,Frauen-Bundesliga (Matchweek 14),Bayer Leverkusen,3-4-3,1,0.7,Nikola Karczewska · 38&rsquor;,0,0,Hoffenheim,4-2-3-1,2,1.1,Sylwia Matysik (OG) · 1&rsquor; Fabienne Dongus · 75&rsquor;,3,0,Bayer Leverkusen,Home,NA,990,583,529,54,13,0,7,19,27,4,4,0,0,456,0,18
Frauen-Bundesliga,2024-02-18,Frauen-Bundesliga (Matchweek 14),Bayer Leverkusen,3-4-3,1,0.7,Nikola Karczewska · 38&rsquor;,0,0,Hoffenheim,4-2-3-1,2,1.1,Sylwia Matysik (OG) · 1&rsquor; Fabienne Dongus · 75&rsquor;,3,0,Hoffenheim,Away,NA,990,460,426,34,3,0,0,13,23,1,0,0,0,351,0,5
Frauen-Bundesliga,2024-02-18,Frauen-Bundesliga (Matchweek 14),Bayern Munich,4-2-3-1,2,2.6,Glódís Perla Viggósdóttir · 54&rsquor; Jovana Damnjanović · 79&rsquor;,0,0,Essen,4-3-3,0,0.4,NA,1,0,Bayern Munich,Home,NA,990,513,463,47,13,0,1,16,26,2,1,1,0,392,3,14
Frauen-Bundesliga,2024-02-18,Frauen-Bundesliga (Matchweek 14),Bayern Munich,4-2-3-1,2,2.6,Glódís Perla Viggósdóttir · 54&rsquor; Jovana Damnjanović · 79&rsquor;,0,0,Essen,4-3-3,0,0.4,NA,1,0,Essen,Away,NA,990,403,334,65,13,0,1,23,36,6,1,4,1,258,4,13
Frauen-Bundesliga,2024-02-18,Frauen-Bundesliga (Matchweek 14),MSV Duisburg,4-4-2,0,0.1,NA,1,0,Köln,4-2-3-1,0,1.3,NA,2,0,MSV Duisburg,Home,NA,990,416,357,56,10,0,2,19,31,2,1,1,0,286,3,6
Frauen-Bundesliga,2024-02-18,Frauen-Bundesliga (Matchweek 14),MSV Duisburg,4-4-2,0,0.1,NA,1,0,Köln,4-2-3-1,0,1.3,NA,2,0,Köln,Away,NA,990,569,516,53,16,0,5,18,29,6,6,0,0,438,0,12
Frauen-Bundesliga,2024-03-08,Frauen-Bundesliga (Matchweek 15),Essen,3-5-2,4,2.3,Natasha Kowalski (P) · 24&rsquor; Beke Sterner · 57&rsquor; Ramona Maier · 72&rsquor; Annika Enderle · 90+2&rsquor;,1,0,MSV Duisburg,4-3-3,1,0.9,Natalie Muth · 76&rsquor;,1,0,Essen,Home,NA,990,517,467,49,10,0,1,23,25,3,1,2,0,382,1,10
Frauen-Bundesliga,2024-03-08,Frauen-Bundesliga (Matchweek 15),Essen,3-5-2,4,2.3,Natasha Kowalski (P) · 24&rsquor; Beke Sterner · 57&rsquor; Ramona Maier · 72&rsquor; Annika Enderle · 90+2&rsquor;,1,0,MSV Duisburg,4-3-3,1,0.9,Natalie Muth · 76&rsquor;,1,0,MSV Duisburg,Away,NA,990,353,293,59,8,0,0,17,33,5,2,3,0,224,1,9
Frauen-Bundesliga,2024-03-09,Frauen-Bundesliga (Matchweek 15),Eintracht Frankfurt,4-3-1-2,1,1.5,Laura Freigang · 67&rsquor;,1,0,Bayern Munich,4-2-3-1,2,1.3,Klara Bühl · 21&rsquor; Lea Schüller · 77&rsquor;,1,0,Eintracht Frankfurt,Home,NA,990,502,433,69,12,0,1,24,38,8,6,1,0,378,0,20
Frauen-Bundesliga,2024-03-09,Frauen-Bundesliga (Matchweek 15),Eintracht Frankfurt,4-3-1-2,1,1.5,Laura Freigang · 67&rsquor;,1,0,Bayern Munich,4-2-3-1,2,1.3,Klara Bühl · 21&rsquor; Lea Schüller · 77&rsquor;,1,0,Bayern Munich,Away,NA,990,392,337,51,6,0,3,13,30,1,0,0,1,280,4,6
Frauen-Bundesliga,2024-03-09,Frauen-Bundesliga (Matchweek 15),Hoffenheim,4-3-3,2,2.2,Mara Alber · 14&rsquor; Mara Alber · 39&rsquor;,1,0,1. FC Nürnberg,5-3-2,0,0.7,NA,1,0,Hoffenheim,Home,NA,990,560,497,60,13,0,2,29,26,10,0,1,8,448,3,12
Frauen-Bundesliga,2024-03-09,Frauen-Bundesliga (Matchweek 15),Hoffenheim,4-3-3,2,2.2,Mara Alber · 14&rsquor; Mara Alber · 39&rsquor;,1,0,1. FC Nürnberg,5-3-2,0,0.7,NA,1,0,1. FC Nürnberg,Away,NA,990,304,253,49,16,0,2,10,13,1,1,0,0,208,2,7
Frauen-Bundesliga,2024-03-10,Frauen-Bundesliga (Matchweek 15),Köln,4-2-3-1,2,2.5,Marleen Schimmer (P) · 32&rsquor; Carlotta Wamser · 81&rsquor;,1,0,Werder Bremen,4-4-2,1,2.4,Jasmin Sehan · 76&rsquor;,3,0,Köln,Home,NA,990,322,255,65,19,0,1,17,28,9,8,0,0,215,2,12
Frauen-Bundesliga,2024-03-10,Frauen-Bundesliga (Matchweek 15),Köln,4-2-3-1,2,2.5,Marleen Schimmer (P) · 32&rsquor; Carlotta Wamser · 81&rsquor;,1,0,Werder Bremen,4-4-2,1,2.4,Jasmin Sehan · 76&rsquor;,3,0,Werder Bremen,Away,NA,990,375,316,59,8,0,2,30,30,11,7,4,0,246,0,14
Frauen-Bundesliga,2024-03-10,Frauen-Bundesliga (Matchweek 15),Freiburg,4-3-3,0,0.7,NA,1,0,Bayer Leverkusen,3-4-3,0,0.7,NA,0,0,Freiburg,Home,NA,990,531,471,56,10,0,3,26,35,7,3,2,0,374,4,12
Frauen-Bundesliga,2024-03-10,Frauen-Bundesliga (Matchweek 15),Freiburg,4-3-3,0,0.7,NA,1,0,Bayer Leverkusen,3-4-3,0,0.7,NA,0,0,Bayer Leverkusen,Away,NA,990,467,407,57,10,0,1,12,33,4,4,0,0,360,3,10
Frauen-Bundesliga,2024-03-11,Frauen-Bundesliga (Matchweek 15),Wolfsburg,4-3-3,4,3.9,Marina Hegering · 24&rsquor; Jule Brand · 40&rsquor; Sveindís Jane Jónsdóttir · 56&rsquor; Jule Brand · 89&rsquor;,1,0,RB Leipzig,4-4-2,0,0.2,NA,1,0,Wolfsburg,Home,NA,990,596,538,53,12,0,3,18,28,6,6,0,0,452,5,11
Frauen-Bundesliga,2024-03-11,Frauen-Bundesliga (Matchweek 15),Wolfsburg,4-3-3,4,3.9,Marina Hegering · 24&rsquor; Jule Brand · 40&rsquor; Sveindís Jane Jónsdóttir · 56&rsquor; Jule Brand · 89&rsquor;,1,0,RB Leipzig,4-4-2,0,0.2,NA,1,0,RB Leipzig,Away,NA,990,392,325,66,11,0,2,13,40,3,3,0,0,240,1,14
Frauen-Bundesliga,2024-03-15,Frauen-Bundesliga (Matchweek 16),Hoffenheim,4-2-3-1,2,1.1,Paulina Krumbiegel · 21&rsquor; Michaela Specht (P) · 70&rsquor; Franziska Harsch · 77&rsquor;,4,1,Wolfsburg,4-3-3,1,2.5,Jule Brand · 88&rsquor;,3,0,Hoffenheim,Home,NA,976,319,261,56,16,0,3,7,22,2,0,0,2,202,2,8
Frauen-Bundesliga,2024-03-15,Frauen-Bundesliga (Matchweek 16),Hoffenheim,4-2-3-1,2,1.1,Paulina Krumbiegel · 21&rsquor; Michaela Specht (P) · 70&rsquor; Franziska Harsch · 77&rsquor;,4,1,Wolfsburg,4-3-3,1,2.5,Jule Brand · 88&rsquor;,3,0,Wolfsburg,Away,NA,990,511,441,68,14,0,2,33,43,7,4,3,0,378,2,11
Frauen-Bundesliga,2024-03-16,Frauen-Bundesliga (Matchweek 16),Bayern Munich,4-2-3-1,5,4,Pernille Harder · 2&rsquor; Lea Schüller · 4&rsquor; Lea Schüller · 19&rsquor; Pernille Harder · 64&rsquor; Linda Dallmann · 90+2&rsquor;,2,0,RB Leipzig,4-4-2,0,0.9,NA,2,0,Bayern Munich,Home,NA,990,666,617,45,17,1,11,18,22,2,2,0,0,549,4,8
Frauen-Bundesliga,2024-03-16,Frauen-Bundesliga (Matchweek 16),Bayern Munich,4-2-3-1,5,4,Pernille Harder · 2&rsquor; Lea Schüller · 4&rsquor; Lea Schüller · 19&rsquor; Pernille Harder · 64&rsquor; Linda Dallmann · 90+2&rsquor;,2,0,RB Leipzig,4-4-2,0,0.9,NA,2,0,RB Leipzig,Away,NA,990,345,281,63,11,0,0,14,29,4,3,1,0,222,1,11
Frauen-Bundesliga,2024-03-16,Frauen-Bundesliga (Matchweek 16),Werder Bremen,3-5-2,0,0.7,NA,1,0,Essen,5-3-2,0,1.1,NA,2,0,Werder Bremen,Home,NA,990,438,386,51,9,2,0,17,31,3,2,1,0,309,1,8
Frauen-Bundesliga,2024-03-16,Frauen-Bundesliga (Matchweek 16),Werder Bremen,3-5-2,0,0.7,NA,1,0,Essen,5-3-2,0,1.1,NA,2,0,Essen,Away,NA,990,347,279,68,16,0,1,22,35,6,1,5,0,221,0,5
Frauen-Bundesliga,2024-03-17,Frauen-Bundesliga (Matchweek 16),1. FC Nürnberg,5-3-2,0,0.1,NA,3,0,Freiburg,4-3-3,0,1.5,NA,2,0,1. FC Nürnberg,Home,NA,990,267,211,56,14,0,0,3,28,0,0,0,0,125,0,11
Frauen-Bundesliga,2024-03-17,Frauen-Bundesliga (Matchweek 16),1. FC Nürnberg,5-3-2,0,0.1,NA,3,0,Freiburg,4-3-3,0,1.5,NA,2,0,Freiburg,Away,NA,990,563,480,79,14,0,6,37,53,8,2,1,5,395,4,15
Frauen-Bundesliga,2024-03-17,Frauen-Bundesliga (Matchweek 16),MSV Duisburg,3-4-3,1,0,Vanessa Furst · 63&rsquor;,0,0,Eintracht Frankfurt,4-3-1-2,2,2.7,Nicole Anyomi · 1&rsquor; Barbara Dunst · 4&rsquor;,1,0,MSV Duisburg,Home,NA,990,322,287,34,10,0,0,8,13,1,1,0,0,206,1,4
Frauen-Bundesliga,2024-03-17,Frauen-Bundesliga (Matchweek 16),MSV Duisburg,3-4-3,1,0,Vanessa Furst · 63&rsquor;,0,0,Eintracht Frankfurt,4-3-1-2,2,2.7,Nicole Anyomi · 1&rsquor; Barbara Dunst · 4&rsquor;,1,0,Eintracht Frankfurt,Away,NA,990,821,775,40,6,1,2,22,23,6,6,0,0,695,6,16
Frauen-Bundesliga,2024-03-18,Frauen-Bundesliga (Matchweek 16),Bayer Leverkusen,4-4-2,2,1.6,Lilla Turányi · 23&rsquor; Kristin Kögel · 73&rsquor;,0,0,Köln,4-2-3-1,0,1.1,NA,1,0,Bayer Leverkusen,Home,NA,990,494,440,52,17,0,0,24,20,9,6,1,0,365,2,11
Frauen-Bundesliga,2024-03-18,Frauen-Bundesliga (Matchweek 16),Bayer Leverkusen,4-4-2,2,1.6,Lilla Turányi · 23&rsquor; Kristin Kögel · 73&rsquor;,0,0,Köln,4-2-3-1,0,1.1,NA,1,0,Köln,Away,NA,990,467,405,62,16,1,0,11,30,3,1,2,0,338,0,18
Frauen-Bundesliga,2024-03-22,Frauen-Bundesliga (Matchweek 17),Freiburg,4-3-3,2,1.9,Lisa Karl · 68&rsquor; Leela Egli · 79&rsquor;,1,0,Hoffenheim,4-2-3-1,4,2.4,Marta Cazalla · 15&rsquor; Marta Cazalla · 47&rsquor; Melissa Kössler · 55&rsquor; Nicole Billa · 80&rsquor;,2,0,Freiburg,Home,NA,990,528,479,47,6,0,0,14,24,3,0,2,0,408,2,14
Frauen-Bundesliga,2024-03-22,Frauen-Bundesliga (Matchweek 17),Freiburg,4-3-3,2,1.9,Lisa Karl · 68&rsquor; Leela Egli · 79&rsquor;,1,0,Hoffenheim,4-2-3-1,4,2.4,Marta Cazalla · 15&rsquor; Marta Cazalla · 47&rsquor; Melissa Kössler · 55&rsquor; Nicole Billa · 80&rsquor;,2,0,Hoffenheim,Away,NA,990,459,409,48,4,2,1,23,27,8,4,4,0,343,2,16
Frauen-Bundesliga,2024-03-23,Frauen-Bundesliga (Matchweek 17),Köln,4-2-3-1,3,3.2,Selina Cerci · 80&rsquor; Celina Degen · 88&rsquor; Natalia Padilla-Bidas · 90+1&rsquor;,4,0,1. FC Nürnberg,5-3-2,4,1.8,Lara Schmidt (P) · 28&rsquor; Vanessa Haim · 50&rsquor; Celina Degen (OG) · 54&rsquor; Medina Dešić · 90+2&rsquor;,3,0,Köln,Home,NA,990,450,362,85,15,0,1,26,47,11,10,1,0,306,3,15
Frauen-Bundesliga,2024-03-23,Frauen-Bundesliga (Matchweek 17),Köln,4-2-3-1,3,3.2,Selina Cerci · 80&rsquor; Celina Degen · 88&rsquor; Natalia Padilla-Bidas · 90+1&rsquor;,4,0,1. FC Nürnberg,5-3-2,4,1.8,Lara Schmidt (P) · 28&rsquor; Vanessa Haim · 50&rsquor; Celina Degen (OG) · 54&rsquor; Medina Dešić · 90+2&rsquor;,3,0,1. FC Nürnberg,Away,NA,990,264,196,68,23,1,1,5,30,3,2,0,0,125,0,8
Frauen-Bundesliga,2024-03-23,Frauen-Bundesliga (Matchweek 17),Wolfsburg,4-3-3,0,1.4,NA,0,0,Bayern Munich,4-2-3-1,4,1.4,Pernille Harder · 48&rsquor; Klara Bühl · 57&rsquor; Lea Schüller · 75&rsquor; Georgia Stanway · 87&rsquor;,3,0,Wolfsburg,Home,NA,990,479,425,54,9,0,0,21,28,5,4,0,0,367,0,9
Frauen-Bundesliga,2024-03-23,Frauen-Bundesliga (Matchweek 17),Wolfsburg,4-3-3,0,1.4,NA,0,0,Bayern Munich,4-2-3-1,4,1.4,Pernille Harder · 48&rsquor; Klara Bühl · 57&rsquor; Lea Schüller · 75&rsquor; Georgia Stanway · 87&rsquor;,3,0,Bayern Munich,Away,NA,990,371,314,57,9,1,0,13,28,6,6,0,0,253,0,15
Frauen-Bundesliga,2024-03-24,Frauen-Bundesliga (Matchweek 17),RB Leipzig,4-1-3-2,3,2.5,Jenny Hipp (P) · 42&rsquor; Lydia Andrade · 62&rsquor; Jenny Hipp · 69&rsquor;,2,0,MSV Duisburg,4-2-3-1,0,1.3,NA,1,0,RB Leipzig,Home,NA,990,493,433,56,18,9,0,13,25,5,5,0,0,364,4,14
Frauen-Bundesliga,2024-03-24,Frauen-Bundesliga (Matchweek 17),RB Leipzig,4-1-3-2,3,2.5,Jenny Hipp (P) · 42&rsquor; Lydia Andrade · 62&rsquor; Jenny Hipp · 69&rsquor;,2,0,MSV Duisburg,4-2-3-1,0,1.3,NA,1,0,MSV Duisburg,Away,NA,990,442,388,46,17,1,2,12,20,2,1,0,0,311,8,11
Frauen-Bundesliga,2024-03-24,Frauen-Bundesliga (Matchweek 17),Essen,4-3-3,0,0.5,NA,2,0,Bayer Leverkusen,4-4-2,0,1.3,NA,3,0,Essen,Home,NA,990,383,324,57,15,0,0,24,25,6,1,4,0,247,2,8
Frauen-Bundesliga,2024-03-24,Frauen-Bundesliga (Matchweek 17),Essen,4-3-3,0,0.5,NA,2,0,Bayer Leverkusen,4-4-2,0,1.3,NA,3,0,Bayer Leverkusen,Away,NA,990,466,411,52,9,0,2,18,31,4,1,0,3,330,3,20
Frauen-Bundesliga,2024-03-25,Frauen-Bundesliga (Matchweek 17),Eintracht Frankfurt,4-3-1-2,2,1.2,Nicole Anyomi · 50&rsquor; Laura Freigang · 60&rsquor;,0,0,Werder Bremen,4-4-1-1,0,0.6,NA,1,0,Eintracht Frankfurt,Home,NA,990,578,520,54,8,1,0,21,33,10,9,0,0,450,4,16
Frauen-Bundesliga,2024-03-25,Frauen-Bundesliga (Matchweek 17),Eintracht Frankfurt,4-3-1-2,2,1.2,Nicole Anyomi · 50&rsquor; Laura Freigang · 60&rsquor;,0,0,Werder Bremen,4-4-1-1,0,0.6,NA,1,0,Werder Bremen,Away,NA,990,318,264,53,13,0,0,8,26,2,1,1,0,201,1,7
Frauen-Bundesliga,2024-04-12,Frauen-Bundesliga (Matchweek 18),Werder Bremen,4-3-3,1,0.7,Sophie Weidauer · 56&rsquor;,2,0,RB Leipzig,4-2-3-1,1,0.2,Barbara Brecht · 18&rsquor;,2,0,Werder Bremen,Home,NA,990,534,478,53,10,0,5,28,26,8,5,2,0,401,3,11
Frauen-Bundesliga,2024-04-12,Frauen-Bundesliga (Matchweek 18),Werder Bremen,4-3-3,1,0.7,Sophie Weidauer · 56&rsquor;,2,0,RB Leipzig,4-2-3-1,1,0.2,Barbara Brecht · 18&rsquor;,2,0,RB Leipzig,Away,NA,990,393,335,58,15,0,1,4,32,1,1,0,0,247,0,10
Frauen-Bundesliga,2024-04-13,Frauen-Bundesliga (Matchweek 18),Freiburg,4-3-3,1,1.5,Eileen Campbell · 59&rsquor;,0,0,Wolfsburg,4-3-3,4,2.5,Lena Oberdorf · 24&rsquor; Ewa Pajor · 27&rsquor; Ewa Pajor · 31&rsquor; Riola Xhemaili · 62&rsquor;,2,0,Freiburg,Home,NA,990,399,339,60,13,1,2,13,29,4,3,0,1,280,0,17
Frauen-Bundesliga,2024-04-13,Frauen-Bundesliga (Matchweek 18),Freiburg,4-3-3,1,1.5,Eileen Campbell · 59&rsquor;,0,0,Wolfsburg,4-3-3,4,2.5,Lena Oberdorf · 24&rsquor; Ewa Pajor · 27&rsquor; Ewa Pajor · 31&rsquor; Riola Xhemaili · 62&rsquor;,2,0,Wolfsburg,Away,NA,990,483,432,49,3,1,6,23,32,7,6,1,0,369,2,10
Frauen-Bundesliga,2024-04-13,Frauen-Bundesliga (Matchweek 18),Bayer Leverkusen,3-4-3,2,1.3,Loreen Bender · 36&rsquor; Nikola Karczewska · 90+3&rsquor;,1,0,Eintracht Frankfurt,4-3-1-2,0,1.6,NA,1,0,Bayer Leverkusen,Home,NA,990,376,312,63,13,0,0,12,26,5,4,0,0,260,1,7
Frauen-Bundesliga,2024-04-13,Frauen-Bundesliga (Matchweek 18),Bayer Leverkusen,3-4-3,2,1.3,Loreen Bender · 36&rsquor; Nikola Karczewska · 90+3&rsquor;,1,0,Eintracht Frankfurt,4-3-1-2,0,1.6,NA,1,0,Eintracht Frankfurt,Away,NA,990,503,456,45,10,2,3,21,23,6,5,0,0,383,2,5
Frauen-Bundesliga,2024-04-14,Frauen-Bundesliga (Matchweek 18),1. FC Nürnberg,5-3-2,0,0.2,NA,3,0,Essen,4-2-3-1,4,1.5,Annalena Rieke · 7&rsquor; Lilli Purtscheller · 45+2&rsquor; Lilli Purtscheller · 49&rsquor; Jacqueline Klasen · 54&rsquor;,4,0,1. FC Nürnberg,Home,NA,990,310,250,59,16,0,2,3,26,0,0,0,0,219,1,7
Frauen-Bundesliga,2024-04-14,Frauen-Bundesliga (Matchweek 18),1. FC Nürnberg,5-3-2,0,0.2,NA,3,0,Essen,4-2-3-1,4,1.5,Annalena Rieke · 7&rsquor; Lilli Purtscheller · 45+2&rsquor; Lilli Purtscheller · 49&rsquor; Jacqueline Klasen · 54&rsquor;,4,0,Essen,Away,NA,990,430,360,67,16,1,0,23,37,9,3,6,0,336,3,12
Frauen-Bundesliga,2024-04-14,Frauen-Bundesliga (Matchweek 18),MSV Duisburg,4-4-2,1,0.6,Taryn Ries · 42&rsquor;,2,0,Bayern Munich,4-2-3-1,5,4.7,Giulia Gwinn · 49&rsquor; Georgia Stanway · 52&rsquor; Magdalena Eriksson · 63&rsquor; Jovana Damnjanović · 87&rsquor; Sydney Lohmann · 89&rsquor;,1,0,MSV Duisburg,Home,NA,990,323,269,53,8,0,0,11,23,1,0,1,0,186,1,4
Frauen-Bundesliga,2024-04-14,Frauen-Bundesliga (Matchweek 18),MSV Duisburg,4-4-2,1,0.6,Taryn Ries · 42&rsquor;,2,0,Bayern Munich,4-2-3-1,5,4.7,Giulia Gwinn · 49&rsquor; Georgia Stanway · 52&rsquor; Magdalena Eriksson · 63&rsquor; Jovana Damnjanović · 87&rsquor; Sydney Lohmann · 89&rsquor;,1,0,Bayern Munich,Away,NA,990,668,620,46,12,0,1,25,24,6,6,0,0,537,2,10
Frauen-Bundesliga,2024-04-15,Frauen-Bundesliga (Matchweek 18),Hoffenheim,4-3-3,1,1,Paulina Krumbiegel · 79&rsquor;,0,0,Köln,4-2-3-1,1,1,Meike Meßmer · 36&rsquor;,2,0,Hoffenheim,Home,NA,990,617,550,62,11,0,1,25,33,6,1,0,4,461,5,8
Frauen-Bundesliga,2024-04-15,Frauen-Bundesliga (Matchweek 18),Hoffenheim,4-3-3,1,1,Paulina Krumbiegel · 79&rsquor;,0,0,Köln,4-2-3-1,1,1,Meike Meßmer · 36&rsquor;,2,0,Köln,Away,NA,990,356,294,62,15,0,0,16,35,4,2,1,0,209,0,14
Frauen-Bundesliga,2024-04-19,Frauen-Bundesliga (Matchweek 19),RB Leipzig,4-2-3-1,1,0.3,Mimmi Larsson · 83&rsquor;,1,0,Bayer Leverkusen,3-4-3,0,0.8,NA,2,0,RB Leipzig,Home,NA,990,446,391,53,14,0,0,8,26,2,1,0,0,318,2,12
Frauen-Bundesliga,2024-04-19,Frauen-Bundesliga (Matchweek 19),RB Leipzig,4-2-3-1,1,0.3,Mimmi Larsson · 83&rsquor;,1,0,Bayer Leverkusen,3-4-3,0,0.8,NA,2,0,Bayer Leverkusen,Away,NA,990,477,422,51,11,0,1,16,28,5,5,0,0,345,4,12
Frauen-Bundesliga,2024-04-20,Frauen-Bundesliga (Matchweek 19),Essen,4-2-3-1,2,1.8,Beke Sterner · 88&rsquor; Natasha Kowalski (P) · 90&rsquor;,2,0,Hoffenheim,4-3-3,1,2,Laura Pucks (OG) · 77&rsquor;,4,0,Essen,Home,NA,990,377,319,57,18,0,1,11,20,5,2,2,1,280,1,7
Frauen-Bundesliga,2024-04-20,Frauen-Bundesliga (Matchweek 19),Essen,4-2-3-1,2,1.8,Beke Sterner · 88&rsquor; Natasha Kowalski (P) · 90&rsquor;,2,0,Hoffenheim,4-3-3,1,2,Laura Pucks (OG) · 77&rsquor;,4,0,Hoffenheim,Away,NA,990,439,385,51,9,0,2,22,23,6,3,3,0,329,3,18
Frauen-Bundesliga,2024-04-20,Frauen-Bundesliga (Matchweek 19),Eintracht Frankfurt,4-3-1-2,4,3,Sara Doorsoun · 5&rsquor; Nicole Anyomi · 31&rsquor; Nicole Anyomi · 43&rsquor; Lara Prašnikar · 64&rsquor;,2,0,1. FC Nürnberg,5-3-2,1,0.6,Selma Sól Magnúsdóttir · 1&rsquor;,3,0,Eintracht Frankfurt,Home,NA,990,580,514,62,11,0,0,36,36,6,5,0,0,437,4,13
Frauen-Bundesliga,2024-04-20,Frauen-Bundesliga (Matchweek 19),Eintracht Frankfurt,4-3-1-2,4,3,Sara Doorsoun · 5&rsquor; Nicole Anyomi · 31&rsquor; Nicole Anyomi · 43&rsquor; Lara Prašnikar · 64&rsquor;,2,0,1. FC Nürnberg,5-3-2,1,0.6,Selma Sól Magnúsdóttir · 1&rsquor;,3,0,1. FC Nürnberg,Away,NA,990,309,250,57,14,0,4,5,28,2,2,0,0,193,2,3
Frauen-Bundesliga,2024-04-21,Frauen-Bundesliga (Matchweek 19),Köln,4-2-3-1,2,2,Selina Cerci · 47&rsquor; Selina Cerci · 84&rsquor;,2,0,Freiburg,4-2-3-1,0,0.5,NA,2,0,Köln,Home,NA,990,347,289,54,12,0,0,10,28,4,3,1,0,218,4,8
