League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won_Aerial_Duels,Lost_Aerial_Duels,Won_percent_Aerial_Duels
Championnat de France de Football Féminin,2024-03-06,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,3,1.8,Louna Ribadeira · 61&rsquor; Louna Ribadeira · 67&rsquor; Louna Ribadeira · 89&rsquor;,1,0,Le Havre,4-4-2,2,2.2,Inès Benyahia · 16&rsquor; Inès Benyahia · 45&rsquor;,1,0,Le Havre,Away,NA,990,1,0,0,5,11,1,10,13,11,1,0,0,69,7,14,33.3
Championnat de France de Football Féminin,2024-03-15,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,4,1.4,Sara Däbritz · 10&rsquor; Griedge Mbock Bathy · 13&rsquor; Sara Däbritz · 83&rsquor; Melchie Dumornay · 86&rsquor;,3,0,Fleury,4-3-3,0,0.1,NA,4,0,Lyon,Home,NA,990,3,0,0,13,16,4,21,10,10,0,0,0,57,9,3,75
Championnat de France de Football Féminin,2024-03-15,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,4,1.4,Sara Däbritz · 10&rsquor; Griedge Mbock Bathy · 13&rsquor; Sara Däbritz · 83&rsquor; Melchie Dumornay · 86&rsquor;,3,0,Fleury,4-3-3,0,0.1,NA,4,0,Fleury,Away,NA,990,4,0,0,16,13,2,15,7,9,0,0,0,40,3,9,25
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,0,1,NA,1,0,Paris FC,4-3-3,4,2.9,Daphne Corboz · 28&rsquor; Gaëtane Thiney (P) · 31&rsquor; Gaëtane Thiney · 33&rsquor; Kessya Bussy · 54&rsquor;,0,0,Guingamp,Home,NA,990,1,0,0,8,6,2,11,12,12,0,1,0,50,5,12,29.4
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,0,1,NA,1,0,Paris FC,4-3-3,4,2.9,Daphne Corboz · 28&rsquor; Gaëtane Thiney (P) · 31&rsquor; Gaëtane Thiney · 33&rsquor; Kessya Bussy · 54&rsquor;,0,0,Paris FC,Away,NA,990,0,0,0,7,6,5,20,15,13,0,1,0,65,12,5,70.6
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-5-2,5,2.6,Grace Geyoro · 18&rsquor; Marie-Antoinette Katoto · 20&rsquor; Grace Geyoro · 55&rsquor; Tabitha Chawinga · 56&rsquor; Jade Le Guilly · 88&rsquor;,1,0,Saint-Étienne,4-4-2,0,0.1,NA,0,0,Paris Saint-Germain,Home,NA,990,1,0,0,6,9,9,26,9,13,0,0,0,62,6,5,54.5
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-5-2,5,2.6,Grace Geyoro · 18&rsquor; Marie-Antoinette Katoto · 20&rsquor; Grace Geyoro · 55&rsquor; Tabitha Chawinga · 56&rsquor; Jade Le Guilly · 88&rsquor;,1,0,Saint-Étienne,4-4-2,0,0.1,NA,0,0,Saint-Étienne,Away,NA,990,0,0,0,9,6,0,3,12,11,0,0,0,37,5,6,45.5
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-1-4-1,3,1.5,Shana Chossenotte · 7&rsquor; Noémie Mouchon · 35&rsquor; Noémie Mouchon · 41&rsquor;,2,0,Lille,4-1-4-1,1,1.4,Julie Pian · 17&rsquor;,1,0,Stade de Reims,Home,NA,990,2,0,0,16,4,2,10,18,22,0,0,0,63,5,6,45.5
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-1-4-1,3,1.5,Shana Chossenotte · 7&rsquor; Noémie Mouchon · 35&rsquor; Noémie Mouchon · 41&rsquor;,2,0,Lille,4-1-4-1,1,1.4,Julie Pian · 17&rsquor;,1,0,Lille,Away,NA,990,1,0,0,4,16,3,13,10,14,0,0,0,61,6,5,54.5
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Bordeaux,4-3-3,0,0.4,NA,1,0,Dijon,4-2-3-1,2,0.9,Léa Declercq · 28&rsquor; Klaudia Jedlińska · 45+2&rsquor;,1,0,Bordeaux,Home,NA,990,1,0,0,15,11,2,26,16,10,0,0,0,56,13,12,52
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Bordeaux,4-3-3,0,0.4,NA,1,0,Dijon,4-2-3-1,2,0.9,Léa Declercq · 28&rsquor; Klaudia Jedlińska · 45+2&rsquor;,1,0,Dijon,Away,NA,990,1,0,0,11,15,2,8,12,16,0,0,0,55,12,13,48
Championnat de France de Football Féminin,2024-03-17,Championnat de France de Football Féminin (Regular season),Le Havre,5-4-1,3,2,Zoé Stiévenart · 54&rsquor; Marie Levasseur (OG) · 75&rsquor; Chancelle Effa Effa · 90+4&rsquor;,1,0,Montpellier,4-2-3-1,3,1.7,Marion Torrent · 45&rsquor; Sonia Ouchene · 59&rsquor; Océane Deslandes · 81&rsquor;,1,0,Le Havre,Home,NA,990,1,0,0,7,11,2,21,9,16,0,0,0,43,7,10,41.2
Championnat de France de Football Féminin,2024-03-17,Championnat de France de Football Féminin (Regular season),Le Havre,5-4-1,3,2,Zoé Stiévenart · 54&rsquor; Marie Levasseur (OG) · 75&rsquor; Chancelle Effa Effa · 90+4&rsquor;,1,0,Montpellier,4-2-3-1,3,1.7,Marion Torrent · 45&rsquor; Sonia Ouchene · 59&rsquor; Océane Deslandes · 81&rsquor;,1,0,Montpellier,Away,NA,990,1,0,0,11,6,2,19,13,14,0,0,1,38,10,7,58.8
Championnat de France de Football Féminin,2024-03-22,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,1.8,Dominika Grabowska · 44&rsquor; Charlotte Fernandes · 57&rsquor; Mariam Diakité · 77&rsquor;,4,1,Paris FC,4-2-3-1,1,1.5,Kessya Bussy · 72&rsquor;,1,0,Fleury,Home,NA,976,3,1,1,10,11,3,13,19,10,0,0,0,60,13,10,56.5
Championnat de France de Football Féminin,2024-03-22,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,1.8,Dominika Grabowska · 44&rsquor; Charlotte Fernandes · 57&rsquor; Mariam Diakité · 77&rsquor;,4,1,Paris FC,4-2-3-1,1,1.5,Kessya Bussy · 72&rsquor;,1,0,Paris FC,Away,NA,990,1,0,0,12,9,0,24,14,12,0,0,0,53,10,13,43.5
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Lille,5-4-1,0,0.9,NA,1,0,Lyon,4-3-3,7,3.3,Vicki Bècho · 4&rsquor; Dzsenifer Marozsán · 26&rsquor; Amel Majri · 44&rsquor; Amel Majri · 51&rsquor; Vicki Bècho · 60&rsquor; Liana Joseph · 63&rsquor; Amel Majri · 67&rsquor;,3,0,Lille,Home,NA,990,1,0,0,6,13,0,2,10,12,1,0,0,36,2,7,22.2
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Lille,5-4-1,0,0.9,NA,1,0,Lyon,4-3-3,7,3.3,Vicki Bècho · 4&rsquor; Dzsenifer Marozsán · 26&rsquor; Amel Majri · 44&rsquor; Amel Majri · 51&rsquor; Vicki Bècho · 60&rsquor; Liana Joseph · 63&rsquor; Amel Majri · 67&rsquor;,3,0,Lyon,Away,NA,990,3,0,0,14,5,7,22,7,18,0,1,0,57,7,2,77.8
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,2,3.1,Klaudia Jedlińska · 8&rsquor; Rose Lavaud · 71&rsquor;,2,0,Guingamp,4-2-3-1,0,0.2,NA,1,0,Dijon,Home,NA,990,2,0,0,13,10,1,21,21,15,0,0,0,54,9,3,75
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,2,3.1,Klaudia Jedlińska · 8&rsquor; Rose Lavaud · 71&rsquor;,2,0,Guingamp,4-2-3-1,0,0.2,NA,1,0,Guingamp,Away,NA,990,1,0,0,10,13,1,9,9,9,0,0,0,40,3,9,25
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Le Havre,3-5-2,0,1.6,Nadjma Ali Nadjim · 90+6&rsquor;,2,1,Stade de Reims,4-1-4-1,2,1.1,Noémie Mouchon · 54&rsquor; Julie Pasquereau · 57&rsquor;,1,0,Le Havre,Home,NA,989,2,1,0,7,12,2,18,12,12,0,0,0,66,8,13,38.1
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Le Havre,3-5-2,0,1.6,Nadjma Ali Nadjim · 90+6&rsquor;,2,1,Stade de Reims,4-1-4-1,2,1.1,Noémie Mouchon · 54&rsquor; Julie Pasquereau · 57&rsquor;,1,0,Stade de Reims,Away,NA,990,1,0,0,12,6,1,13,10,20,0,0,0,63,13,8,61.9
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,1,0.8,Alexandria Lamontagne · 67&rsquor;,2,0,Bordeaux,4-3-3,0,0.2,Nesrine Bahlouli · 90+3&rsquor;,2,1,Saint-Étienne,Home,NA,990,2,0,0,15,10,1,16,11,7,0,0,0,52,8,4,66.7
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,1,0.8,Alexandria Lamontagne · 67&rsquor;,2,0,Bordeaux,4-3-3,0,0.2,Nesrine Bahlouli · 90+3&rsquor;,2,1,Bordeaux,Away,NA,989,2,1,0,13,15,4,11,12,9,0,0,0,49,4,8,33.3
Championnat de France de Football Féminin,2024-03-24,Championnat de France de Football Féminin (Regular season),Montpellier,5-4-1,1,0.8,Kethna Louis · 89&rsquor;,1,0,Paris Saint-Germain,3-5-2,3,1,Jade Le Guilly · 10&rsquor; Korbin Albert · 43&rsquor; Tabitha Chawinga · 49&rsquor;,1,0,Montpellier,Home,NA,990,1,0,0,10,6,1,17,12,21,0,0,0,47,3,11,21.4
Championnat de France de Football Féminin,2024-03-24,Championnat de France de Football Féminin (Regular season),Montpellier,5-4-1,1,0.8,Kethna Louis · 89&rsquor;,1,0,Paris Saint-Germain,3-5-2,3,1,Jade Le Guilly · 10&rsquor; Korbin Albert · 43&rsquor; Tabitha Chawinga · 49&rsquor;,1,0,Paris Saint-Germain,Away,NA,990,1,0,0,7,10,0,17,12,7,0,0,0,47,11,3,78.6
Championnat de France de Football Féminin,2024-03-29,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-4-0,3,1.9,Kessya Bussy · 5&rsquor; Clara Matéo · 20&rsquor; Kessya Bussy · 45+1&rsquor;,2,0,Montpellier,4-2-3-1,0,1.1,NA,2,0,Paris FC,Home,NA,990,2,0,0,11,5,3,20,12,8,0,0,0,63,11,7,61.1
Championnat de France de Football Féminin,2024-03-29,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-4-0,3,1.9,Kessya Bussy · 5&rsquor; Clara Matéo · 20&rsquor; Kessya Bussy · 45+1&rsquor;,2,0,Montpellier,4-2-3-1,0,1.1,NA,2,0,Montpellier,Away,NA,990,2,0,0,6,10,4,14,11,14,0,0,0,56,7,11,38.9
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,2.2,Sarah Cambot · 1&rsquor; Alison Peniguel · 11&rsquor; Alison Peniguel · 62&rsquor;,1,0,Saint-Étienne,4-2-3-1,4,2.6,Noémie Carage · 35&rsquor; Phornetia Browne · 41&rsquor; Alexandria Lamontagne · 64&rsquor; Solene Champagnac · 81&rsquor;,2,0,Guingamp,Home,NA,990,1,0,0,12,12,5,18,9,22,0,0,0,56,9,7,56.3
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,2.2,Sarah Cambot · 1&rsquor; Alison Peniguel · 11&rsquor; Alison Peniguel · 62&rsquor;,1,0,Saint-Étienne,4-2-3-1,4,2.6,Noémie Carage · 35&rsquor; Phornetia Browne · 41&rsquor; Alexandria Lamontagne · 64&rsquor; Solene Champagnac · 81&rsquor;,2,0,Saint-Étienne,Away,NA,990,2,0,0,13,10,1,15,1,6,0,0,0,55,7,9,43.8
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,3.7,Rosemonde Kouassi · 43&rsquor; Rosemonde Kouassi · 51&rsquor;,4,0,Lille,4-2-3-1,2,0.7,Lorena Azzaro · 36&rsquor; Aurore Paprzycki · 73&rsquor; Marjorie · 90+3&rsquor;,7,1,Fleury,Home,NA,990,4,0,0,13,8,10,17,14,18,0,0,0,63,13,6,68.4
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,3.7,Rosemonde Kouassi · 43&rsquor; Rosemonde Kouassi · 51&rsquor;,4,0,Lille,4-2-3-1,2,0.7,Lorena Azzaro · 36&rsquor; Aurore Paprzycki · 73&rsquor; Marjorie · 90+3&rsquor;,7,1,Lille,Away,NA,972,6,1,1,8,13,0,12,8,15,0,0,0,35,6,13,31.6
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-1-4-1,3,0.6,Noémie Mouchon · 40&rsquor; Rachel Corboz · 87&rsquor; Rachel Corboz · 90+7&rsquor;,1,0,Bordeaux,4-2-3-1,0,1.1,NA,1,0,Stade de Reims,Home,NA,990,1,0,0,8,11,2,10,6,14,0,0,0,60,5,6,45.5
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-1-4-1,3,0.6,Noémie Mouchon · 40&rsquor; Rachel Corboz · 87&rsquor; Rachel Corboz · 90+7&rsquor;,1,0,Bordeaux,4-2-3-1,0,1.1,NA,1,0,Bordeaux,Away,NA,990,1,0,0,11,8,1,18,5,10,0,0,0,61,6,5,54.5
Championnat de France de Football Féminin,2024-03-31,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-5-2,3,2.5,Marie-Antoinette Katoto · 13&rsquor; Tabitha Chawinga · 45&rsquor; Tabitha Chawinga · 59&rsquor;,0,0,Dijon,5-3-2,0,0.2,NA,1,0,Paris Saint-Germain,Home,NA,990,0,0,0,4,9,1,15,6,12,0,0,0,54,9,3,75
Championnat de France de Football Féminin,2024-03-31,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-5-2,3,2.5,Marie-Antoinette Katoto · 13&rsquor; Tabitha Chawinga · 45&rsquor; Tabitha Chawinga · 59&rsquor;,0,0,Dijon,5-3-2,0,0.2,NA,1,0,Dijon,Away,NA,990,1,0,0,9,4,1,11,19,20,0,0,0,46,3,9,25
Championnat de France de Football Féminin,2024-03-31,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,3,3.3,Eugénie Le Sommer · 33&rsquor; Melchie Dumornay · 41&rsquor; Sara Däbritz (P) · 58&rsquor;,1,0,Le Havre,5-3-2,0,0,NA,3,0,Lyon,Home,NA,990,1,0,0,11,10,5,35,11,10,1,0,0,77,11,8,57.9
Championnat de France de Football Féminin,2024-03-31,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,3,3.3,Eugénie Le Sommer · 33&rsquor; Melchie Dumornay · 41&rsquor; Sara Däbritz (P) · 58&rsquor;,1,0,Le Havre,5-3-2,0,0,NA,3,0,Le Havre,Away,NA,990,3,0,0,10,10,1,2,14,13,0,1,0,55,8,11,42.1
Championnat de France de Football Féminin,2024-04-12,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,2,1.7,Julie Dufour · 60&rsquor; Kessya Bussy · 72&rsquor;,2,0,Stade de Reims,4-3-3,2,1,Rofiat Imuran · 4&rsquor; Rofiat Imuran · 62&rsquor;,2,0,Paris FC,Home,NA,990,2,0,0,8,6,1,36,7,10,0,0,0,56,7,6,53.8
Championnat de France de Football Féminin,2024-04-12,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,2,1.7,Julie Dufour · 60&rsquor; Kessya Bussy · 72&rsquor;,2,0,Stade de Reims,4-3-3,2,1,Rofiat Imuran · 4&rsquor; Rofiat Imuran · 62&rsquor;,2,0,Stade de Reims,Away,NA,990,2,0,0,6,8,2,4,9,16,0,0,0,48,6,7,46.2
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Montpellier,4-2-3-1,1,0.9,Marion Torrent · 45+3&rsquor; Marion Torrent · 56&rsquor; Océane Deslandes · 61&rsquor;,2,2,Lille,4-2-3-1,2,1.1,Marjorie · 51&rsquor; Julie Pian · 90+5&rsquor;,4,0,Montpellier,Home,NA,925,2,2,0,18,10,4,13,14,16,0,0,0,43,9,5,64.3
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Montpellier,4-2-3-1,1,0.9,Marion Torrent · 45+3&rsquor; Marion Torrent · 56&rsquor; Océane Deslandes · 61&rsquor;,2,2,Lille,4-2-3-1,2,1.1,Marjorie · 51&rsquor; Julie Pian · 90+5&rsquor;,4,0,Lille,Away,NA,990,4,0,0,10,18,3,22,8,9,0,0,0,48,5,9,35.7
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,1.3,Antonie Stárová (P) · 33&rsquor; Nina Richard · 67&rsquor; Maïwen Renard · 75&rsquor;,2,0,Paris Saint-Germain,3-5-2,3,1.3,Tabitha Chawinga · 30&rsquor; Marie-Antoinette Katoto · 58&rsquor; Sandy Baltimore · 78&rsquor;,3,0,Guingamp,Home,NA,990,2,0,0,9,12,0,10,3,20,1,0,0,29,4,7,36.4
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,1.3,Antonie Stárová (P) · 33&rsquor; Nina Richard · 67&rsquor; Maïwen Renard · 75&rsquor;,2,0,Paris Saint-Germain,3-5-2,3,1.3,Tabitha Chawinga · 30&rsquor; Marie-Antoinette Katoto · 58&rsquor; Sandy Baltimore · 78&rsquor;,3,0,Paris Saint-Germain,Away,NA,990,3,0,0,14,8,0,32,4,14,0,1,0,40,7,4,63.6
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,1,2.2,Meriame Terchoun · 14&rsquor;,3,0,Le Havre,3-4-1-2,2,0.8,Zoé Stiévenart · 7&rsquor; Chancelle Effa Effa · 72&rsquor;,1,0,Dijon,Home,NA,990,3,0,0,16,10,1,26,11,19,0,0,0,52,8,0,100
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,1,2.2,Meriame Terchoun · 14&rsquor;,3,0,Le Havre,3-4-1-2,2,0.8,Zoé Stiévenart · 7&rsquor; Chancelle Effa Effa · 72&rsquor;,1,0,Le Havre,Away,NA,990,1,0,0,12,15,2,10,9,10,0,0,0,53,0,8,0
Championnat de France de Football Féminin,2024-04-14,Championnat de France de Football Féminin (Regular season),Bordeaux,4-2-3-1,0,0.4,NA,2,0,Fleury,4-2-3-1,3,2.6,Léa Le Garrec · 8&rsquor; Evelyn Badu · 39&rsquor; Batcheba Louis · 55&rsquor;,3,0,Bordeaux,Home,NA,990,2,0,0,11,8,2,13,4,7,0,0,0,40,12,7,63.2
Championnat de France de Football Féminin,2024-04-14,Championnat de France de Football Féminin (Regular season),Bordeaux,4-2-3-1,0,0.4,NA,2,0,Fleury,4-2-3-1,3,2.6,Léa Le Garrec · 8&rsquor; Evelyn Badu · 39&rsquor; Batcheba Louis · 55&rsquor;,3,0,Fleury,Away,NA,990,3,0,0,8,11,6,13,7,9,0,0,0,65,7,12,36.8
Championnat de France de Football Féminin,2024-04-14,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,1,0.9,Amandine Pierre-Louis · 21&rsquor;,2,0,Lyon,4-3-3,6,6.5,Griedge Mbock Bathy · 14&rsquor; Wendie Renard (P) · 17&rsquor; Vicki Bècho · 28&rsquor; Kadidiatou Diani (P) · 45+4&rsquor; Vicki Bècho · 70&rsquor; Vicki Bècho · 90+3&rsquor;,0,0,Saint-Étienne,Home,NA,990,2,0,0,10,11,0,4,8,20,0,3,1,42,5,11,31.3
Championnat de France de Football Féminin,2024-04-14,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,1,0.9,Amandine Pierre-Louis · 21&rsquor;,2,0,Lyon,4-3-3,6,6.5,Griedge Mbock Bathy · 14&rsquor; Wendie Renard (P) · 17&rsquor; Vicki Bècho · 28&rsquor; Kadidiatou Diani (P) · 45+4&rsquor; Vicki Bècho · 70&rsquor; Vicki Bècho · 90+3&rsquor;,0,0,Lyon,Away,NA,990,0,0,0,12,9,4,26,16,15,2,0,0,69,11,5,68.8
Championnat de France de Football Féminin,2024-04-19,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,0,1.1,NA,3,0,Saint-Étienne,4-2-3-1,1,0.6,Alexandria Lamontagne · 4&rsquor;,3,0,Paris FC,Home,NA,990,3,0,0,11,12,5,25,11,10,0,0,0,51,6,11,35.3
Championnat de France de Football Féminin,2024-04-19,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,0,1.1,NA,3,0,Saint-Étienne,4-2-3-1,1,0.6,Alexandria Lamontagne · 4&rsquor;,3,0,Saint-Étienne,Away,NA,990,3,0,0,14,10,1,5,12,22,0,0,0,43,11,6,64.7
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,1,1.4,Maïté Boucly · 90+4&rsquor;,2,0,Bordeaux,4-2-3-1,2,0.9,Nesrine Bahlouli · 12&rsquor; Laura Bourgouin · 15&rsquor;,4,0,Lille,Home,NA,990,2,0,0,13,13,1,25,9,18,0,0,0,78,3,22,12
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,1,1.4,Maïté Boucly · 90+4&rsquor;,2,0,Bordeaux,4-2-3-1,2,0.9,Nesrine Bahlouli · 12&rsquor; Laura Bourgouin · 15&rsquor;,4,0,Bordeaux,Away,NA,990,4,0,0,13,12,6,8,18,14,0,0,0,73,22,3,88
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Montpellier,4-1-4-1,4,3.2,Faustine Robert · 46&rsquor; Lea Khelifi · 72&rsquor; Nérilia Mondésir · 79&rsquor; Sh'nia Gordon · 90+3&rsquor;,2,0,Saint-Étienne,4-2-3-1,0,0.5,NA,4,0,Montpellier,Home,NA,990,2,0,0,17,10,4,13,10,17,0,0,0,62,0,2,0
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Montpellier,4-1-4-1,4,3.2,Faustine Robert · 46&rsquor; Lea Khelifi · 72&rsquor; Nérilia Mondésir · 79&rsquor; Sh'nia Gordon · 90+3&rsquor;,2,0,Saint-Étienne,4-2-3-1,0,0.5,NA,4,0,Saint-Étienne,Away,NA,990,4,0,0,13,17,1,18,9,17,0,0,0,45,2,0,100
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,1,1,Meriame Terchoun · 58&rsquor; Małgorzata Grec · 83&rsquor;,4,1,Stade de Reims,4-1-4-1,1,2.2,Noémie Mouchon · 52&rsquor;,2,0,Dijon,Home,NA,982,3,1,1,14,9,0,16,15,22,0,0,0,42,4,3,57.1
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,1,1,Meriame Terchoun · 58&rsquor; Małgorzata Grec · 83&rsquor;,4,1,Stade de Reims,4-1-4-1,1,2.2,Noémie Mouchon · 52&rsquor;,2,0,Stade de Reims,Away,NA,990,2,0,0,10,14,0,18,9,16,0,0,0,56,3,4,42.9
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Lyon,4-2-3-1,2,1.8,Maeline Mendy · 25&rsquor; Vicki Bècho · 43&rsquor;,3,0,Guingamp,4-3-3,1,0.5,Alison Peniguel · 58&rsquor;,0,0,Lyon,Home,NA,990,3,0,0,13,7,2,13,8,16,0,0,0,49,12,4,75
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Lyon,4-2-3-1,2,1.8,Maeline Mendy · 25&rsquor; Vicki Bècho · 43&rsquor;,3,0,Guingamp,4-3-3,1,0.5,Alison Peniguel · 58&rsquor;,0,0,Guingamp,Away,NA,990,0,0,0,7,13,3,13,9,12,0,0,0,50,4,12,25
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,5-3-2,1,0.4,Anaïs Ebayilin · 71&rsquor; Auryane Abdourahim · 89&rsquor;,5,1,Paris FC,3-5-2,1,2.1,Kessya Bussy · 30&rsquor;,3,0,Paris Saint-Germain,Home,NA,988,4,1,1,11,7,2,5,14,12,0,0,0,40,4,4,50
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,5-3-2,1,0.4,Anaïs Ebayilin · 71&rsquor; Auryane Abdourahim · 89&rsquor;,5,1,Paris FC,3-5-2,1,2.1,Kessya Bussy · 30&rsquor;,3,0,Paris FC,Away,NA,990,3,0,0,7,11,0,15,12,14,0,0,0,47,4,4,50
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Le Havre,3-4-1-2,1,0.6,Mickaélla Cardia · 39&rsquor; Christy Gavory · 51&rsquor;,6,1,Fleury,4-2-3-1,3,2.7,Batcheba Louis · 10&rsquor; Ewelina Kamczyk · 61&rsquor; Rosemonde Kouassi · 66&rsquor;,0,0,Le Havre,Home,NA,950,5,1,1,12,11,1,10,15,16,0,0,0,53,8,7,53.3
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Le Havre,3-4-1-2,1,0.6,Mickaélla Cardia · 39&rsquor; Christy Gavory · 51&rsquor;,6,1,Fleury,4-2-3-1,3,2.7,Batcheba Louis · 10&rsquor; Ewelina Kamczyk · 61&rsquor; Rosemonde Kouassi · 66&rsquor;,0,0,Fleury,Away,NA,990,0,0,0,11,12,3,13,17,18,0,0,0,66,7,8,46.7
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Paris FC,4-4-2,0,0.2,NA,2,0,Dijon,4-2-3-1,1,0.6,Léa Declercq · 79&rsquor;,1,0,Paris FC,Home,NA,990,2,0,0,9,8,2,11,20,12,0,0,0,50,2,2,50
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Paris FC,4-4-2,0,0.2,NA,2,0,Dijon,4-2-3-1,1,0.6,Léa Declercq · 79&rsquor;,1,0,Dijon,Away,NA,990,1,0,0,8,9,4,15,12,20,0,0,0,54,2,2,50
Championnat de France de Football Féminin,2024-05-08,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,1,1.6,Cindy Caputo (P) · 20&rsquor;,2,0,Lille,4-2-3-1,1,1.2,Anaïs Ribeyra · 53&rsquor;,2,0,Saint-Étienne,Home,NA,990,2,0,0,12,7,8,13,12,13,1,0,0,44,3,0,100
