League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Tkl_percent_Challenges,Lost_Challenges,Blocks_Blocks,Sh_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
Championnat de France de Football Féminin,2024-02-10,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,3,1.5,Anaïs Ribeyra · 25&rsquor; Julie Machart · 48&rsquor; Julie Pian · 57&rsquor;,3,0,Le Havre,4-1-4-1,3,2.1,Romane Enguehard · 4&rsquor; Mickaélla Cardia · 45&rsquor; Inès Benyahia (P) · 86&rsquor;,1,0,Le Havre,Away,NA,990,19,15,9,9,1,2,9,22.2,7,6,1,5,14,33,11,1
Championnat de France de Football Féminin,2024-02-10,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,1.8,Sarah Cambot · 45&rsquor; Antonie Stárová (P) · 48&rsquor; Alison Peniguel · 73&rsquor;,5,0,Fleury,4-2-3-1,1,1.6,Airine Fontaine · 88&rsquor;,3,0,Guingamp,Home,NA,990,7,5,6,1,0,2,11,18.2,9,14,8,6,4,11,31,0
Championnat de France de Football Féminin,2024-02-10,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,1.8,Sarah Cambot · 45&rsquor; Antonie Stárová (P) · 48&rsquor; Alison Peniguel · 73&rsquor;,5,0,Fleury,4-2-3-1,1,1.6,Airine Fontaine · 88&rsquor;,3,0,Fleury,Away,NA,990,7,6,3,4,0,1,2,50,1,8,3,5,5,12,3,0
Championnat de France de Football Féminin,2024-02-11,Championnat de France de Football Féminin (Regular season),Lyon,4-2-3-1,1,1.2,Élisa De Almeida (OG) · 90&rsquor;,2,0,Paris Saint-Germain,3-4-1-2,1,0.8,Tabitha Chawinga · 66&rsquor;,3,0,Lyon,Home,NA,990,28,19,10,13,5,12,18,66.7,6,14,1,13,9,37,11,0
Championnat de France de Football Féminin,2024-02-11,Championnat de France de Football Féminin (Regular season),Lyon,4-2-3-1,1,1.2,Élisa De Almeida (OG) · 90&rsquor;,2,0,Paris Saint-Germain,3-4-1-2,1,0.8,Tabitha Chawinga · 66&rsquor;,3,0,Paris Saint-Germain,Away,NA,990,29,20,18,8,3,10,21,47.6,11,15,4,11,14,43,21,0
Championnat de France de Football Féminin,2024-02-17,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-5-2,5,3,Élisa De Almeida · 3&rsquor; Tabitha Chawinga · 30&rsquor; Grace Geyoro · 69&rsquor; Maïwen Renard (OG) · 75&rsquor; Grace Geyoro · 87&rsquor;,1,0,Guingamp,3-5-2,0,0.2,NA,0,0,Paris Saint-Germain,Home,NA,990,12,10,2,7,3,3,3,100,0,7,2,5,10,22,6,0
Championnat de France de Football Féminin,2024-02-17,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-5-2,5,3,Élisa De Almeida · 3&rsquor; Tabitha Chawinga · 30&rsquor; Grace Geyoro · 69&rsquor; Maïwen Renard (OG) · 75&rsquor; Grace Geyoro · 87&rsquor;,1,0,Guingamp,3-5-2,0,0.2,NA,0,0,Guingamp,Away,NA,990,15,11,6,7,2,10,23,43.5,13,11,5,6,6,21,26,0
Championnat de France de Football Féminin,2024-02-17,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,4,3.3,Amanda Uju · 40&rsquor; Cindy Caputo · 69&rsquor; Solene Champagnac · 84&rsquor; Phornetia Browne · 86&rsquor;,2,0,Stade de Reims,4-2-3-1,3,2.5,Charlène Meyong · 32&rsquor; Noémie Mouchon · 51&rsquor; Anaele Le Moguedec · 77&rsquor;,1,0,Saint-Étienne,Home,NA,990,14,9,4,8,2,9,17,52.9,8,16,2,14,11,25,11,2
Championnat de France de Football Féminin,2024-02-17,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,4,3.3,Amanda Uju · 40&rsquor; Cindy Caputo · 69&rsquor; Solene Champagnac · 84&rsquor; Phornetia Browne · 86&rsquor;,2,0,Stade de Reims,4-2-3-1,3,2.5,Charlène Meyong · 32&rsquor; Noémie Mouchon · 51&rsquor; Anaele Le Moguedec · 77&rsquor;,1,0,Stade de Reims,Away,NA,990,25,16,16,8,1,14,27,51.9,13,7,1,6,14,39,26,1
Championnat de France de Football Féminin,2024-02-17,Championnat de France de Football Féminin (Regular season),Le Havre,4-1-4-1,1,1.5,Nadjma Ali Nadjim · 88&rsquor;,1,0,Bordeaux,4-3-3,1,1.4,Laura Bourgouin (P) · 73&rsquor;,1,0,Le Havre,Home,NA,990,13,9,5,4,4,7,15,46.7,8,10,2,8,16,29,9,0
Championnat de France de Football Féminin,2024-02-17,Championnat de France de Football Féminin (Regular season),Le Havre,4-1-4-1,1,1.5,Nadjma Ali Nadjim · 88&rsquor;,1,0,Bordeaux,4-3-3,1,1.4,Laura Bourgouin (P) · 73&rsquor;,1,0,Bordeaux,Away,NA,990,6,2,3,3,0,3,11,27.3,8,11,6,5,24,30,34,1
Championnat de France de Football Féminin,2024-03-02,Championnat de France de Football Féminin (Regular season),Fleury,4-2-3-1,1,3.5,Ewelina Kamczyk · 53&rsquor;,2,0,Stade de Reims,4-1-4-1,0,0.3,NA,1,0,Fleury,Home,NA,990,26,21,10,10,6,13,23,56.5,10,17,1,16,9,35,7,1
Championnat de France de Football Féminin,2024-03-02,Championnat de France de Football Féminin (Regular season),Fleury,4-2-3-1,1,3.5,Ewelina Kamczyk · 53&rsquor;,2,0,Stade de Reims,4-1-4-1,0,0.3,NA,1,0,Stade de Reims,Away,NA,990,24,19,12,10,2,14,28,50,14,14,3,11,18,42,23,1
Championnat de France de Football Féminin,2024-03-02,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-4-3,4,2.3,Jade Le Guilly · 44&rsquor; Tabitha Chawinga · 46&rsquor; Tabitha Chawinga · 75&rsquor; Amalie Vangsgaard · 78&rsquor;,3,0,Le Havre,4-1-4-1,0,0.1,NA,0,0,Paris Saint-Germain,Home,NA,990,12,7,3,7,2,3,6,50,3,6,0,6,13,25,9,0
Championnat de France de Football Féminin,2024-03-02,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-4-3,4,2.3,Jade Le Guilly · 44&rsquor; Tabitha Chawinga · 46&rsquor; Tabitha Chawinga · 75&rsquor; Amalie Vangsgaard · 78&rsquor;,3,0,Le Havre,4-1-4-1,0,0.1,NA,0,0,Le Havre,Away,NA,990,23,17,14,9,0,12,28,42.9,16,10,3,7,11,34,17,0
Championnat de France de Football Féminin,2024-03-02,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,0,0.6,NA,2,0,Guingamp,4-4-2,2,1.9,Antonie Stárová (P) · 52&rsquor; Sabitra Bhandari · 90+1&rsquor;,1,0,Lille,Home,NA,990,20,12,14,4,2,12,14,85.7,2,13,3,10,12,32,21,1
Championnat de France de Football Féminin,2024-03-02,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,0,0.6,NA,2,0,Guingamp,4-4-2,2,1.9,Antonie Stárová (P) · 52&rsquor; Sabitra Bhandari · 90+1&rsquor;,1,0,Guingamp,Away,NA,990,24,15,11,7,6,7,17,41.2,10,14,3,11,22,46,28,0
Championnat de France de Football Féminin,2024-03-02,Championnat de France de Football Féminin (Regular season),Montpellier,4-1-4-1,2,2.4,Nérilia Mondésir · 69&rsquor; Faustine Robert · 73&rsquor;,1,0,Bordeaux,5-3-2,1,0.4,Carla Lecaille · 53&rsquor;,0,0,Montpellier,Home,NA,990,23,13,10,8,5,10,18,55.6,8,10,4,6,15,38,10,0
Championnat de France de Football Féminin,2024-03-02,Championnat de France de Football Féminin (Regular season),Montpellier,4-1-4-1,2,2.4,Nérilia Mondésir · 69&rsquor; Faustine Robert · 73&rsquor;,1,0,Bordeaux,5-3-2,1,0.4,Carla Lecaille · 53&rsquor;,0,0,Bordeaux,Away,NA,990,22,11,16,4,2,12,22,54.5,10,12,2,10,12,34,24,0
Championnat de France de Football Féminin,2024-03-03,Championnat de France de Football Féminin (Regular season),Dijon,5-4-1,1,0.3,Lena Goetsch · 38&rsquor;,0,0,Lyon,4-3-3,3,3.2,Sara Däbritz · 6&rsquor; Ada Hegerberg · 44&rsquor; Sara Däbritz · 90&rsquor;,1,0,Dijon,Home,NA,990,19,14,16,2,1,13,25,52,12,18,5,13,12,31,25,0
Championnat de France de Football Féminin,2024-03-03,Championnat de France de Football Féminin (Regular season),Dijon,5-4-1,1,0.3,Lena Goetsch · 38&rsquor;,0,0,Lyon,4-3-3,3,3.2,Sara Däbritz · 6&rsquor; Ada Hegerberg · 44&rsquor; Sara Däbritz · 90&rsquor;,1,0,Lyon,Away,NA,990,16,12,6,8,2,6,11,54.5,5,11,1,10,10,26,6,1
Championnat de France de Football Féminin,2024-03-06,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,3,1.8,Louna Ribadeira · 61&rsquor; Louna Ribadeira · 67&rsquor; Louna Ribadeira · 89&rsquor;,1,0,Le Havre,4-4-2,2,2.2,Inès Benyahia · 16&rsquor; Inès Benyahia · 45&rsquor;,1,0,Paris FC,Home,NA,990,18,13,6,9,3,4,11,36.4,7,18,5,13,4,22,12,1
Championnat de France de Football Féminin,2024-03-06,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,3,1.8,Louna Ribadeira · 61&rsquor; Louna Ribadeira · 67&rsquor; Louna Ribadeira · 89&rsquor;,1,0,Le Havre,4-4-2,2,2.2,Inès Benyahia · 16&rsquor; Inès Benyahia · 45&rsquor;,1,0,Le Havre,Away,NA,990,14,11,7,5,2,1,11,9.1,10,10,1,9,13,27,15,0
Championnat de France de Football Féminin,2024-03-15,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,4,1.4,Sara Däbritz · 10&rsquor; Griedge Mbock Bathy · 13&rsquor; Sara Däbritz · 83&rsquor; Melchie Dumornay · 86&rsquor;,3,0,Fleury,4-3-3,0,0.1,NA,4,0,Lyon,Home,NA,990,13,10,7,4,2,5,7,71.4,2,10,0,10,10,23,21,0
Championnat de France de Football Féminin,2024-03-15,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,4,1.4,Sara Däbritz · 10&rsquor; Griedge Mbock Bathy · 13&rsquor; Sara Däbritz · 83&rsquor; Melchie Dumornay · 86&rsquor;,3,0,Fleury,4-3-3,0,0.1,NA,4,0,Fleury,Away,NA,990,18,9,10,6,2,8,19,42.1,11,11,6,5,7,25,16,0
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,0,1,NA,1,0,Paris FC,4-3-3,4,2.9,Daphne Corboz · 28&rsquor; Gaëtane Thiney (P) · 31&rsquor; Gaëtane Thiney · 33&rsquor; Kessya Bussy · 54&rsquor;,0,0,Guingamp,Home,NA,990,19,12,11,3,5,10,15,66.7,5,8,2,6,12,31,12,0
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,0,1,NA,1,0,Paris FC,4-3-3,4,2.9,Daphne Corboz · 28&rsquor; Gaëtane Thiney (P) · 31&rsquor; Gaëtane Thiney · 33&rsquor; Kessya Bussy · 54&rsquor;,0,0,Paris FC,Away,NA,990,17,13,6,7,4,8,15,53.3,7,15,1,14,15,32,4,0
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-5-2,5,2.6,Grace Geyoro · 18&rsquor; Marie-Antoinette Katoto · 20&rsquor; Grace Geyoro · 55&rsquor; Tabitha Chawinga · 56&rsquor; Jade Le Guilly · 88&rsquor;,1,0,Saint-Étienne,4-4-2,0,0.1,NA,0,0,Paris Saint-Germain,Home,NA,990,20,13,5,13,2,11,15,73.3,4,3,0,3,9,29,0,0
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-5-2,5,2.6,Grace Geyoro · 18&rsquor; Marie-Antoinette Katoto · 20&rsquor; Grace Geyoro · 55&rsquor; Tabitha Chawinga · 56&rsquor; Jade Le Guilly · 88&rsquor;,1,0,Saint-Étienne,4-4-2,0,0.1,NA,0,0,Saint-Étienne,Away,NA,990,17,11,12,5,0,6,17,35.3,11,12,4,8,12,29,24,0
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-1-4-1,3,1.5,Shana Chossenotte · 7&rsquor; Noémie Mouchon · 35&rsquor; Noémie Mouchon · 41&rsquor;,2,0,Lille,4-1-4-1,1,1.4,Julie Pian · 17&rsquor;,1,0,Stade de Reims,Home,NA,990,30,22,15,13,2,14,23,60.9,9,20,5,15,18,48,16,0
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-1-4-1,3,1.5,Shana Chossenotte · 7&rsquor; Noémie Mouchon · 35&rsquor; Noémie Mouchon · 41&rsquor;,2,0,Lille,4-1-4-1,1,1.4,Julie Pian · 17&rsquor;,1,0,Lille,Away,NA,990,19,14,12,7,0,6,15,40,9,8,1,7,10,29,14,1
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Bordeaux,4-3-3,0,0.4,NA,1,0,Dijon,4-2-3-1,2,0.9,Léa Declercq · 28&rsquor; Klaudia Jedlińska · 45+2&rsquor;,1,0,Bordeaux,Home,NA,990,13,10,4,6,3,9,17,52.9,8,14,2,12,16,29,10,0
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Bordeaux,4-3-3,0,0.4,NA,1,0,Dijon,4-2-3-1,2,0.9,Léa Declercq · 28&rsquor; Klaudia Jedlińska · 45+2&rsquor;,1,0,Dijon,Away,NA,990,24,16,13,10,1,11,17,64.7,6,9,3,6,12,36,30,0
Championnat de France de Football Féminin,2024-03-17,Championnat de France de Football Féminin (Regular season),Le Havre,5-4-1,3,2,Zoé Stiévenart · 54&rsquor; Marie Levasseur (OG) · 75&rsquor; Chancelle Effa Effa · 90+4&rsquor;,1,0,Montpellier,4-2-3-1,3,1.7,Marion Torrent · 45&rsquor; Sonia Ouchene · 59&rsquor; Océane Deslandes · 81&rsquor;,1,0,Le Havre,Home,NA,990,20,16,11,7,2,8,12,66.7,4,10,3,7,9,29,19,0
Championnat de France de Football Féminin,2024-03-17,Championnat de France de Football Féminin (Regular season),Le Havre,5-4-1,3,2,Zoé Stiévenart · 54&rsquor; Marie Levasseur (OG) · 75&rsquor; Chancelle Effa Effa · 90+4&rsquor;,1,0,Montpellier,4-2-3-1,3,1.7,Marion Torrent · 45&rsquor; Sonia Ouchene · 59&rsquor; Océane Deslandes · 81&rsquor;,1,0,Montpellier,Away,NA,990,22,14,11,9,2,10,20,50,10,15,5,10,13,35,20,0
Championnat de France de Football Féminin,2024-03-22,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,1.8,Dominika Grabowska · 44&rsquor; Charlotte Fernandes · 57&rsquor; Mariam Diakité · 77&rsquor;,4,1,Paris FC,4-2-3-1,1,1.5,Kessya Bussy · 72&rsquor;,1,0,Fleury,Home,NA,976,15,10,9,5,1,8,18,44.4,10,18,4,14,19,34,17,1
Championnat de France de Football Féminin,2024-03-22,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,1.8,Dominika Grabowska · 44&rsquor; Charlotte Fernandes · 57&rsquor; Mariam Diakité · 77&rsquor;,4,1,Paris FC,4-2-3-1,1,1.5,Kessya Bussy · 72&rsquor;,1,0,Paris FC,Away,NA,990,22,12,8,7,7,8,18,44.4,10,5,2,3,14,36,9,1
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Lille,5-4-1,0,0.9,NA,1,0,Lyon,4-3-3,7,3.3,Vicki Bècho · 4&rsquor; Dzsenifer Marozsán · 26&rsquor; Amel Majri · 44&rsquor; Amel Majri · 51&rsquor; Vicki Bècho · 60&rsquor; Liana Joseph · 63&rsquor; Amel Majri · 67&rsquor;,3,0,Lille,Home,NA,990,15,12,12,3,0,5,14,35.7,9,8,1,7,10,25,15,1
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Lille,5-4-1,0,0.9,NA,1,0,Lyon,4-3-3,7,3.3,Vicki Bècho · 4&rsquor; Dzsenifer Marozsán · 26&rsquor; Amel Majri · 44&rsquor; Amel Majri · 51&rsquor; Vicki Bècho · 60&rsquor; Liana Joseph · 63&rsquor; Amel Majri · 67&rsquor;,3,0,Lyon,Away,NA,990,25,18,3,12,10,7,10,70,3,10,1,9,7,32,1,0
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,2,3.1,Klaudia Jedlińska · 8&rsquor; Rose Lavaud · 71&rsquor;,2,0,Guingamp,4-2-3-1,0,0.2,NA,1,0,Dijon,Home,NA,990,18,15,6,10,2,11,16,68.8,5,4,1,3,21,39,17,0
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,2,3.1,Klaudia Jedlińska · 8&rsquor; Rose Lavaud · 71&rsquor;,2,0,Guingamp,4-2-3-1,0,0.2,NA,1,0,Guingamp,Away,NA,990,12,9,5,5,2,5,16,31.3,11,16,7,9,9,21,16,0
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Le Havre,3-5-2,0,1.6,Nadjma Ali Nadjim · 90+6&rsquor;,2,1,Stade de Reims,4-1-4-1,2,1.1,Noémie Mouchon · 54&rsquor; Julie Pasquereau · 57&rsquor;,1,0,Le Havre,Home,NA,989,24,12,16,5,3,9,20,45,11,15,2,13,12,36,14,0
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Le Havre,3-5-2,0,1.6,Nadjma Ali Nadjim · 90+6&rsquor;,2,1,Stade de Reims,4-1-4-1,2,1.1,Noémie Mouchon · 54&rsquor; Julie Pasquereau · 57&rsquor;,1,0,Stade de Reims,Away,NA,990,27,20,11,10,6,8,13,61.5,5,19,7,12,10,37,26,0
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,1,0.8,Alexandria Lamontagne · 67&rsquor;,2,0,Bordeaux,4-3-3,0,0.2,Nesrine Bahlouli · 90+3&rsquor;,2,1,Saint-Étienne,Home,NA,990,14,7,9,5,0,5,9,55.6,4,8,1,7,11,25,8,0
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,1,0.8,Alexandria Lamontagne · 67&rsquor;,2,0,Bordeaux,4-3-3,0,0.2,Nesrine Bahlouli · 90+3&rsquor;,2,1,Bordeaux,Away,NA,989,15,9,6,8,1,11,20,55,9,8,2,6,12,27,8,1
Championnat de France de Football Féminin,2024-03-24,Championnat de France de Football Féminin (Regular season),Montpellier,5-4-1,1,0.8,Kethna Louis · 89&rsquor;,1,0,Paris Saint-Germain,3-5-2,3,1,Jade Le Guilly · 10&rsquor; Korbin Albert · 43&rsquor; Tabitha Chawinga · 49&rsquor;,1,0,Montpellier,Home,NA,990,28,21,17,6,5,13,29,44.8,16,11,2,9,12,40,13,0
Championnat de France de Football Féminin,2024-03-24,Championnat de France de Football Féminin (Regular season),Montpellier,5-4-1,1,0.8,Kethna Louis · 89&rsquor;,1,0,Paris Saint-Germain,3-5-2,3,1,Jade Le Guilly · 10&rsquor; Korbin Albert · 43&rsquor; Tabitha Chawinga · 49&rsquor;,1,0,Paris Saint-Germain,Away,NA,990,11,7,7,3,1,4,10,40,6,17,5,12,12,23,22,0
Championnat de France de Football Féminin,2024-03-29,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-4-0,3,1.9,Kessya Bussy · 5&rsquor; Clara Matéo · 20&rsquor; Kessya Bussy · 45+1&rsquor;,2,0,Montpellier,4-2-3-1,0,1.1,NA,2,0,Paris FC,Home,NA,990,15,8,7,6,2,8,19,42.1,11,22,1,21,12,27,11,0
Championnat de France de Football Féminin,2024-03-29,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-4-0,3,1.9,Kessya Bussy · 5&rsquor; Clara Matéo · 20&rsquor; Kessya Bussy · 45+1&rsquor;,2,0,Montpellier,4-2-3-1,0,1.1,NA,2,0,Montpellier,Away,NA,990,18,14,10,7,1,8,17,47.1,9,16,6,10,11,29,20,0
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,2.2,Sarah Cambot · 1&rsquor; Alison Peniguel · 11&rsquor; Alison Peniguel · 62&rsquor;,1,0,Saint-Étienne,4-2-3-1,4,2.6,Noémie Carage · 35&rsquor; Phornetia Browne · 41&rsquor; Alexandria Lamontagne · 64&rsquor; Solene Champagnac · 81&rsquor;,2,0,Guingamp,Home,NA,990,32,22,14,13,5,13,15,86.7,2,15,4,11,9,41,18,2
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,2.2,Sarah Cambot · 1&rsquor; Alison Peniguel · 11&rsquor; Alison Peniguel · 62&rsquor;,1,0,Saint-Étienne,4-2-3-1,4,2.6,Noémie Carage · 35&rsquor; Phornetia Browne · 41&rsquor; Alexandria Lamontagne · 64&rsquor; Solene Champagnac · 81&rsquor;,2,0,Saint-Étienne,Away,NA,990,13,6,3,8,2,8,14,57.1,6,16,2,14,1,14,8,1
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,3.7,Rosemonde Kouassi · 43&rsquor; Rosemonde Kouassi · 51&rsquor;,4,0,Lille,4-2-3-1,2,0.7,Lorena Azzaro · 36&rsquor; Aurore Paprzycki · 73&rsquor; Marjorie · 90+3&rsquor;,7,1,Fleury,Home,NA,990,24,18,11,13,0,9,14,64.3,5,15,3,12,14,38,8,0
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,3.7,Rosemonde Kouassi · 43&rsquor; Rosemonde Kouassi · 51&rsquor;,4,0,Lille,4-2-3-1,2,0.7,Lorena Azzaro · 36&rsquor; Aurore Paprzycki · 73&rsquor; Marjorie · 90+3&rsquor;,7,1,Lille,Away,NA,972,24,15,15,8,1,15,34,44.1,19,8,1,7,8,32,12,1
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-1-4-1,3,0.6,Noémie Mouchon · 40&rsquor; Rachel Corboz · 87&rsquor; Rachel Corboz · 90+7&rsquor;,1,0,Bordeaux,4-2-3-1,0,1.1,NA,1,0,Stade de Reims,Home,NA,990,20,14,7,10,3,11,18,61.1,7,20,6,14,6,26,14,0
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-1-4-1,3,0.6,Noémie Mouchon · 40&rsquor; Rachel Corboz · 87&rsquor; Rachel Corboz · 90+7&rsquor;,1,0,Bordeaux,4-2-3-1,0,1.1,NA,1,0,Bordeaux,Away,NA,990,21,10,7,9,5,6,7,85.7,1,15,2,13,5,26,13,0
Championnat de France de Football Féminin,2024-03-31,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-5-2,3,2.5,Marie-Antoinette Katoto · 13&rsquor; Tabitha Chawinga · 45&rsquor; Tabitha Chawinga · 59&rsquor;,0,0,Dijon,5-3-2,0,0.2,NA,1,0,Paris Saint-Germain,Home,NA,990,17,12,6,7,4,9,12,75,3,8,1,7,6,23,9,0
Championnat de France de Football Féminin,2024-03-31,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-5-2,3,2.5,Marie-Antoinette Katoto · 13&rsquor; Tabitha Chawinga · 45&rsquor; Tabitha Chawinga · 59&rsquor;,0,0,Dijon,5-3-2,0,0.2,NA,1,0,Dijon,Away,NA,990,24,20,10,11,3,10,26,38.5,16,12,3,9,19,43,15,0
Championnat de France de Football Féminin,2024-03-31,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,3,3.3,Eugénie Le Sommer · 33&rsquor; Melchie Dumornay · 41&rsquor; Sara Däbritz (P) · 58&rsquor;,1,0,Le Havre,5-3-2,0,0,NA,3,0,Lyon,Home,NA,990,17,10,1,10,6,8,13,61.5,5,12,0,12,11,28,4,0
Championnat de France de Football Féminin,2024-03-31,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,3,3.3,Eugénie Le Sommer · 33&rsquor; Melchie Dumornay · 41&rsquor; Sara Däbritz (P) · 58&rsquor;,1,0,Le Havre,5-3-2,0,0,NA,3,0,Le Havre,Away,NA,990,22,13,18,3,1,6,18,33.3,12,10,3,7,14,36,24,0
Championnat de France de Football Féminin,2024-04-12,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,2,1.7,Julie Dufour · 60&rsquor; Kessya Bussy · 72&rsquor;,2,0,Stade de Reims,4-3-3,2,1,Rofiat Imuran · 4&rsquor; Rofiat Imuran · 62&rsquor;,2,0,Paris FC,Home,NA,990,16,10,5,7,4,3,14,21.4,11,13,3,10,7,23,3,0
Championnat de France de Football Féminin,2024-04-12,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,2,1.7,Julie Dufour · 60&rsquor; Kessya Bussy · 72&rsquor;,2,0,Stade de Reims,4-3-3,2,1,Rofiat Imuran · 4&rsquor; Rofiat Imuran · 62&rsquor;,2,0,Stade de Reims,Away,NA,990,27,16,22,4,1,16,30,53.3,14,20,7,13,9,36,21,0
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Montpellier,4-2-3-1,1,0.9,Marion Torrent · 45+3&rsquor; Marion Torrent · 56&rsquor; Océane Deslandes · 61&rsquor;,2,2,Lille,4-2-3-1,2,1.1,Marjorie · 51&rsquor; Julie Pian · 90+5&rsquor;,4,0,Montpellier,Home,NA,925,22,16,9,10,3,15,21,71.4,6,3,1,2,14,36,17,0
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Montpellier,4-2-3-1,1,0.9,Marion Torrent · 45+3&rsquor; Marion Torrent · 56&rsquor; Océane Deslandes · 61&rsquor;,2,2,Lille,4-2-3-1,2,1.1,Marjorie · 51&rsquor; Julie Pian · 90+5&rsquor;,4,0,Lille,Away,NA,990,10,9,7,2,1,4,9,44.4,5,10,1,9,8,18,8,1
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,1.3,Antonie Stárová (P) · 33&rsquor; Nina Richard · 67&rsquor; Maïwen Renard · 75&rsquor;,2,0,Paris Saint-Germain,3-5-2,3,1.3,Tabitha Chawinga · 30&rsquor; Marie-Antoinette Katoto · 58&rsquor; Sandy Baltimore · 78&rsquor;,3,0,Guingamp,Home,NA,990,30,20,26,4,0,11,21,52.4,10,12,4,8,3,33,22,1
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,1.3,Antonie Stárová (P) · 33&rsquor; Nina Richard · 67&rsquor; Maïwen Renard · 75&rsquor;,2,0,Paris Saint-Germain,3-5-2,3,1.3,Tabitha Chawinga · 30&rsquor; Marie-Antoinette Katoto · 58&rsquor; Sandy Baltimore · 78&rsquor;,3,0,Paris Saint-Germain,Away,NA,990,18,14,6,7,5,7,7,100,0,6,1,5,4,22,5,0
