League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Tkl_percent_Challenges,Lost_Challenges,Blocks_Blocks,Sh_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
Frauen-Bundesliga,2024-05-11,Frauen-Bundesliga (Matchweek 21),MSV Duisburg,4-4-2,1,0.5,Kara Bathmann · 71&rsquor;,0,0,Bayer Leverkusen,3-4-3,3,3.4,Loreen Bender · 20&rsquor; Nikola Karczewska · 34&rsquor; Synne Hansen · 76&rsquor;,0,0,Bayer Leverkusen,Away,NA,990,14,8,2,6,6,5,8,62.5,3,4,1,3,10,24,10,0
Frauen-Bundesliga,2024-05-12,Frauen-Bundesliga (Matchweek 21),Bayern Munich,4-2-3-1,4,2.6,Pernille Harder · 5&rsquor; Pernille Harder · 13&rsquor; Pernille Harder · 18&rsquor; Lea Schüller · 78&rsquor;,0,0,1. FC Nürnberg,3-5-2,0,0,NA,3,0,Bayern Munich,Home,NA,990,5,3,0,3,2,3,3,100,0,4,0,4,6,11,4,0
Frauen-Bundesliga,2024-05-12,Frauen-Bundesliga (Matchweek 21),Bayern Munich,4-2-3-1,4,2.6,Pernille Harder · 5&rsquor; Pernille Harder · 13&rsquor; Pernille Harder · 18&rsquor; Lea Schüller · 78&rsquor;,0,0,1. FC Nürnberg,3-5-2,0,0,NA,3,0,1. FC Nürnberg,Away,NA,990,10,7,6,4,0,3,6,50,3,13,3,10,7,17,23,0
Frauen-Bundesliga,2024-05-12,Frauen-Bundesliga (Matchweek 21),Werder Bremen,4-3-3,0,0.7,NA,2,0,Wolfsburg,4-3-3,3,2,Lena Oberdorf · 41&rsquor; Sveindís Jane Jónsdóttir · 83&rsquor; Chantal Hagel · 85&rsquor;,0,0,Werder Bremen,Home,NA,990,16,12,5,4,7,4,16,25,12,16,5,11,18,34,21,0
Frauen-Bundesliga,2024-05-12,Frauen-Bundesliga (Matchweek 21),Werder Bremen,4-3-3,0,0.7,NA,2,0,Wolfsburg,4-3-3,3,2,Lena Oberdorf · 41&rsquor; Sveindís Jane Jónsdóttir · 83&rsquor; Chantal Hagel · 85&rsquor;,0,0,Wolfsburg,Away,NA,990,21,10,10,7,4,9,18,50,9,17,4,13,9,30,13,0
Frauen-Bundesliga,2024-05-13,Frauen-Bundesliga (Matchweek 21),Eintracht Frankfurt,4-3-1-2,4,2.1,Laura Freigang · 16&rsquor; Remina Chiba · 34&rsquor; Laura Freigang · 54&rsquor; Géraldine Reuteler · 85&rsquor;,1,0,Freiburg,4-2-3-1,2,1.5,Hasret Kayikci · 6&rsquor; Annabel Schasching · 90+3&rsquor;,0,0,Eintracht Frankfurt,Home,NA,990,15,11,5,8,2,5,18,27.8,13,10,2,8,13,28,12,0
Frauen-Bundesliga,2024-05-13,Frauen-Bundesliga (Matchweek 21),Eintracht Frankfurt,4-3-1-2,4,2.1,Laura Freigang · 16&rsquor; Remina Chiba · 34&rsquor; Laura Freigang · 54&rsquor; Géraldine Reuteler · 85&rsquor;,1,0,Freiburg,4-2-3-1,2,1.5,Hasret Kayikci · 6&rsquor; Annabel Schasching · 90+3&rsquor;,0,0,Freiburg,Away,NA,990,20,13,12,7,1,7,11,63.6,4,13,4,9,17,37,21,0
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),1. FC Nürnberg,3-5-2,2,1.7,Medina Dešić · 41&rsquor; Lara Schmidt · 81&rsquor;,1,0,MSV Duisburg,3-4-3,1,1.9,Taryn Ries · 90+2&rsquor;,3,0,1. FC Nürnberg,Home,NA,990,7,4,4,2,1,7,21,33.3,14,12,5,7,11,18,26,0
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),1. FC Nürnberg,3-5-2,2,1.7,Medina Dešić · 41&rsquor; Lara Schmidt · 81&rsquor;,1,0,MSV Duisburg,3-4-3,1,1.9,Taryn Ries · 90+2&rsquor;,3,0,MSV Duisburg,Away,NA,990,15,9,5,6,4,7,14,50,7,12,3,9,9,24,15,0
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Wolfsburg,4-3-3,6,5.6,Chantal Hagel · 10&rsquor; Ewa Pajor · 11&rsquor; Ewa Pajor · 24&rsquor; Ewa Pajor · 35&rsquor; Vivien Endemann · 45+3&rsquor; Jule Brand · 83&rsquor;,1,0,Essen,4-2-3-1,0,0.8,Sophia Winkler · 20&rsquor;,0,1,Wolfsburg,Home,NA,990,31,21,6,21,4,19,28,67.9,9,11,1,10,5,36,4,0
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Wolfsburg,4-3-3,6,5.6,Chantal Hagel · 10&rsquor; Ewa Pajor · 11&rsquor; Ewa Pajor · 24&rsquor; Ewa Pajor · 35&rsquor; Vivien Endemann · 45+3&rsquor; Jule Brand · 83&rsquor;,1,0,Essen,4-2-3-1,0,0.8,Sophia Winkler · 20&rsquor;,0,1,Essen,Away,NA,919,31,20,22,7,2,22,36,61.1,14,18,5,13,19,50,29,1
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Freiburg,4-3-3,2,1.4,Janina Minge · 29&rsquor; Eileen Campbell · 60&rsquor;,3,0,RB Leipzig,4-2-3-1,1,2,Mimmi Larsson · 42&rsquor;,0,0,Freiburg,Home,NA,990,28,18,10,13,5,9,19,47.4,10,11,2,9,15,43,14,0
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Freiburg,4-3-3,2,1.4,Janina Minge · 29&rsquor; Eileen Campbell · 60&rsquor;,3,0,RB Leipzig,4-2-3-1,1,2,Mimmi Larsson · 42&rsquor;,0,0,RB Leipzig,Away,NA,990,15,11,5,9,1,4,15,26.7,11,19,2,17,16,31,15,0
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Köln,4-2-3-1,0,0.8,NA,3,0,Eintracht Frankfurt,4-3-1-2,1,1.3,Géraldine Reuteler · 27&rsquor;,0,0,Köln,Home,NA,990,21,13,15,5,1,4,13,30.8,9,11,5,6,11,32,21,0
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Köln,4-2-3-1,0,0.8,NA,3,0,Eintracht Frankfurt,4-3-1-2,1,1.3,Géraldine Reuteler · 27&rsquor;,0,0,Eintracht Frankfurt,Away,NA,990,18,13,9,4,5,4,9,44.4,5,10,0,10,13,31,10,0
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Bayer Leverkusen,3-4-3,2,1.7,Kristin Kögel · 56&rsquor; Julie Jorde · 86&rsquor;,4,0,Werder Bremen,4-3-1-2,3,2.3,Sophie Weidauer · 42&rsquor; Michaela Brandenburg · 51&rsquor; Michelle Ulbrich (P) · 58&rsquor;,2,0,Bayer Leverkusen,Home,NA,990,11,6,5,4,2,5,9,55.6,4,12,2,10,7,18,13,0
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Bayer Leverkusen,3-4-3,2,1.7,Kristin Kögel · 56&rsquor; Julie Jorde · 86&rsquor;,4,0,Werder Bremen,4-3-1-2,3,2.3,Sophie Weidauer · 42&rsquor; Michaela Brandenburg · 51&rsquor; Michelle Ulbrich (P) · 58&rsquor;,2,0,Werder Bremen,Away,NA,990,17,9,8,7,2,10,24,41.7,14,14,2,12,9,26,28,0
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Hoffenheim,4-3-3,1,1.4,Fabienne Dongus · 21&rsquor;,3,0,Bayern Munich,4-2-3-1,4,3.5,Carolin Simon · 10&rsquor; Linda Dallmann · 53&rsquor; Pernille Harder · 83&rsquor; Lea Schüller · 90+2&rsquor;,1,0,Hoffenheim,Home,NA,990,6,4,3,3,0,4,10,40,6,9,6,3,6,12,23,1
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Hoffenheim,4-3-3,1,1.4,Fabienne Dongus · 21&rsquor;,3,0,Bayern Munich,4-2-3-1,4,3.5,Carolin Simon · 10&rsquor; Linda Dallmann · 53&rsquor; Pernille Harder · 83&rsquor; Lea Schüller · 90+2&rsquor;,1,0,Bayern Munich,Away,NA,990,6,3,1,3,2,3,6,50,3,7,1,6,9,15,17,0
Frauen-Bundesliga,2024-08-30,Frauen-Bundesliga (Matchweek 1),Turbine Potsdam,4-4-2,0,0.1,NA,2,0,Bayern Munich,4-2-3-1,2,2.8,Linda Sembrant · 22&rsquor; Linda Sembrant · 85&rsquor;,0,0,Turbine Potsdam,Home,NA,990,27,24,19,6,2,18,27,66.7,9,17,5,12,11,38,31,1
Frauen-Bundesliga,2024-08-30,Frauen-Bundesliga (Matchweek 1),Turbine Potsdam,4-4-2,0,0.1,NA,2,0,Bayern Munich,4-2-3-1,2,2.8,Linda Sembrant · 22&rsquor; Linda Sembrant · 85&rsquor;,0,0,Bayern Munich,Away,NA,990,32,20,5,19,8,18,24,75,6,10,2,8,8,40,13,0
Frauen-Bundesliga,2024-08-31,Frauen-Bundesliga (Matchweek 1),Eintracht Frankfurt,4-3-3,2,2.9,Géraldine Reuteler · 57&rsquor; Elisa Senß · 81&rsquor;,0,0,Carl-Zeiss Jena,4-3-3,0,0.3,NA,1,0,Eintracht Frankfurt,Home,NA,990,13,12,2,6,5,8,11,72.7,3,9,0,9,8,21,5,0
Frauen-Bundesliga,2024-08-31,Frauen-Bundesliga (Matchweek 1),Eintracht Frankfurt,4-3-3,2,2.9,Géraldine Reuteler · 57&rsquor; Elisa Senß · 81&rsquor;,0,0,Carl-Zeiss Jena,4-3-3,0,0.3,NA,1,0,Carl-Zeiss Jena,Away,NA,990,11,10,10,1,0,7,10,70,3,17,9,8,14,25,38,1
Frauen-Bundesliga,2024-09-01,Frauen-Bundesliga (Matchweek 1),Essen,4-2-3-1,1,0.6,Annalena Rieke · 70&rsquor;,0,0,Hoffenheim,4-4-2,2,2.6,Selina Cerci · 6&rsquor; Ereleta Memeti · 62&rsquor;,1,0,Essen,Home,NA,990,21,20,14,4,3,6,10,60,4,18,7,11,10,31,5,0
Frauen-Bundesliga,2024-09-01,Frauen-Bundesliga (Matchweek 1),Essen,4-2-3-1,1,0.6,Annalena Rieke · 70&rsquor;,0,0,Hoffenheim,4-4-2,2,2.6,Selina Cerci · 6&rsquor; Ereleta Memeti · 62&rsquor;,1,0,Hoffenheim,Away,NA,990,24,18,11,9,4,13,22,59.1,9,8,4,4,14,38,28,0
Frauen-Bundesliga,2024-09-01,Frauen-Bundesliga (Matchweek 1),RB Leipzig,4-4-2,2,0.9,Vanessa Fudalla · 31&rsquor; Julia Landenberger · 55&rsquor;,3,0,Köln,4-3-3,1,1.5,Vanessa Leimenstoll · 50&rsquor;,2,0,RB Leipzig,Home,NA,990,18,18,12,4,2,5,12,41.7,7,7,3,4,4,22,18,0
Frauen-Bundesliga,2024-09-01,Frauen-Bundesliga (Matchweek 1),RB Leipzig,4-4-2,2,0.9,Vanessa Fudalla · 31&rsquor; Julia Landenberger · 55&rsquor;,3,0,Köln,4-3-3,1,1.5,Vanessa Leimenstoll · 50&rsquor;,2,0,Köln,Away,NA,990,23,18,4,11,8,12,19,63.2,7,5,0,5,9,32,13,0
Frauen-Bundesliga,2024-09-02,Frauen-Bundesliga (Matchweek 1),Wolfsburg,3-4-3,3,2.3,Sarai Linder · 11&rsquor; Lena Lattwein · 61&rsquor; Alexandra Popp · 66&rsquor;,1,0,Werder Bremen,5-3-2,3,1.1,Tuana Keles · 35&rsquor; Larissa Mühlhaus · 40&rsquor; Merle Frohms (OG) · 62&rsquor; Lara Schmidt · 88&rsquor;,3,1,Wolfsburg,Home,NA,990,9,5,3,5,1,3,12,25,9,8,2,6,12,21,17,2
Frauen-Bundesliga,2024-09-02,Frauen-Bundesliga (Matchweek 1),Wolfsburg,3-4-3,3,2.3,Sarai Linder · 11&rsquor; Lena Lattwein · 61&rsquor; Alexandra Popp · 66&rsquor;,1,0,Werder Bremen,5-3-2,3,1.1,Tuana Keles · 35&rsquor; Larissa Mühlhaus · 40&rsquor; Merle Frohms (OG) · 62&rsquor; Lara Schmidt · 88&rsquor;,3,1,Werder Bremen,Away,NA,987,17,14,10,3,4,10,22,45.5,12,15,7,8,17,34,32,2
Frauen-Bundesliga,2024-09-13,Frauen-Bundesliga (Matchweek 2),Bayern Munich,4-2-3-1,6,3.3,Linda Dallmann · 44&rsquor; Georgia Stanway · 45+4&rsquor; Klara Bühl · 55&rsquor; Klara Bühl · 68&rsquor; Lea Schüller · 73&rsquor; Linda Sembrant · 74&rsquor; Lea Schüller · 89&rsquor;,4,1,RB Leipzig,3-5-1-1,2,0.9,Vanessa Fudalla · 3&rsquor; Vanessa Fudalla (P) · 76&rsquor;,1,0,Bayern Munich,Home,NA,973,20,10,3,11,6,12,21,57.1,9,10,0,10,4,24,8,0
Frauen-Bundesliga,2024-09-13,Frauen-Bundesliga (Matchweek 2),Bayern Munich,4-2-3-1,6,3.3,Linda Dallmann · 44&rsquor; Georgia Stanway · 45+4&rsquor; Klara Bühl · 55&rsquor; Klara Bühl · 68&rsquor; Lea Schüller · 73&rsquor; Linda Sembrant · 74&rsquor; Lea Schüller · 89&rsquor;,4,1,RB Leipzig,3-5-1-1,2,0.9,Vanessa Fudalla · 3&rsquor; Vanessa Fudalla (P) · 76&rsquor;,1,0,RB Leipzig,Away,NA,990,10,7,6,4,0,8,20,40,12,14,5,9,9,19,23,0
Frauen-Bundesliga,2024-09-14,Frauen-Bundesliga (Matchweek 2),Carl-Zeiss Jena,4-1-4-1,0,0.2,NA,0,0,Wolfsburg,3-4-3,1,3,Alexandra Popp · 67&rsquor;,2,0,Carl-Zeiss Jena,Home,NA,990,22,14,18,4,0,10,19,52.6,9,11,6,5,19,41,41,0
Frauen-Bundesliga,2024-09-14,Frauen-Bundesliga (Matchweek 2),Carl-Zeiss Jena,4-1-4-1,0,0.2,NA,0,0,Wolfsburg,3-4-3,1,3,Alexandra Popp · 67&rsquor;,2,0,Wolfsburg,Away,NA,990,12,11,1,9,2,6,6,100,0,4,0,4,6,18,5,0
Frauen-Bundesliga,2024-09-14,Frauen-Bundesliga (Matchweek 2),Werder Bremen,5-3-2,2,2,Michelle Ulbrich (P) · 74&rsquor; Larissa Mühlhaus · 79&rsquor;,1,0,Turbine Potsdam,4-4-2,0,0.3,NA,1,0,Werder Bremen,Home,NA,990,17,13,11,3,3,3,6,50,3,15,3,12,9,26,14,0
Frauen-Bundesliga,2024-09-14,Frauen-Bundesliga (Matchweek 2),Werder Bremen,5-3-2,2,2,Michelle Ulbrich (P) · 74&rsquor; Larissa Mühlhaus · 79&rsquor;,1,0,Turbine Potsdam,4-4-2,0,0.3,NA,1,0,Turbine Potsdam,Away,NA,990,29,22,19,5,5,9,15,60,6,17,7,10,8,37,40,0
Frauen-Bundesliga,2024-09-15,Frauen-Bundesliga (Matchweek 2),Bayer Leverkusen,4-4-2,2,0.9,Caroline Kehrer · 14&rsquor; Kristin Kögel · 25&rsquor;,3,0,Eintracht Frankfurt,4-3-3,2,1.2,Géraldine Reuteler · 45+2&rsquor; Remina Chiba · 58&rsquor;,2,0,Bayer Leverkusen,Home,NA,990,20,15,10,7,3,13,24,54.2,11,14,2,12,24,44,18,0
Frauen-Bundesliga,2024-09-15,Frauen-Bundesliga (Matchweek 2),Bayer Leverkusen,4-4-2,2,0.9,Caroline Kehrer · 14&rsquor; Kristin Kögel · 25&rsquor;,3,0,Eintracht Frankfurt,4-3-3,2,1.2,Géraldine Reuteler · 45+2&rsquor; Remina Chiba · 58&rsquor;,2,0,Eintracht Frankfurt,Away,NA,990,20,20,4,8,8,4,8,50,4,8,3,5,6,26,5,0
Frauen-Bundesliga,2024-09-15,Frauen-Bundesliga (Matchweek 2),Köln,4-3-3,2,0.7,Dóra Zeller · 13&rsquor; Adriana Achcińska · 44&rsquor;,4,0,Essen,4-2-3-1,2,2.6,Annalena Rieke · 27&rsquor; Natasha Kowalski (P) · 82&rsquor;,2,0,Köln,Home,NA,990,23,18,11,9,3,5,12,41.7,7,10,5,5,17,40,21,2
Frauen-Bundesliga,2024-09-15,Frauen-Bundesliga (Matchweek 2),Köln,4-3-3,2,0.7,Dóra Zeller · 13&rsquor; Adriana Achcińska · 44&rsquor;,4,0,Essen,4-2-3-1,2,2.6,Annalena Rieke · 27&rsquor; Natasha Kowalski (P) · 82&rsquor;,2,0,Essen,Away,NA,990,26,21,13,12,1,9,15,60,6,12,2,10,12,38,29,0
Frauen-Bundesliga,2024-09-16,Frauen-Bundesliga (Matchweek 2),Hoffenheim,4-4-2,2,1.9,Ereleta Memeti · 21&rsquor; Samantha Steuerwald (OG) · 89&rsquor;,1,0,Freiburg,4-2-3-1,3,2.1,Samantha Steuerwald · 19&rsquor; Tessa Blumenberg · 64&rsquor; Shekiera Martinez · 88&rsquor;,0,0,Hoffenheim,Home,NA,990,13,10,3,10,0,2,8,25,6,8,1,7,19,32,10,0
Frauen-Bundesliga,2024-09-16,Frauen-Bundesliga (Matchweek 2),Hoffenheim,4-4-2,2,1.9,Ereleta Memeti · 21&rsquor; Samantha Steuerwald (OG) · 89&rsquor;,1,0,Freiburg,4-2-3-1,3,2.1,Samantha Steuerwald · 19&rsquor; Tessa Blumenberg · 64&rsquor; Shekiera Martinez · 88&rsquor;,0,0,Freiburg,Away,NA,990,12,9,8,4,0,1,8,12.5,7,12,2,10,12,24,37,0
Frauen-Bundesliga,2024-09-20,Frauen-Bundesliga (Matchweek 3),RB Leipzig,3-4-3,2,1.3,Lydia Andrade · 8&rsquor; Giovanna Hoffmann · 50&rsquor;,5,0,Werder Bremen,4-3-3,0,1.3,NA,2,0,RB Leipzig,Home,NA,990,12,9,8,3,1,7,15,46.7,8,16,1,15,12,24,30,0
Frauen-Bundesliga,2024-09-20,Frauen-Bundesliga (Matchweek 3),RB Leipzig,3-4-3,2,1.3,Lydia Andrade · 8&rsquor; Giovanna Hoffmann · 50&rsquor;,5,0,Werder Bremen,4-3-3,0,1.3,NA,2,0,Werder Bremen,Away,NA,990,23,17,10,10,3,11,23,47.8,12,15,1,14,15,38,10,0
Frauen-Bundesliga,2024-09-21,Frauen-Bundesliga (Matchweek 3),Freiburg,4-2-3-1,1,1.3,Selina Vobian · 59&rsquor;,3,0,Carl-Zeiss Jena,4-1-4-1,1,1.8,Luca-Emily Birkholz · 17&rsquor;,2,0,Freiburg,Home,NA,990,29,22,6,13,10,9,13,69.2,4,18,1,17,11,40,5,0
Frauen-Bundesliga,2024-09-21,Frauen-Bundesliga (Matchweek 3),Freiburg,4-2-3-1,1,1.3,Selina Vobian · 59&rsquor;,3,0,Carl-Zeiss Jena,4-1-4-1,1,1.8,Luca-Emily Birkholz · 17&rsquor;,2,0,Carl-Zeiss Jena,Away,NA,990,31,22,20,11,0,10,19,52.6,9,16,4,12,8,39,37,0
Frauen-Bundesliga,2024-09-21,Frauen-Bundesliga (Matchweek 3),Essen,4-2-3-1,0,0.8,NA,1,0,Bayer Leverkusen,4-4-2,2,2.1,Kristin Kögel · 47&rsquor; Janou Levels · 58&rsquor; Janou Levels · 67&rsquor;,6,1,Essen,Home,NA,990,14,7,6,5,3,3,7,42.9,4,10,1,9,9,23,19,0
Frauen-Bundesliga,2024-09-21,Frauen-Bundesliga (Matchweek 3),Essen,4-2-3-1,0,0.8,NA,1,0,Bayer Leverkusen,4-4-2,2,2.1,Kristin Kögel · 47&rsquor; Janou Levels · 58&rsquor; Janou Levels · 67&rsquor;,6,1,Bayer Leverkusen,Away,NA,966,21,15,9,9,3,5,9,55.6,4,13,3,10,11,32,15,0
Frauen-Bundesliga,2024-09-22,Frauen-Bundesliga (Matchweek 3),Turbine Potsdam,4-4-2,0,0.1,NA,1,0,Eintracht Frankfurt,4-3-3,6,3,Laura Freigang · 13&rsquor; Emilie Bernhardt (OG) · 62&rsquor; Nicole Anyomi · 67&rsquor; Nicole Anyomi · 73&rsquor; Laura Freigang · 84&rsquor; Laura Freigang · 90+1&rsquor;,0,0,Turbine Potsdam,Home,NA,990,22,13,12,10,0,8,21,38.1,13,12,3,9,9,31,29,3
Frauen-Bundesliga,2024-09-22,Frauen-Bundesliga (Matchweek 3),Turbine Potsdam,4-4-2,0,0.1,NA,1,0,Eintracht Frankfurt,4-3-3,6,3,Laura Freigang · 13&rsquor; Emilie Bernhardt (OG) · 62&rsquor; Nicole Anyomi · 67&rsquor; Nicole Anyomi · 73&rsquor; Laura Freigang · 84&rsquor; Laura Freigang · 90+1&rsquor;,0,0,Eintracht Frankfurt,Away,NA,990,17,14,6,6,5,13,18,72.2,5,8,1,7,9,26,4,0
Frauen-Bundesliga,2024-09-22,Frauen-Bundesliga (Matchweek 3),Wolfsburg,4-3-3,5,2.6,Alexandra Popp · 27&rsquor; Lena Lattwein · 45&rsquor; Jule Brand · 51&rsquor; Lynn Wilms · 68&rsquor; Lineth Beerensteyn · 84&rsquor;,3,0,Köln,4-3-3,1,1,Nicole Billa (P) · 25&rsquor;,1,0,Wolfsburg,Home,NA,990,23,14,12,10,1,4,7,57.1,3,14,5,9,12,35,19,0
Frauen-Bundesliga,2024-09-22,Frauen-Bundesliga (Matchweek 3),Wolfsburg,4-3-3,5,2.6,Alexandra Popp · 27&rsquor; Lena Lattwein · 45&rsquor; Jule Brand · 51&rsquor; Lynn Wilms · 68&rsquor; Lineth Beerensteyn · 84&rsquor;,3,0,Köln,4-3-3,1,1,Nicole Billa (P) · 25&rsquor;,1,0,Köln,Away,NA,990,17,13,9,5,3,3,15,20,12,15,3,12,17,34,19,0
Frauen-Bundesliga,2024-09-23,Frauen-Bundesliga (Matchweek 3),Bayern Munich,4-2-3-1,5,3,Georgia Stanway (P) · 42&rsquor; Pernille Harder · 45&rsquor; Pernille Harder · 57&rsquor; Pernille Harder · 88&rsquor; Sydney Lohmann · 90+3&rsquor;,1,0,Hoffenheim,4-4-2,1,0.8,Selina Cerci · 28&rsquor;,1,0,Bayern Munich,Home,NA,990,25,15,10,10,5,7,16,43.8,9,12,3,9,8,33,14,0
Frauen-Bundesliga,2024-09-23,Frauen-Bundesliga (Matchweek 3),Bayern Munich,4-2-3-1,5,3,Georgia Stanway (P) · 42&rsquor; Pernille Harder · 45&rsquor; Pernille Harder · 57&rsquor; Pernille Harder · 88&rsquor; Sydney Lohmann · 90+3&rsquor;,1,0,Hoffenheim,4-4-2,1,0.8,Selina Cerci · 28&rsquor;,1,0,Hoffenheim,Away,NA,990,19,12,8,9,2,14,18,77.8,4,10,3,7,13,32,10,0
Frauen-Bundesliga,2024-09-27,Frauen-Bundesliga (Matchweek 4),Bayer Leverkusen,4-4-2,2,1.8,Caroline Kehrer · 21&rsquor; Cornelia Kramer (P) · 28&rsquor;,3,0,Hoffenheim,4-2-3-1,1,1.7,Selina Cerci · 57&rsquor;,2,0,Bayer Leverkusen,Home,NA,990,24,13,9,14,1,16,26,61.5,10,17,2,15,19,43,25,0
Frauen-Bundesliga,2024-09-27,Frauen-Bundesliga (Matchweek 4),Bayer Leverkusen,4-4-2,2,1.8,Caroline Kehrer · 21&rsquor; Cornelia Kramer (P) · 28&rsquor;,3,0,Hoffenheim,4-2-3-1,1,1.7,Selina Cerci · 57&rsquor;,2,0,Hoffenheim,Away,NA,990,15,11,6,8,1,9,15,60,6,14,3,11,11,26,18,0
Frauen-Bundesliga,2024-09-28,Frauen-Bundesliga (Matchweek 4),Köln,4-3-3,0,2.1,NA,0,0,Freiburg,4-4-2,2,1.7,Shekiera Martinez · 9&rsquor; Cora Zical · 54&rsquor;,3,0,Köln,Home,NA,990,30,25,7,14,9,10,22,45.5,12,16,2,14,15,45,9,0
Frauen-Bundesliga,2024-09-28,Frauen-Bundesliga (Matchweek 4),Köln,4-3-3,0,2.1,NA,0,0,Freiburg,4-4-2,2,1.7,Shekiera Martinez · 9&rsquor; Cora Zical · 54&rsquor;,3,0,Freiburg,Away,NA,990,24,18,14,9,1,2,7,28.6,5,19,8,11,17,41,18,0
Frauen-Bundesliga,2024-09-28,Frauen-Bundesliga (Matchweek 4),Turbine Potsdam,4-4-2,0,0.6,NA,1,0,RB Leipzig,3-4-3,3,2.9,Giovanna Hoffmann · 27&rsquor; Vanessa Fudalla (P) · 56&rsquor; Marleen Schimmer · 63&rsquor;,2,0,Turbine Potsdam,Home,NA,990,29,21,12,8,9,12,22,54.5,10,17,6,11,7,36,17,0
Frauen-Bundesliga,2024-09-28,Frauen-Bundesliga (Matchweek 4),Turbine Potsdam,4-4-2,0,0.6,NA,1,0,RB Leipzig,3-4-3,3,2.9,Giovanna Hoffmann · 27&rsquor; Vanessa Fudalla (P) · 56&rsquor; Marleen Schimmer · 63&rsquor;,2,0,RB Leipzig,Away,NA,990,22,19,6,10,6,5,7,71.4,2,18,2,16,9,31,12,0
Frauen-Bundesliga,2024-09-29,Frauen-Bundesliga (Matchweek 4),Werder Bremen,4-3-3,0,0.6,NA,1,0,Bayern Munich,4-2-3-1,4,1.3,Lea Schüller · 26&rsquor; Glódís Perla Viggósdóttir · 51&rsquor; Georgia Stanway · 71&rsquor; Pernille Harder · 85&rsquor; Jovana Damnjanović · 86&rsquor;,5,1,Werder Bremen,Home,NA,990,13,11,9,3,1,3,9,33.3,6,7,1,6,10,23,13,0
Frauen-Bundesliga,2024-09-29,Frauen-Bundesliga (Matchweek 4),Werder Bremen,4-3-3,0,0.6,NA,1,0,Bayern Munich,4-2-3-1,4,1.3,Lea Schüller · 26&rsquor; Glódís Perla Viggósdóttir · 51&rsquor; Georgia Stanway · 71&rsquor; Pernille Harder · 85&rsquor; Jovana Damnjanović · 86&rsquor;,5,1,Bayern Munich,Away,NA,950,10,9,5,4,1,2,7,28.6,5,13,3,10,8,18,26,0
Frauen-Bundesliga,2024-09-29,Frauen-Bundesliga (Matchweek 4),Eintracht Frankfurt,4-1-2-1-2,3,2.5,Sara Doorsoun (P) · 45+1&rsquor; Nicole Anyomi · 46&rsquor; Nicole Anyomi · 59&rsquor;,4,0,Wolfsburg,4-2-3-1,0,1.2,NA,2,0,Eintracht Frankfurt,Home,NA,990,26,20,11,10,5,16,22,72.7,6,17,3,14,6,32,24,0
Frauen-Bundesliga,2024-09-29,Frauen-Bundesliga (Matchweek 4),Eintracht Frankfurt,4-1-2-1-2,3,2.5,Sara Doorsoun (P) · 45+1&rsquor; Nicole Anyomi · 46&rsquor; Nicole Anyomi · 59&rsquor;,4,0,Wolfsburg,4-2-3-1,0,1.2,NA,2,0,Wolfsburg,Away,NA,990,24,17,7,11,6,11,17,64.7,6,19,5,14,9,33,18,1
Frauen-Bundesliga,2024-09-30,Frauen-Bundesliga (Matchweek 4),Carl-Zeiss Jena,4-1-4-1,0,0.5,NA,1,0,Essen,4-2-3-1,2,1.9,Paulina Platner · 56&rsquor; Natasha Kowalski (P) · 85&rsquor;,1,0,Carl-Zeiss Jena,Home,NA,990,17,11,6,9,2,9,16,56.3,7,19,4,15,12,29,27,0
Frauen-Bundesliga,2024-09-30,Frauen-Bundesliga (Matchweek 4),Carl-Zeiss Jena,4-1-4-1,0,0.5,NA,1,0,Essen,4-2-3-1,2,1.9,Paulina Platner · 56&rsquor; Natasha Kowalski (P) · 85&rsquor;,1,0,Essen,Away,NA,990,26,16,14,8,4,9,22,40.9,13,13,2,11,9,35,22,0
