League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take_Ons,Succ_Take_Ons,Succ_percent_Take_Ons,Tkld_Take_Ons,Tkld_percent_Take_Ons,Carries_Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,PrgR_Receiving
Championnat de France de Football Féminin,2024-03-15,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,4,1.4,Sara Däbritz · 10&rsquor; Griedge Mbock Bathy · 13&rsquor; Sara Däbritz · 83&rsquor; Melchie Dumornay · 86&rsquor;,3,0,Fleury,4-3-3,0,0.1,NA,4,0,Fleury,Away,NA,990,370,57,194,98,78,5,370,7,2,28.6,5,71.4,164,679,314,5,0,1,13,8,177,19
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,0,1,NA,1,0,Paris FC,4-3-3,4,2.9,Daphne Corboz · 28&rsquor; Gaëtane Thiney (P) · 31&rsquor; Gaëtane Thiney · 33&rsquor; Kessya Bussy · 54&rsquor;,0,0,Guingamp,Home,NA,990,500,64,229,206,71,7,499,15,7,46.7,8,53.3,247,1486,646,9,8,0,16,9,273,11
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,0,1,NA,1,0,Paris FC,4-3-3,4,2.9,Daphne Corboz · 28&rsquor; Gaëtane Thiney (P) · 31&rsquor; Gaëtane Thiney · 33&rsquor; Kessya Bussy · 54&rsquor;,0,0,Paris FC,Away,NA,990,601,36,200,249,156,26,600,15,5,33.3,10,66.7,378,2386,891,14,8,5,18,9,374,43
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-5-2,5,2.6,Grace Geyoro · 18&rsquor; Marie-Antoinette Katoto · 20&rsquor; Grace Geyoro · 55&rsquor; Tabitha Chawinga · 56&rsquor; Jade Le Guilly · 88&rsquor;,1,0,Saint-Étienne,4-4-2,0,0.1,NA,0,0,Paris Saint-Germain,Home,NA,990,747,23,200,353,200,42,747,17,11,64.7,6,35.3,456,2231,1192,28,12,10,5,11,566,57
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-5-2,5,2.6,Grace Geyoro · 18&rsquor; Marie-Antoinette Katoto · 20&rsquor; Grace Geyoro · 55&rsquor; Tabitha Chawinga · 56&rsquor; Jade Le Guilly · 88&rsquor;,1,0,Saint-Étienne,4-4-2,0,0.1,NA,0,0,Saint-Étienne,Away,NA,990,445,96,241,169,38,2,445,15,4,26.7,11,73.3,133,948,405,9,6,1,16,9,249,19
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-1-4-1,3,1.5,Shana Chossenotte · 7&rsquor; Noémie Mouchon · 35&rsquor; Noémie Mouchon · 41&rsquor;,2,0,Lille,4-1-4-1,1,1.4,Julie Pian · 17&rsquor;,1,0,Stade de Reims,Home,NA,990,472,54,211,167,98,20,472,15,9,60,6,40,139,866,460,10,3,7,11,13,245,31
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-1-4-1,3,1.5,Shana Chossenotte · 7&rsquor; Noémie Mouchon · 35&rsquor; Noémie Mouchon · 41&rsquor;,2,0,Lille,4-1-4-1,1,1.4,Julie Pian · 17&rsquor;,1,0,Lille,Away,NA,990,619,53,212,279,135,18,619,23,9,39.1,14,60.9,383,2033,1051,16,18,3,13,16,393,48
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Bordeaux,4-3-3,0,0.4,NA,1,0,Dijon,4-2-3-1,2,0.9,Léa Declercq · 28&rsquor; Klaudia Jedlińska · 45+2&rsquor;,1,0,Bordeaux,Home,NA,990,560,68,251,202,118,9,560,17,6,35.3,11,64.7,178,1153,535,15,9,3,13,13,315,27
Championnat de France de Football Féminin,2024-03-16,Championnat de France de Football Féminin (Regular season),Bordeaux,4-3-3,0,0.4,NA,1,0,Dijon,4-2-3-1,2,0.9,Léa Declercq · 28&rsquor; Klaudia Jedlińska · 45+2&rsquor;,1,0,Dijon,Away,NA,990,563,55,216,295,59,12,563,17,8,47.1,9,52.9,299,1735,837,13,5,4,23,4,306,25
Championnat de France de Football Féminin,2024-03-17,Championnat de France de Football Féminin (Regular season),Le Havre,5-4-1,3,2,Zoé Stiévenart · 54&rsquor; Marie Levasseur (OG) · 75&rsquor; Chancelle Effa Effa · 90+4&rsquor;,1,0,Montpellier,4-2-3-1,3,1.7,Marion Torrent · 45&rsquor; Sonia Ouchene · 59&rsquor; Océane Deslandes · 81&rsquor;,1,0,Le Havre,Home,NA,990,515,55,180,204,137,26,515,20,10,50,10,50,195,1446,597,15,7,4,8,12,288,41
Championnat de France de Football Féminin,2024-03-17,Championnat de France de Football Féminin (Regular season),Le Havre,5-4-1,3,2,Zoé Stiévenart · 54&rsquor; Marie Levasseur (OG) · 75&rsquor; Chancelle Effa Effa · 90+4&rsquor;,1,0,Montpellier,4-2-3-1,3,1.7,Marion Torrent · 45&rsquor; Sonia Ouchene · 59&rsquor; Océane Deslandes · 81&rsquor;,1,0,Montpellier,Away,NA,990,522,57,229,169,126,23,522,12,4,33.3,8,66.7,244,1263,483,9,3,6,17,12,294,37
Championnat de France de Football Féminin,2024-03-22,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,1.8,Dominika Grabowska · 44&rsquor; Charlotte Fernandes · 57&rsquor; Mariam Diakité · 77&rsquor;,4,1,Paris FC,4-2-3-1,1,1.5,Kessya Bussy · 72&rsquor;,1,0,Fleury,Home,NA,976,501,74,216,207,82,14,501,18,10,55.6,8,44.4,189,1105,511,11,5,5,11,14,264,22
Championnat de France de Football Féminin,2024-03-22,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,1.8,Dominika Grabowska · 44&rsquor; Charlotte Fernandes · 57&rsquor; Mariam Diakité · 77&rsquor;,4,1,Paris FC,4-2-3-1,1,1.5,Kessya Bussy · 72&rsquor;,1,0,Paris FC,Away,NA,990,566,50,158,249,161,23,566,18,10,55.6,8,44.4,291,1401,784,14,11,4,19,7,328,46
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Lille,5-4-1,0,0.9,NA,1,0,Lyon,4-3-3,7,3.3,Vicki Bècho · 4&rsquor; Dzsenifer Marozsán · 26&rsquor; Amel Majri · 44&rsquor; Amel Majri · 51&rsquor; Vicki Bècho · 60&rsquor; Liana Joseph · 63&rsquor; Amel Majri · 67&rsquor;,3,0,Lille,Home,NA,990,441,92,261,148,36,2,440,10,3,30,7,70,257,1142,403,4,5,0,15,18,258,15
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Lille,5-4-1,0,0.9,NA,1,0,Lyon,4-3-3,7,3.3,Vicki Bècho · 4&rsquor; Dzsenifer Marozsán · 26&rsquor; Amel Majri · 44&rsquor; Amel Majri · 51&rsquor; Vicki Bècho · 60&rsquor; Liana Joseph · 63&rsquor; Amel Majri · 67&rsquor;,3,0,Lyon,Away,NA,990,702,21,119,356,233,36,702,14,9,64.3,5,35.7,415,2304,1003,19,8,7,10,10,516,57
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,2,3.1,Klaudia Jedlińska · 8&rsquor; Rose Lavaud · 71&rsquor;,2,0,Guingamp,4-2-3-1,0,0.2,NA,1,0,Dijon,Home,NA,990,534,35,167,247,130,24,534,16,11,68.8,5,31.3,277,1542,751,18,12,3,25,7,316,42
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,2,3.1,Klaudia Jedlińska · 8&rsquor; Rose Lavaud · 71&rsquor;,2,0,Guingamp,4-2-3-1,0,0.2,NA,1,0,Guingamp,Away,NA,990,573,73,243,243,90,8,573,16,5,31.3,11,68.8,270,1144,634,5,3,1,17,7,364,16
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Le Havre,3-5-2,0,1.6,Nadjma Ali Nadjim · 90+6&rsquor;,2,1,Stade de Reims,4-1-4-1,2,1.1,Noémie Mouchon · 54&rsquor; Julie Pasquereau · 57&rsquor;,1,0,Le Havre,Home,NA,989,691,55,239,286,173,28,691,13,5,38.5,8,61.5,346,1814,868,8,7,3,30,19,414,53
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Le Havre,3-5-2,0,1.6,Nadjma Ali Nadjim · 90+6&rsquor;,2,1,Stade de Reims,4-1-4-1,2,1.1,Noémie Mouchon · 54&rsquor; Julie Pasquereau · 57&rsquor;,1,0,Stade de Reims,Away,NA,990,567,86,260,197,120,15,567,20,11,55,9,45,295,1488,665,9,9,4,37,15,283,33
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,1,0.8,Alexandria Lamontagne · 67&rsquor;,2,0,Bordeaux,4-3-3,0,0.2,Nesrine Bahlouli · 90+3&rsquor;,2,1,Saint-Étienne,Home,NA,990,533,60,207,258,77,9,533,20,9,45,11,55,359,1802,954,14,7,4,15,4,349,27
Championnat de France de Football Féminin,2024-03-23,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,1,0.8,Alexandria Lamontagne · 67&rsquor;,2,0,Bordeaux,4-3-3,0,0.2,Nesrine Bahlouli · 90+3&rsquor;,2,1,Bordeaux,Away,NA,989,530,45,250,216,68,8,530,9,4,44.4,5,55.6,306,1635,896,13,5,1,14,9,347,22
Championnat de France de Football Féminin,2024-03-24,Championnat de France de Football Féminin (Regular season),Montpellier,5-4-1,1,0.8,Kethna Louis · 89&rsquor;,1,0,Paris Saint-Germain,3-5-2,3,1,Jade Le Guilly · 10&rsquor; Korbin Albert · 43&rsquor; Tabitha Chawinga · 49&rsquor;,1,0,Montpellier,Home,NA,990,423,44,176,144,108,22,423,10,6,60,4,40,177,1067,450,14,7,3,22,7,203,19
Championnat de France de Football Féminin,2024-03-24,Championnat de France de Football Féminin (Regular season),Montpellier,5-4-1,1,0.8,Kethna Louis · 89&rsquor;,1,0,Paris Saint-Germain,3-5-2,3,1,Jade Le Guilly · 10&rsquor; Korbin Albert · 43&rsquor; Tabitha Chawinga · 49&rsquor;,1,0,Paris Saint-Germain,Away,NA,990,764,58,230,367,173,16,764,29,16,55.2,13,44.8,365,2280,1042,15,13,1,17,15,557,28
Championnat de France de Football Féminin,2024-03-29,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-4-0,3,1.9,Kessya Bussy · 5&rsquor; Clara Matéo · 20&rsquor; Kessya Bussy · 45+1&rsquor;,2,0,Montpellier,4-2-3-1,0,1.1,NA,2,0,Paris FC,Home,NA,990,585,59,172,255,164,38,585,17,9,52.9,8,47.1,199,1028,581,15,8,6,22,10,312,47
Championnat de France de Football Féminin,2024-03-29,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-4-0,3,1.9,Kessya Bussy · 5&rsquor; Clara Matéo · 20&rsquor; Kessya Bussy · 45+1&rsquor;,2,0,Montpellier,4-2-3-1,0,1.1,NA,2,0,Montpellier,Away,NA,990,513,82,216,203,99,22,513,19,11,57.9,8,42.1,190,935,418,14,9,6,20,7,247,30
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,2.2,Sarah Cambot · 1&rsquor; Alison Peniguel · 11&rsquor; Alison Peniguel · 62&rsquor;,1,0,Saint-Étienne,4-2-3-1,4,2.6,Noémie Carage · 35&rsquor; Phornetia Browne · 41&rsquor; Alexandria Lamontagne · 64&rsquor; Solene Champagnac · 81&rsquor;,2,0,Guingamp,Home,NA,990,471,45,187,181,111,23,471,14,6,42.9,8,57.1,239,1297,677,11,8,4,23,5,231,33
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,2.2,Sarah Cambot · 1&rsquor; Alison Peniguel · 11&rsquor; Alison Peniguel · 62&rsquor;,1,0,Saint-Étienne,4-2-3-1,4,2.6,Noémie Carage · 35&rsquor; Phornetia Browne · 41&rsquor; Alexandria Lamontagne · 64&rsquor; Solene Champagnac · 81&rsquor;,2,0,Saint-Étienne,Away,NA,990,564,64,199,246,124,24,564,15,2,13.3,13,86.7,191,1115,489,9,7,5,18,19,344,37
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,3.7,Rosemonde Kouassi · 43&rsquor; Rosemonde Kouassi · 51&rsquor;,4,0,Lille,4-2-3-1,2,0.7,Lorena Azzaro · 36&rsquor; Aurore Paprzycki · 73&rsquor; Marjorie · 90+3&rsquor;,7,1,Fleury,Home,NA,990,553,45,185,227,149,43,553,34,19,55.9,15,44.1,266,1413,679,22,8,17,19,9,305,50
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,3.7,Rosemonde Kouassi · 43&rsquor; Rosemonde Kouassi · 51&rsquor;,4,0,Lille,4-2-3-1,2,0.7,Lorena Azzaro · 36&rsquor; Aurore Paprzycki · 73&rsquor; Marjorie · 90+3&rsquor;,7,1,Lille,Away,NA,972,478,85,215,192,76,14,478,14,5,35.7,9,64.3,211,774,380,7,9,5,15,15,260,27
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-1-4-1,3,0.6,Noémie Mouchon · 40&rsquor; Rachel Corboz · 87&rsquor; Rachel Corboz · 90+7&rsquor;,1,0,Bordeaux,4-2-3-1,0,1.1,NA,1,0,Stade de Reims,Home,NA,990,499,54,223,174,107,12,499,7,1,14.3,6,85.7,168,1285,720,13,7,2,25,14,279,26
Championnat de France de Football Féminin,2024-03-30,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-1-4-1,3,0.6,Noémie Mouchon · 40&rsquor; Rachel Corboz · 87&rsquor; Rachel Corboz · 90+7&rsquor;,1,0,Bordeaux,4-2-3-1,0,1.1,NA,1,0,Bordeaux,Away,NA,990,597,68,246,228,131,14,597,18,7,38.9,11,61.1,388,2321,1087,17,11,1,25,9,371,33
Championnat de France de Football Féminin,2024-03-31,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-5-2,3,2.5,Marie-Antoinette Katoto · 13&rsquor; Tabitha Chawinga · 45&rsquor; Tabitha Chawinga · 59&rsquor;,0,0,Dijon,5-3-2,0,0.2,NA,1,0,Paris Saint-Germain,Home,NA,990,900,47,305,371,233,27,900,26,16,61.5,10,38.5,429,2364,1285,29,12,10,18,14,705,58
Championnat de France de Football Féminin,2024-03-31,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,3-5-2,3,2.5,Marie-Antoinette Katoto · 13&rsquor; Tabitha Chawinga · 45&rsquor; Tabitha Chawinga · 59&rsquor;,0,0,Dijon,5-3-2,0,0.2,NA,1,0,Dijon,Away,NA,990,413,59,181,166,70,3,413,12,3,25,9,75,199,1011,505,8,10,3,18,8,210,28
Championnat de France de Football Féminin,2024-03-31,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,3,3.3,Eugénie Le Sommer · 33&rsquor; Melchie Dumornay · 41&rsquor; Sara Däbritz (P) · 58&rsquor;,1,0,Le Havre,5-3-2,0,0,NA,3,0,Lyon,Home,NA,990,823,16,119,386,321,33,822,18,12,66.7,6,33.3,363,1789,924,16,12,3,7,16,606,94
Championnat de France de Football Féminin,2024-03-31,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,3,3.3,Eugénie Le Sommer · 33&rsquor; Melchie Dumornay · 41&rsquor; Sara Däbritz (P) · 58&rsquor;,1,0,Le Havre,5-3-2,0,0,NA,3,0,Le Havre,Away,NA,990,458,78,302,135,26,1,458,13,5,38.5,8,61.5,201,988,380,6,6,0,21,9,225,3
Championnat de France de Football Féminin,2024-04-12,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,2,1.7,Julie Dufour · 60&rsquor; Kessya Bussy · 72&rsquor;,2,0,Stade de Reims,4-3-3,2,1,Rofiat Imuran · 4&rsquor; Rofiat Imuran · 62&rsquor;,2,0,Paris FC,Home,NA,990,661,30,139,252,272,37,661,30,14,46.7,16,53.3,272,1599,784,20,8,4,16,11,430,72
Championnat de France de Football Féminin,2024-04-12,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,2,1.7,Julie Dufour · 60&rsquor; Kessya Bussy · 72&rsquor;,2,0,Stade de Reims,4-3-3,2,1,Rofiat Imuran · 4&rsquor; Rofiat Imuran · 62&rsquor;,2,0,Stade de Reims,Away,NA,990,424,96,242,134,52,15,424,14,11,78.6,3,21.4,177,966,418,10,2,5,15,13,192,16
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Montpellier,4-2-3-1,1,0.9,Marion Torrent · 45+3&rsquor; Marion Torrent · 56&rsquor; Océane Deslandes · 61&rsquor;,2,2,Lille,4-2-3-1,2,1.1,Marjorie · 51&rsquor; Julie Pian · 90+5&rsquor;,4,0,Montpellier,Home,NA,925,390,52,172,157,72,15,390,9,5,55.6,4,44.4,156,1111,514,12,7,5,20,6,205,19
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Montpellier,4-2-3-1,1,0.9,Marion Torrent · 45+3&rsquor; Marion Torrent · 56&rsquor; Océane Deslandes · 61&rsquor;,2,2,Lille,4-2-3-1,2,1.1,Marjorie · 51&rsquor; Julie Pian · 90+5&rsquor;,4,0,Lille,Away,NA,990,515,55,227,170,123,29,515,21,6,28.6,15,71.4,250,1274,578,19,5,9,13,7,316,47
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,1.3,Antonie Stárová (P) · 33&rsquor; Nina Richard · 67&rsquor; Maïwen Renard · 75&rsquor;,2,0,Paris Saint-Germain,3-5-2,3,1.3,Tabitha Chawinga · 30&rsquor; Marie-Antoinette Katoto · 58&rsquor; Sandy Baltimore · 78&rsquor;,3,0,Guingamp,Home,NA,990,334,63,187,101,49,7,333,7,0,0,7,100,118,496,193,4,4,2,8,11,140,11
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,3,1.3,Antonie Stárová (P) · 33&rsquor; Nina Richard · 67&rsquor; Maïwen Renard · 75&rsquor;,2,0,Paris Saint-Germain,3-5-2,3,1.3,Tabitha Chawinga · 30&rsquor; Marie-Antoinette Katoto · 58&rsquor; Sandy Baltimore · 78&rsquor;,3,0,Paris Saint-Germain,Away,NA,990,685,22,130,355,207,28,685,21,10,47.6,11,52.4,339,1900,1026,20,11,8,14,19,494,61
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,1,2.2,Meriame Terchoun · 14&rsquor;,3,0,Le Havre,3-4-1-2,2,0.8,Zoé Stiévenart · 7&rsquor; Chancelle Effa Effa · 72&rsquor;,1,0,Dijon,Home,NA,990,495,47,141,228,133,14,495,11,3,27.3,8,72.7,242,1256,641,12,15,2,20,3,291,40
Championnat de France de Football Féminin,2024-04-13,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,1,2.2,Meriame Terchoun · 14&rsquor;,3,0,Le Havre,3-4-1-2,2,0.8,Zoé Stiévenart · 7&rsquor; Chancelle Effa Effa · 72&rsquor;,1,0,Le Havre,Away,NA,990,584,71,277,210,100,15,584,20,8,40,12,60,286,1452,657,11,9,4,19,9,378,32
Championnat de France de Football Féminin,2024-04-14,Championnat de France de Football Féminin (Regular season),Bordeaux,4-2-3-1,0,0.4,NA,2,0,Fleury,4-2-3-1,3,2.6,Léa Le Garrec · 8&rsquor; Evelyn Badu · 39&rsquor; Batcheba Louis · 55&rsquor;,3,0,Bordeaux,Home,NA,990,529,96,295,188,50,10,529,7,3,42.9,4,57.1,256,1303,563,5,4,2,23,11,342,22
Championnat de France de Football Féminin,2024-04-14,Championnat de France de Football Féminin (Regular season),Bordeaux,4-2-3-1,0,0.4,NA,2,0,Fleury,4-2-3-1,3,2.6,Léa Le Garrec · 8&rsquor; Evelyn Badu · 39&rsquor; Batcheba Louis · 55&rsquor;,3,0,Fleury,Away,NA,990,602,53,192,265,154,29,602,17,10,58.8,7,41.2,343,1945,1018,15,15,7,21,5,406,42
Championnat de France de Football Féminin,2024-04-14,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,1,0.9,Amandine Pierre-Louis · 21&rsquor;,2,0,Lyon,4-3-3,6,6.5,Griedge Mbock Bathy · 14&rsquor; Wendie Renard (P) · 17&rsquor; Vicki Bècho · 28&rsquor; Kadidiatou Diani (P) · 45+4&rsquor; Vicki Bècho · 70&rsquor; Vicki Bècho · 90+3&rsquor;,0,0,Saint-Étienne,Home,NA,990,449,93,256,167,35,4,449,15,6,40,9,60,184,955,363,5,4,1,11,13,246,16
Championnat de France de Football Féminin,2024-04-14,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-3-1,1,0.9,Amandine Pierre-Louis · 21&rsquor;,2,0,Lyon,4-3-3,6,6.5,Griedge Mbock Bathy · 14&rsquor; Wendie Renard (P) · 17&rsquor; Vicki Bècho · 28&rsquor; Kadidiatou Diani (P) · 45+4&rsquor; Vicki Bècho · 70&rsquor; Vicki Bècho · 90+3&rsquor;,0,0,Lyon,Away,NA,990,655,15,64,404,194,43,652,19,11,57.9,8,42.1,301,1553,874,13,13,6,17,26,451,86
Championnat de France de Football Féminin,2024-04-19,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,0,1.1,NA,3,0,Saint-Étienne,4-2-3-1,1,0.6,Alexandria Lamontagne · 4&rsquor;,3,0,Paris FC,Home,NA,990,590,18,121,292,182,26,590,26,9,34.6,17,65.4,285,1152,586,11,6,0,21,11,379,57
Championnat de France de Football Féminin,2024-04-19,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,0,1.1,NA,3,0,Saint-Étienne,4-2-3-1,1,0.6,Alexandria Lamontagne · 4&rsquor;,3,0,Saint-Étienne,Away,NA,990,472,72,205,225,49,6,472,5,2,40,3,60,196,1087,477,8,6,1,12,8,243,17
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,1,1.4,Maïté Boucly · 90+4&rsquor;,2,0,Bordeaux,4-2-3-1,2,0.9,Nesrine Bahlouli · 12&rsquor; Laura Bourgouin · 15&rsquor;,4,0,Lille,Home,NA,990,629,44,211,261,163,33,629,24,12,50,12,50,255,1263,603,8,8,6,27,14,337,35
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,1,1.4,Maïté Boucly · 90+4&rsquor;,2,0,Bordeaux,4-2-3-1,2,0.9,Nesrine Bahlouli · 12&rsquor; Laura Bourgouin · 15&rsquor;,4,0,Bordeaux,Away,NA,990,524,73,262,179,89,17,524,26,10,38.5,16,61.5,229,1220,436,14,6,8,22,11,229,22
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Montpellier,4-1-4-1,4,3.2,Faustine Robert · 46&rsquor; Lea Khelifi · 72&rsquor; Nérilia Mondésir · 79&rsquor; Sh'nia Gordon · 90+3&rsquor;,2,0,Saint-Étienne,4-2-3-1,0,0.5,NA,4,0,Montpellier,Home,NA,990,462,32,180,178,111,24,462,18,10,55.6,8,44.4,204,1062,555,13,7,4,15,11,267,31
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Montpellier,4-1-4-1,4,3.2,Faustine Robert · 46&rsquor; Lea Khelifi · 72&rsquor; Nérilia Mondésir · 79&rsquor; Sh'nia Gordon · 90+3&rsquor;,2,0,Saint-Étienne,4-2-3-1,0,0.5,NA,4,0,Saint-Étienne,Away,NA,990,474,68,216,149,118,9,474,13,5,38.5,8,61.5,182,1220,618,11,7,0,17,14,282,28
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,1,1,Meriame Terchoun · 58&rsquor; Małgorzata Grec · 83&rsquor;,4,1,Stade de Reims,4-1-4-1,1,2.2,Noémie Mouchon · 52&rsquor;,2,0,Dijon,Home,NA,982,528,51,195,222,115,13,528,14,8,57.1,6,42.9,265,1511,738,8,8,3,22,15,289,30
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,1,1,Meriame Terchoun · 58&rsquor; Małgorzata Grec · 83&rsquor;,4,1,Stade de Reims,4-1-4-1,1,2.2,Noémie Mouchon · 52&rsquor;,2,0,Stade de Reims,Away,NA,990,508,54,182,176,160,25,508,21,15,71.4,6,28.6,241,1356,677,18,11,4,28,23,269,22
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Lyon,4-2-3-1,2,1.8,Maeline Mendy · 25&rsquor; Vicki Bècho · 43&rsquor;,3,0,Guingamp,4-3-3,1,0.5,Alison Peniguel · 58&rsquor;,0,0,Lyon,Home,NA,990,584,88,251,218,119,35,584,21,11,52.4,10,47.6,240,1449,698,15,4,3,18,9,386,36
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Lyon,4-2-3-1,2,1.8,Maeline Mendy · 25&rsquor; Vicki Bècho · 43&rsquor;,3,0,Guingamp,4-3-3,1,0.5,Alison Peniguel · 58&rsquor;,0,0,Guingamp,Away,NA,990,488,63,199,202,90,10,488,22,9,40.9,13,59.1,228,1134,449,8,8,2,19,8,291,28
Championnat de France de Football Féminin,2024-04-24,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,5-3-2,1,0.4,Anaïs Ebayilin · 71&rsquor; Auryane Abdourahim · 89&rsquor;,5,1,Paris FC,3-5-2,1,2.1,Kessya Bussy · 30&rsquor;,3,0,Paris Saint-Germain,Home,NA,988,641,98,410,169,65,11,641,14,6,42.9,8,57.1,360,1570,603,5,10,2,12,13,451,17
