League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won_Aerial_Duels,Lost_Aerial_Duels,Won_percent_Aerial_Duels
Frauen-Bundesliga,2024-10-05,Frauen-Bundesliga (Matchweek 5),Bayern Munich,4-2-3-1,1,0.5,Klara Bühl · 71&rsquor;,1,0,Köln,4-3-3,0,0.4,NA,3,0,Köln,Away,NA,990,3,0,0,11,11,3,7,25,17,0,0,0,48,9,8,52.9
Frauen-Bundesliga,2024-10-06,Frauen-Bundesliga (Matchweek 5),Essen,4-2-3-1,1,1.5,Natasha Kowalski (P) · 18&rsquor;,4,0,Eintracht Frankfurt,4-3-1-2,3,3.1,Laura Freigang · 61&rsquor; Géraldine Reuteler · 83&rsquor; Laura Freigang · 87&rsquor;,2,0,Essen,Home,NA,990,4,0,0,12,11,0,11,7,15,1,0,0,46,6,5,54.5
Frauen-Bundesliga,2024-10-06,Frauen-Bundesliga (Matchweek 5),Essen,4-2-3-1,1,1.5,Natasha Kowalski (P) · 18&rsquor;,4,0,Eintracht Frankfurt,4-3-1-2,3,3.1,Laura Freigang · 61&rsquor; Géraldine Reuteler · 83&rsquor; Laura Freigang · 87&rsquor;,2,0,Eintracht Frankfurt,Away,NA,990,2,0,0,11,12,1,27,14,10,0,1,0,59,5,6,45.5
Frauen-Bundesliga,2024-10-06,Frauen-Bundesliga (Matchweek 5),Hoffenheim,4-4-2,1,1.2,Marta Cazalla · 31&rsquor;,2,0,Werder Bremen,4-4-2,0,0.3,NA,2,0,Hoffenheim,Home,NA,990,2,0,0,10,11,0,12,12,23,0,0,0,45,8,6,57.1
Frauen-Bundesliga,2024-10-06,Frauen-Bundesliga (Matchweek 5),Hoffenheim,4-4-2,1,1.2,Marta Cazalla · 31&rsquor;,2,0,Werder Bremen,4-4-2,0,0.3,NA,2,0,Werder Bremen,Away,NA,990,2,0,0,12,8,2,19,8,13,0,0,0,47,6,8,42.9
Frauen-Bundesliga,2024-10-07,Frauen-Bundesliga (Matchweek 5),Bayer Leverkusen,4-4-2,1,1.4,Katharina Piljić · 69&rsquor;,0,0,Carl-Zeiss Jena,4-1-4-1,0,0.8,NA,2,0,Bayer Leverkusen,Home,NA,990,0,0,0,9,7,4,32,7,13,0,0,0,60,10,12,45.5
Frauen-Bundesliga,2024-10-07,Frauen-Bundesliga (Matchweek 5),Bayer Leverkusen,4-4-2,1,1.4,Katharina Piljić · 69&rsquor;,0,0,Carl-Zeiss Jena,4-1-4-1,0,0.8,NA,2,0,Carl-Zeiss Jena,Away,NA,990,2,0,0,9,9,1,10,9,11,0,0,0,42,12,10,54.5
Frauen-Bundesliga,2024-10-11,Frauen-Bundesliga (Matchweek 6),Turbine Potsdam,4-4-2,0,0.8,NA,1,0,Essen,4-2-3-1,3,1.2,Annalena Rieke · 33&rsquor; Laureta Elmazi · 35&rsquor; Natasha Kowalski · 60&rsquor;,0,0,Turbine Potsdam,Home,NA,990,1,0,0,12,6,0,17,14,11,0,0,0,52,5,7,41.7
Frauen-Bundesliga,2024-10-11,Frauen-Bundesliga (Matchweek 6),Turbine Potsdam,4-4-2,0,0.8,NA,1,0,Essen,4-2-3-1,3,1.2,Annalena Rieke · 33&rsquor; Laureta Elmazi · 35&rsquor; Natasha Kowalski · 60&rsquor;,0,0,Essen,Away,NA,990,0,0,0,6,12,0,27,13,13,0,0,0,60,7,5,58.3
Frauen-Bundesliga,2024-10-12,Frauen-Bundesliga (Matchweek 6),Werder Bremen,4-4-2,1,1,Sophie Weidauer · 90&rsquor;,2,0,Bayer Leverkusen,4-4-2,1,0.7,Caroline Kehrer · 62&rsquor;,4,0,Werder Bremen,Home,NA,990,2,0,0,13,14,0,22,14,15,0,0,0,61,19,20,48.7
Frauen-Bundesliga,2024-10-12,Frauen-Bundesliga (Matchweek 6),Werder Bremen,4-4-2,1,1,Sophie Weidauer · 90&rsquor;,2,0,Bayer Leverkusen,4-4-2,1,0.7,Caroline Kehrer · 62&rsquor;,4,0,Bayer Leverkusen,Away,NA,990,4,0,0,14,13,4,15,13,15,0,0,0,54,21,19,52.5
Frauen-Bundesliga,2024-10-12,Frauen-Bundesliga (Matchweek 6),Wolfsburg,4-3-3,2,1.2,Vivien Endemann · 5&rsquor; Lineth Beerensteyn · 67&rsquor;,1,0,Bayern Munich,4-4-2,0,1.1,NA,2,0,Wolfsburg,Home,NA,990,1,0,0,10,9,1,12,10,18,0,0,0,42,16,7,69.6
Frauen-Bundesliga,2024-10-12,Frauen-Bundesliga (Matchweek 6),Wolfsburg,4-3-3,2,1.2,Vivien Endemann · 5&rsquor; Lineth Beerensteyn · 67&rsquor;,1,0,Bayern Munich,4-4-2,0,1.1,NA,2,0,Bayern Munich,Away,NA,990,2,0,0,10,10,0,14,14,12,0,0,0,50,7,16,30.4
Frauen-Bundesliga,2024-10-13,Frauen-Bundesliga (Matchweek 6),Köln,4-3-3,0,0.8,NA,2,0,Hoffenheim,4-4-2,3,0.7,Ereleta Memeti · 48&rsquor; Selina Cerci · 50&rsquor; Marta Cazalla · 90+3&rsquor;,1,0,Köln,Home,NA,990,2,0,0,15,16,5,20,17,14,0,0,0,61,8,12,40
Frauen-Bundesliga,2024-10-13,Frauen-Bundesliga (Matchweek 6),Köln,4-3-3,0,0.8,NA,2,0,Hoffenheim,4-4-2,3,0.7,Ereleta Memeti · 48&rsquor; Selina Cerci · 50&rsquor; Marta Cazalla · 90+3&rsquor;,1,0,Hoffenheim,Away,NA,990,1,0,0,17,14,5,7,14,18,0,0,0,51,12,8,60
Frauen-Bundesliga,2024-10-13,Frauen-Bundesliga (Matchweek 6),RB Leipzig,3-4-3,2,1.5,Giovanna Hoffmann · 30&rsquor; Vanessa Fudalla · 47&rsquor;,2,0,Carl-Zeiss Jena,4-1-4-1,0,0.5,NA,3,0,RB Leipzig,Home,NA,990,2,0,0,11,12,0,14,7,16,0,0,0,51,8,10,44.4
Frauen-Bundesliga,2024-10-13,Frauen-Bundesliga (Matchweek 6),RB Leipzig,3-4-3,2,1.5,Giovanna Hoffmann · 30&rsquor; Vanessa Fudalla · 47&rsquor;,2,0,Carl-Zeiss Jena,4-1-4-1,0,0.5,NA,3,0,Carl-Zeiss Jena,Away,NA,990,3,0,0,13,11,1,16,6,11,0,0,0,51,10,8,55.6
Frauen-Bundesliga,2024-10-14,Frauen-Bundesliga (Matchweek 6),Eintracht Frankfurt,4-3-1-2,6,2.8,Laura Freigang · 35&rsquor; Laura Freigang · 53&rsquor; Barbara Dunst · 75&rsquor; Remina Chiba · 90&rsquor; Remina Chiba · 90+2&rsquor; Remina Chiba · 90+4&rsquor;,0,0,Freiburg,3-4-3,0,0.1,Julia Stierli · 46&rsquor;,0,1,Eintracht Frankfurt,Home,NA,990,0,0,0,11,8,1,29,12,12,0,0,0,67,15,7,68.2
Frauen-Bundesliga,2024-10-14,Frauen-Bundesliga (Matchweek 6),Eintracht Frankfurt,4-3-1-2,6,2.8,Laura Freigang · 35&rsquor; Laura Freigang · 53&rsquor; Barbara Dunst · 75&rsquor; Remina Chiba · 90&rsquor; Remina Chiba · 90+2&rsquor; Remina Chiba · 90+4&rsquor;,0,0,Freiburg,3-4-3,0,0.1,Julia Stierli · 46&rsquor;,0,1,Freiburg,Away,NA,945,0,1,0,8,10,1,6,12,9,0,0,0,38,7,15,31.8
Frauen-Bundesliga,2024-10-18,Frauen-Bundesliga (Matchweek 7),Hoffenheim,4-4-2,6,4.2,Ereleta Memeti · 21&rsquor; Gia Corley · 34&rsquor; Melissa Kössler · 36&rsquor; Julia Hickelsberger-Füller · 63&rsquor; Melissa Kössler · 64&rsquor; Gia Corley · 67&rsquor;,2,0,Turbine Potsdam,4-4-2,0,0,NA,4,0,Hoffenheim,Home,NA,990,2,0,0,10,7,3,34,9,11,0,0,0,68,6,3,66.7
Frauen-Bundesliga,2024-10-18,Frauen-Bundesliga (Matchweek 7),Hoffenheim,4-4-2,6,4.2,Ereleta Memeti · 21&rsquor; Gia Corley · 34&rsquor; Melissa Kössler · 36&rsquor; Julia Hickelsberger-Füller · 63&rsquor; Melissa Kössler · 64&rsquor; Gia Corley · 67&rsquor;,2,0,Turbine Potsdam,4-4-2,0,0,NA,4,0,Turbine Potsdam,Away,NA,990,4,0,0,7,9,2,2,20,10,0,0,0,44,3,6,33.3
Frauen-Bundesliga,2024-10-19,Frauen-Bundesliga (Matchweek 7),Eintracht Frankfurt,4-3-1-2,0,1.6,NA,2,0,Werder Bremen,4-4-2,1,0.5,Sophie Weidauer · 75&rsquor;,5,0,Eintracht Frankfurt,Home,NA,990,2,0,0,13,12,4,19,12,17,0,0,0,48,10,9,52.6
Frauen-Bundesliga,2024-10-19,Frauen-Bundesliga (Matchweek 7),Eintracht Frankfurt,4-3-1-2,0,1.6,NA,2,0,Werder Bremen,4-4-2,1,0.5,Sophie Weidauer · 75&rsquor;,5,0,Werder Bremen,Away,NA,990,5,0,0,12,12,1,6,18,15,0,0,0,40,8,10,44.4
Frauen-Bundesliga,2024-10-19,Frauen-Bundesliga (Matchweek 7),Carl-Zeiss Jena,4-1-4-1,2,1.6,Fiona Gaißer · 49&rsquor; Luca-Emily Birkholz · 65&rsquor;,3,0,Köln,4-3-3,2,2.2,Adriana Achcińska · 28&rsquor; Janina Hechler · 45&rsquor;,3,0,Carl-Zeiss Jena,Home,NA,990,3,0,0,12,8,3,8,7,13,0,0,0,31,4,7,36.4
Frauen-Bundesliga,2024-10-19,Frauen-Bundesliga (Matchweek 7),Carl-Zeiss Jena,4-1-4-1,2,1.6,Fiona Gaißer · 49&rsquor; Luca-Emily Birkholz · 65&rsquor;,3,0,Köln,4-3-3,2,2.2,Adriana Achcińska · 28&rsquor; Janina Hechler · 45&rsquor;,3,0,Köln,Away,NA,990,3,0,0,8,11,0,29,6,10,0,0,0,37,6,4,60
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Essen,4-2-3-1,0,0.1,NA,2,0,Wolfsburg,4-3-3,2,3,Janina Minge · 25&rsquor; Lineth Beerensteyn · 72&rsquor;,2,0,Essen,Home,NA,990,2,0,0,7,5,0,4,12,12,0,0,0,45,3,3,50
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Essen,4-2-3-1,0,0.1,NA,2,0,Wolfsburg,4-3-3,2,3,Janina Minge · 25&rsquor; Lineth Beerensteyn · 72&rsquor;,2,0,Wolfsburg,Away,NA,990,2,0,0,5,7,2,22,3,11,0,0,0,59,4,3,57.1
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Freiburg,4-2-3-1,4,2.5,Shekiera Martinez · 33&rsquor; Annabel Schasching · 53&rsquor; Cora Zical · 61&rsquor; Eileen Campbell · 90+3&rsquor;,3,0,RB Leipzig,3-4-3,1,2.2,Marleen Schimmer · 81&rsquor;,3,0,Freiburg,Home,NA,990,3,0,0,11,13,0,15,20,10,0,1,0,47,7,5,58.3
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Freiburg,4-2-3-1,4,2.5,Shekiera Martinez · 33&rsquor; Annabel Schasching · 53&rsquor; Cora Zical · 61&rsquor; Eileen Campbell · 90+3&rsquor;,3,0,RB Leipzig,3-4-3,1,2.2,Marleen Schimmer · 81&rsquor;,3,0,RB Leipzig,Away,NA,990,3,0,0,13,11,0,13,16,14,1,0,0,48,5,7,41.7
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Bayer Leverkusen,4-4-2,2,0.4,Cornelia Kramer · 20&rsquor; Julia Mickenhagen · 51&rsquor; Julia Mickenhagen · 73&rsquor;,3,1,Bayern Munich,4-2-3-1,3,2.2,Sarah Zadrazil · 50&rsquor; Georgia Stanway (P) · 66&rsquor; Alara Sehitler · 90&rsquor;,1,0,Bayer Leverkusen,Home,NA,972,2,1,1,9,7,1,5,16,20,0,1,0,33,10,12,45.5
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Bayer Leverkusen,4-4-2,2,0.4,Cornelia Kramer · 20&rsquor; Julia Mickenhagen · 51&rsquor; Julia Mickenhagen · 73&rsquor;,3,1,Bayern Munich,4-2-3-1,3,2.2,Sarah Zadrazil · 50&rsquor; Georgia Stanway (P) · 66&rsquor; Alara Sehitler · 90&rsquor;,1,0,Bayern Munich,Away,NA,990,1,0,0,7,9,2,19,3,8,1,0,0,41,12,10,54.5
Frauen-Bundesliga,2024-11-01,Frauen-Bundesliga (Matchweek 8),Köln,4-3-3,1,0.7,Laura Vogt · 21&rsquor;,3,0,Bayer Leverkusen,4-4-2,2,1.4,Cornelia Kramer · 2&rsquor; Cornelia Kramer (P) · 25&rsquor;,4,0,Köln,Home,NA,990,3,0,0,11,15,2,23,15,9,0,1,0,52,22,14,61.1
Frauen-Bundesliga,2024-11-01,Frauen-Bundesliga (Matchweek 8),Köln,4-3-3,1,0.7,Laura Vogt · 21&rsquor;,3,0,Bayer Leverkusen,4-4-2,2,1.4,Cornelia Kramer · 2&rsquor; Cornelia Kramer (P) · 25&rsquor;,4,0,Bayer Leverkusen,Away,NA,990,4,0,0,15,11,3,10,10,22,1,0,0,50,14,22,38.9
Frauen-Bundesliga,2024-11-02,Frauen-Bundesliga (Matchweek 8),Werder Bremen,3-5-2,1,0.7,Tuana Keles · 69&rsquor;,3,0,Essen,4-2-3-1,0,0.8,NA,2,0,Werder Bremen,Home,NA,990,3,0,0,19,10,3,13,8,22,0,0,0,41,3,7,30
Frauen-Bundesliga,2024-11-02,Frauen-Bundesliga (Matchweek 8),Werder Bremen,3-5-2,1,0.7,Tuana Keles · 69&rsquor;,3,0,Essen,4-2-3-1,0,0.8,NA,2,0,Essen,Away,NA,990,2,0,0,10,19,0,14,10,14,0,0,0,45,5,3,62.5
Frauen-Bundesliga,2024-11-02,Frauen-Bundesliga (Matchweek 8),Turbine Potsdam,5-3-2,0,0.5,NA,3,0,Carl-Zeiss Jena,4-1-4-1,0,0.2,NA,1,0,Turbine Potsdam,Home,NA,990,3,0,0,14,20,3,12,13,15,0,0,0,50,19,14,57.6
Frauen-Bundesliga,2024-11-02,Frauen-Bundesliga (Matchweek 8),Turbine Potsdam,5-3-2,0,0.5,NA,3,0,Carl-Zeiss Jena,4-1-4-1,0,0.2,NA,1,0,Carl-Zeiss Jena,Away,NA,990,1,0,0,21,13,1,19,9,17,0,0,0,47,14,19,42.4
Frauen-Bundesliga,2024-11-03,Frauen-Bundesliga (Matchweek 8),RB Leipzig,3-4-3,3,2.5,Marlene Müller · 55&rsquor; Giovanna Hoffmann (P) · 90+2&rsquor; Giovanna Hoffmann · 90+4&rsquor;,2,0,Hoffenheim,3-4-3,1,0.6,Dominika Grabowska · 78&rsquor;,0,0,RB Leipzig,Home,NA,990,2,0,0,9,8,6,16,7,19,1,0,0,54,5,4,55.6
Frauen-Bundesliga,2024-11-03,Frauen-Bundesliga (Matchweek 8),RB Leipzig,3-4-3,3,2.5,Marlene Müller · 55&rsquor; Giovanna Hoffmann (P) · 90+2&rsquor; Giovanna Hoffmann · 90+4&rsquor;,2,0,Hoffenheim,3-4-3,1,0.6,Dominika Grabowska · 78&rsquor;,0,0,Hoffenheim,Away,NA,990,0,0,0,8,8,4,14,8,25,0,1,0,47,4,5,44.4
Frauen-Bundesliga,2024-11-03,Frauen-Bundesliga (Matchweek 8),Wolfsburg,4-3-3,3,4.8,Svenja Huth · 17&rsquor; Alexandra Popp · 44&rsquor; Lineth Beerensteyn · 51&rsquor;,0,0,Freiburg,4-2-3-1,0,0.5,NA,0,0,Wolfsburg,Home,NA,990,0,0,0,9,9,0,18,11,17,0,0,0,72,6,6,50
Frauen-Bundesliga,2024-11-03,Frauen-Bundesliga (Matchweek 8),Wolfsburg,4-3-3,3,4.8,Svenja Huth · 17&rsquor; Alexandra Popp · 44&rsquor; Lineth Beerensteyn · 51&rsquor;,0,0,Freiburg,4-2-3-1,0,0.5,NA,0,0,Freiburg,Away,NA,990,0,0,0,10,8,2,30,10,14,0,0,0,70,6,6,50
Frauen-Bundesliga,2024-11-04,Frauen-Bundesliga (Matchweek 8),Bayern Munich,4-2-3-1,1,2.7,Pernille Harder · 34&rsquor;,0,0,Eintracht Frankfurt,4-3-1-2,1,0.6,Nicole Anyomi · 68&rsquor;,1,0,Bayern Munich,Home,NA,990,0,0,0,4,11,3,21,2,11,0,0,0,51,4,5,44.4
Frauen-Bundesliga,2024-11-04,Frauen-Bundesliga (Matchweek 8),Bayern Munich,4-2-3-1,1,2.7,Pernille Harder · 34&rsquor;,0,0,Eintracht Frankfurt,4-3-1-2,1,0.6,Nicole Anyomi · 68&rsquor;,1,0,Eintracht Frankfurt,Away,NA,990,1,0,0,12,4,4,10,13,24,0,1,0,41,5,4,55.6
Frauen-Bundesliga,2024-11-08,Frauen-Bundesliga (Matchweek 9),Freiburg,4-2-3-1,2,0.7,Lisa Karl · 16&rsquor; Cora Zical · 30&rsquor;,1,0,Bayern Munich,4-4-2,2,2.4,Alara Sehitler · 50&rsquor; Weronika Zawistowska · 90+1&rsquor;,0,0,Freiburg,Home,NA,990,1,0,0,7,11,0,16,16,15,0,0,0,44,7,12,36.8
Frauen-Bundesliga,2024-11-08,Frauen-Bundesliga (Matchweek 9),Freiburg,4-2-3-1,2,0.7,Lisa Karl · 16&rsquor; Cora Zical · 30&rsquor;,1,0,Bayern Munich,4-4-2,2,2.4,Alara Sehitler · 50&rsquor; Weronika Zawistowska · 90+1&rsquor;,0,0,Bayern Munich,Away,NA,990,0,0,0,13,7,4,30,9,12,0,0,0,61,12,7,63.2
Frauen-Bundesliga,2024-11-09,Frauen-Bundesliga (Matchweek 9),Hoffenheim,4-3-3,0,1.1,NA,2,0,Wolfsburg,4-3-3,3,2.6,Alexandra Popp · 41&rsquor; Janina Minge · 52&rsquor; Joelle Wedemeyer · 70&rsquor;,1,0,Hoffenheim,Home,NA,990,2,0,0,7,10,4,13,9,19,0,0,0,56,9,10,47.4
Frauen-Bundesliga,2024-11-09,Frauen-Bundesliga (Matchweek 9),Hoffenheim,4-3-3,0,1.1,NA,2,0,Wolfsburg,4-3-3,3,2.6,Alexandra Popp · 41&rsquor; Janina Minge · 52&rsquor; Joelle Wedemeyer · 70&rsquor;,1,0,Wolfsburg,Away,NA,990,1,0,0,10,7,1,22,6,4,0,0,0,48,10,9,52.6
Frauen-Bundesliga,2024-11-09,Frauen-Bundesliga (Matchweek 9),Eintracht Frankfurt,4-3-1-2,8,4.5,Laura Freigang · 21&rsquor; Laura Freigang · 30&rsquor; Géraldine Reuteler · 40&rsquor; Pia-Sophie Wolter · 64&rsquor; Laura Freigang · 66&rsquor; Sara Doorsoun (P) · 69&rsquor; Elisa Senß · 75&rsquor; Géraldine Reuteler · 90&rsquor;,2,0,Köln,4-3-3,0,0.6,NA,2,0,Eintracht Frankfurt,Home,NA,990,2,0,0,15,7,5,23,11,24,1,0,0,68,6,6,50
Frauen-Bundesliga,2024-11-09,Frauen-Bundesliga (Matchweek 9),Eintracht Frankfurt,4-3-1-2,8,4.5,Laura Freigang · 21&rsquor; Laura Freigang · 30&rsquor; Géraldine Reuteler · 40&rsquor; Pia-Sophie Wolter · 64&rsquor; Laura Freigang · 66&rsquor; Sara Doorsoun (P) · 69&rsquor; Elisa Senß · 75&rsquor; Géraldine Reuteler · 90&rsquor;,2,0,Köln,4-3-3,0,0.6,NA,2,0,Köln,Away,NA,990,2,0,0,7,15,0,5,9,17,0,1,0,55,6,6,50
Frauen-Bundesliga,2024-11-10,Frauen-Bundesliga (Matchweek 9),Bayer Leverkusen,4-4-2,3,2.8,Kristin Kögel · 4&rsquor; Cornelia Kramer · 13&rsquor; Lilla Turányi · 62&rsquor;,1,0,Turbine Potsdam,5-3-2,0,0.3,NA,2,0,Bayer Leverkusen,Home,NA,990,1,0,0,12,9,2,36,20,15,0,0,0,61,10,3,76.9
Frauen-Bundesliga,2024-11-10,Frauen-Bundesliga (Matchweek 9),Bayer Leverkusen,4-4-2,3,2.8,Kristin Kögel · 4&rsquor; Cornelia Kramer · 13&rsquor; Lilla Turányi · 62&rsquor;,1,0,Turbine Potsdam,5-3-2,0,0.3,NA,2,0,Turbine Potsdam,Away,NA,990,2,0,0,10,12,0,7,13,14,0,0,0,48,3,10,23.1
Frauen-Bundesliga,2024-11-10,Frauen-Bundesliga (Matchweek 9),Carl-Zeiss Jena,4-1-4-1,0,0.4,NA,0,0,Werder Bremen,3-4-1-2,1,0.6,Lara Schmidt · 19&rsquor;,2,0,Carl-Zeiss Jena,Home,NA,990,0,0,0,15,9,0,9,15,11,0,0,0,40,11,9,55
Frauen-Bundesliga,2024-11-10,Frauen-Bundesliga (Matchweek 9),Carl-Zeiss Jena,4-1-4-1,0,0.4,NA,0,0,Werder Bremen,3-4-1-2,1,0.6,Lara Schmidt · 19&rsquor;,2,0,Werder Bremen,Away,NA,990,2,0,0,10,15,5,18,11,10,0,0,0,43,10,11,47.6
Frauen-Bundesliga,2024-11-11,Frauen-Bundesliga (Matchweek 9),Essen,4-2-3-1,0,1.8,NA,2,0,RB Leipzig,3-4-3,0,1.1,NA,3,0,Essen,Home,NA,990,2,0,0,13,19,3,29,12,17,0,0,0,60,9,6,60
Frauen-Bundesliga,2024-11-11,Frauen-Bundesliga (Matchweek 9),Essen,4-2-3-1,0,1.8,NA,2,0,RB Leipzig,3-4-3,0,1.1,NA,3,0,RB Leipzig,Away,NA,990,3,0,0,19,13,1,13,22,15,0,0,0,49,6,9,40
Frauen-Bundesliga,2024-11-15,Frauen-Bundesliga (Matchweek 10),Freiburg,4-2-3-1,1,1.6,Tessa Blumenberg · 78&rsquor;,3,0,Essen,4-2-3-1,0,1.1,NA,0,0,Freiburg,Home,NA,990,3,0,0,7,4,2,22,10,15,0,0,0,81,11,17,39.3
Frauen-Bundesliga,2024-11-15,Frauen-Bundesliga (Matchweek 10),Freiburg,4-2-3-1,1,1.6,Tessa Blumenberg · 78&rsquor;,3,0,Essen,4-2-3-1,0,1.1,NA,0,0,Essen,Away,NA,990,0,0,0,5,7,3,14,14,27,0,0,0,67,17,11,60.7
Frauen-Bundesliga,2024-11-16,Frauen-Bundesliga (Matchweek 10),Wolfsburg,3-4-3,3,3.1,Lena Lattwein (P) · 27&rsquor; Lynn Wilms (P) · 33&rsquor; Lineth Beerensteyn · 88&rsquor;,0,0,Turbine Potsdam,5-3-2,1,0.2,Lina Vianden · 70&rsquor;,2,0,Wolfsburg,Home,NA,990,0,0,0,7,14,3,26,8,9,1,0,0,54,11,5,68.8
Frauen-Bundesliga,2024-11-16,Frauen-Bundesliga (Matchweek 10),Wolfsburg,3-4-3,3,3.1,Lena Lattwein (P) · 27&rsquor; Lynn Wilms (P) · 33&rsquor; Lineth Beerensteyn · 88&rsquor;,0,0,Turbine Potsdam,5-3-2,1,0.2,Lina Vianden · 70&rsquor;,2,0,Turbine Potsdam,Away,NA,990,2,0,0,15,7,3,8,8,18,0,2,0,42,5,11,31.3
Frauen-Bundesliga,2024-11-16,Frauen-Bundesliga (Matchweek 10),Hoffenheim,4-3-3,0,0.5,NA,0,0,Eintracht Frankfurt,4-3-1-2,1,1.2,Sara Doorsoun (P) · 52&rsquor;,2,0,Hoffenheim,Home,NA,990,0,0,0,14,14,3,8,12,11,0,1,0,57,7,7,50
Frauen-Bundesliga,2024-11-16,Frauen-Bundesliga (Matchweek 10),Hoffenheim,4-3-3,0,0.5,NA,0,0,Eintracht Frankfurt,4-3-1-2,1,1.2,Sara Doorsoun (P) · 52&rsquor;,2,0,Eintracht Frankfurt,Away,NA,990,2,0,0,15,12,6,14,16,20,0,0,0,70,7,7,50
Frauen-Bundesliga,2024-11-17,Frauen-Bundesliga (Matchweek 10),Bayern Munich,4-2-3-1,5,2.7,Glódís Perla Viggósdóttir · 19&rsquor; Klara Bühl · 29&rsquor; Lea Schüller · 80&rsquor; Jovana Damnjanović · 82&rsquor; Lea Schüller · 90+4&rsquor;,0,0,Carl-Zeiss Jena,4-1-4-1,0,0.1,NA,2,0,Bayern Munich,Home,NA,990,0,0,0,7,13,2,34,10,11,0,0,0,47,8,12,40
Frauen-Bundesliga,2024-11-17,Frauen-Bundesliga (Matchweek 10),Bayern Munich,4-2-3-1,5,2.7,Glódís Perla Viggósdóttir · 19&rsquor; Klara Bühl · 29&rsquor; Lea Schüller · 80&rsquor; Jovana Damnjanović · 82&rsquor; Lea Schüller · 90+4&rsquor;,0,0,Carl-Zeiss Jena,4-1-4-1,0,0.1,NA,2,0,Carl-Zeiss Jena,Away,NA,990,2,0,0,14,7,0,2,11,9,0,0,0,33,12,8,60
Frauen-Bundesliga,2024-11-17,Frauen-Bundesliga (Matchweek 10),RB Leipzig,3-4-3,0,0.3,NA,1,0,Bayer Leverkusen,4-4-2,1,1.1,Kristin Kögel · 81&rsquor;,4,0,RB Leipzig,Home,NA,990,1,0,0,10,11,1,10,11,10,0,0,0,51,5,7,41.7
Frauen-Bundesliga,2024-11-17,Frauen-Bundesliga (Matchweek 10),RB Leipzig,3-4-3,0,0.3,NA,1,0,Bayer Leverkusen,4-4-2,1,1.1,Kristin Kögel · 81&rsquor;,4,0,Bayer Leverkusen,Away,NA,990,4,0,0,11,9,2,17,16,16,0,0,0,58,7,5,58.3
Frauen-Bundesliga,2024-11-18,Frauen-Bundesliga (Matchweek 10),Köln,3-4-3,1,0.6,Vanessa Leimenstoll · 90+1&rsquor;,1,0,Werder Bremen,4-2-3-1,4,2.2,Michelle Ulbrich · 12&rsquor; Lara Schmidt · 54&rsquor; Emőke Pápai · 82&rsquor; Amira Arfaoui · 86&rsquor;,1,0,Köln,Home,NA,990,1,0,0,8,11,0,9,8,13,0,0,0,47,4,5,44.4
Frauen-Bundesliga,2024-11-18,Frauen-Bundesliga (Matchweek 10),Köln,3-4-3,1,0.6,Vanessa Leimenstoll · 90+1&rsquor;,1,0,Werder Bremen,4-2-3-1,4,2.2,Michelle Ulbrich · 12&rsquor; Lara Schmidt · 54&rsquor; Emőke Pápai · 82&rsquor; Amira Arfaoui · 86&rsquor;,1,0,Werder Bremen,Away,NA,990,1,0,0,12,8,5,19,5,18,0,0,0,64,5,4,55.6
Frauen-Bundesliga,2024-12-06,Frauen-Bundesliga (Matchweek 11),Bayer Leverkusen,4-4-2,1,1.2,Cornelia Kramer · 47&rsquor;,2,0,Wolfsburg,3-4-3,0,1.2,NA,0,0,Bayer Leverkusen,Home,NA,990,2,0,0,12,6,2,15,12,21,0,0,0,48,13,20,39.4
Frauen-Bundesliga,2024-12-06,Frauen-Bundesliga (Matchweek 11),Bayer Leverkusen,4-4-2,1,1.2,Cornelia Kramer · 47&rsquor;,2,0,Wolfsburg,3-4-3,0,1.2,NA,0,0,Wolfsburg,Away,NA,990,0,0,0,7,12,2,28,4,12,0,0,0,55,20,13,60.6
Frauen-Bundesliga,2024-12-07,Frauen-Bundesliga (Matchweek 11),Turbine Potsdam,5-3-2,0,0.2,NA,4,0,Köln,4-3-3,1,2.6,Alena Bienz · 60&rsquor;,2,0,Turbine Potsdam,Home,NA,990,4,0,0,20,11,0,5,10,17,0,0,0,33,9,9,50
Frauen-Bundesliga,2024-12-07,Frauen-Bundesliga (Matchweek 11),Turbine Potsdam,5-3-2,0,0.2,NA,4,0,Köln,4-3-3,1,2.6,Alena Bienz · 60&rsquor;,2,0,Köln,Away,NA,990,2,0,0,11,20,1,26,13,11,0,0,0,46,9,9,50
