League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take_Ons,Succ_Take_Ons,Succ_percent_Take_Ons,Tkld_Take_Ons,Tkld_percent_Take_Ons,Carries_Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,PrgR_Receiving
Frauen-Bundesliga,2023-11-04,Frauen-Bundesliga (Matchweek 6),Hoffenheim,4-3-3,2,1.4,Nicole Billa · 60&rsquor; Ereleta Memeti · 90+3&rsquor;,0,0,Freiburg,4-2-3-1,3,1.2,Svenja Fölmli · 14&rsquor; Hasret Kayikci · 47&rsquor; Cora Zical · 82&rsquor;,2,0,Hoffenheim,Home,NA,990,718,59,229,360,135,22,718,27,11,40.7,16,59.3,439,1695,889,11,8,3,27,16,440,54
Frauen-Bundesliga,2023-11-04,Frauen-Bundesliga (Matchweek 6),Hoffenheim,4-3-3,2,1.4,Nicole Billa · 60&rsquor; Ereleta Memeti · 90+3&rsquor;,0,0,Freiburg,4-2-3-1,3,1.2,Svenja Fölmli · 14&rsquor; Hasret Kayikci · 47&rsquor; Cora Zical · 82&rsquor;,2,0,Freiburg,Away,NA,990,568,71,224,216,137,30,568,18,7,38.9,11,61.1,250,1301,607,13,6,4,17,12,284,38
Frauen-Bundesliga,2023-11-04,Frauen-Bundesliga (Matchweek 6),Bayer Leverkusen,4-2-3-1,0,0.5,NA,1,0,Essen,4-3-3,0,1.2,NA,2,0,Bayer Leverkusen,Home,NA,990,620,55,242,311,71,12,620,23,10,43.5,13,56.5,347,2228,1024,21,7,2,20,11,361,27
Frauen-Bundesliga,2023-11-04,Frauen-Bundesliga (Matchweek 6),Bayer Leverkusen,4-2-3-1,0,0.5,NA,1,0,Essen,4-3-3,0,1.2,NA,2,0,Essen,Away,NA,990,460,34,173,162,132,24,460,19,13,68.4,6,31.6,180,1306,637,18,9,7,14,12,213,22
Frauen-Bundesliga,2023-11-05,Frauen-Bundesliga (Matchweek 6),Bayern Munich,4-2-3-1,2,2.1,Linda Dallmann · 29&rsquor; Klara Bühl · 37&rsquor;,2,0,Wolfsburg,4-2-3-1,1,0.6,Lena Oberdorf · 63&rsquor;,6,0,Bayern Munich,Home,NA,990,502,51,167,186,154,22,501,13,6,46.2,7,53.8,290,1175,413,5,8,3,32,15,266,28
Frauen-Bundesliga,2023-11-05,Frauen-Bundesliga (Matchweek 6),Bayern Munich,4-2-3-1,2,2.1,Linda Dallmann · 29&rsquor; Klara Bühl · 37&rsquor;,2,0,Wolfsburg,4-2-3-1,1,0.6,Lena Oberdorf · 63&rsquor;,6,0,Wolfsburg,Away,NA,990,537,71,237,220,84,9,537,13,7,53.8,6,46.2,279,1056,482,8,6,2,19,8,279,28
Frauen-Bundesliga,2023-11-05,Frauen-Bundesliga (Matchweek 6),1. FC Nürnberg,3-4-1-2,1,0.4,Vanessa Haim · 81&rsquor;,1,0,Köln,4-2-3-1,3,2.8,Dóra Zeller · 5&rsquor; Marleen Schimmer · 67&rsquor; Sharon Beck · 72&rsquor;,1,0,1. FC Nürnberg,Home,NA,990,541,125,263,203,78,8,541,7,2,28.6,5,71.4,284,1497,470,6,3,1,25,16,284,22
Frauen-Bundesliga,2023-11-05,Frauen-Bundesliga (Matchweek 6),1. FC Nürnberg,3-4-1-2,1,0.4,Vanessa Haim · 81&rsquor;,1,0,Köln,4-2-3-1,3,2.8,Dóra Zeller · 5&rsquor; Marleen Schimmer · 67&rsquor; Sharon Beck · 72&rsquor;,1,0,Köln,Away,NA,990,530,44,176,206,158,28,530,13,8,61.5,5,38.5,327,1664,660,20,14,8,16,22,284,41
Frauen-Bundesliga,2023-11-06,Frauen-Bundesliga (Matchweek 6),Werder Bremen,5-3-2,0,0.2,NA,4,0,Eintracht Frankfurt,4-1-3-2,1,1.6,Nicole Anyomi · 26&rsquor;,0,0,Werder Bremen,Home,NA,990,496,56,221,188,93,10,496,17,10,58.8,7,41.2,181,1195,596,10,8,2,30,11,256,19
Frauen-Bundesliga,2023-11-06,Frauen-Bundesliga (Matchweek 6),Werder Bremen,5-3-2,0,0.2,NA,4,0,Eintracht Frankfurt,4-1-3-2,1,1.6,Nicole Anyomi · 26&rsquor;,0,0,Eintracht Frankfurt,Away,NA,990,661,55,227,315,127,25,661,18,13,72.2,5,27.8,368,2024,902,11,8,3,32,9,424,44
Frauen-Bundesliga,2023-11-10,Frauen-Bundesliga (Matchweek 7),Eintracht Frankfurt,4-3-1-2,2,0.8,Nicole Anyomi · 19&rsquor; Nicole Anyomi · 66&rsquor;,1,0,Bayer Leverkusen,4-2-3-1,2,1,Synne Hansen · 17&rsquor; Estrella Gonzalez · 88&rsquor;,2,0,Eintracht Frankfurt,Home,NA,990,626,61,176,290,168,15,626,13,8,61.5,5,38.5,307,1990,1097,19,13,2,21,10,408,52
Frauen-Bundesliga,2023-11-10,Frauen-Bundesliga (Matchweek 7),Eintracht Frankfurt,4-3-1-2,2,0.8,Nicole Anyomi · 19&rsquor; Nicole Anyomi · 66&rsquor;,1,0,Bayer Leverkusen,4-2-3-1,2,1,Synne Hansen · 17&rsquor; Estrella Gonzalez · 88&rsquor;,2,0,Bayer Leverkusen,Away,NA,990,488,72,182,222,86,7,488,9,4,44.4,4,44.4,242,1190,642,9,11,0,13,6,271,26
Frauen-Bundesliga,2023-11-11,Frauen-Bundesliga (Matchweek 7),RB Leipzig,3-4-1-2,0,0.4,NA,3,0,Werder Bremen,5-3-2,5,2.5,Saskia Matheis · 2&rsquor; Sophie Weidauer · 31&rsquor; Nina Lührßen · 40&rsquor; Sophie Weidauer · 81&rsquor; Sophie Weidauer · 86&rsquor;,0,0,RB Leipzig,Home,NA,990,482,41,173,194,120,12,482,6,3,50,3,50,186,815,412,6,5,2,28,14,223,26
Frauen-Bundesliga,2023-11-11,Frauen-Bundesliga (Matchweek 7),RB Leipzig,3-4-1-2,0,0.4,NA,3,0,Werder Bremen,5-3-2,5,2.5,Saskia Matheis · 2&rsquor; Sophie Weidauer · 31&rsquor; Nina Lührßen · 40&rsquor; Sophie Weidauer · 81&rsquor; Sophie Weidauer · 86&rsquor;,0,0,Werder Bremen,Away,NA,990,573,65,297,199,84,14,573,12,8,66.7,4,33.3,314,1403,659,14,7,5,21,21,306,22
Frauen-Bundesliga,2023-11-11,Frauen-Bundesliga (Matchweek 7),Essen,4-2-3-1,5,2.8,Laureta Elmazi · 5&rsquor; Laureta Elmazi · 9&rsquor; Natasha Kowalski (P) · 28&rsquor; Natasha Kowalski · 36&rsquor; Ramona Maier · 64&rsquor;,4,0,1. FC Nürnberg,3-4-1-2,0,0.2,NA,3,0,Essen,Home,NA,990,572,37,160,200,228,36,571,25,12,48,13,52,322,1857,1067,31,17,6,14,10,365,48
Frauen-Bundesliga,2023-11-11,Frauen-Bundesliga (Matchweek 7),Essen,4-2-3-1,5,2.8,Laureta Elmazi · 5&rsquor; Laureta Elmazi · 9&rsquor; Natasha Kowalski (P) · 28&rsquor; Natasha Kowalski · 36&rsquor; Ramona Maier · 64&rsquor;,4,0,1. FC Nürnberg,3-4-1-2,0,0.2,NA,3,0,1. FC Nürnberg,Away,NA,990,522,100,287,190,51,6,522,11,6,54.5,5,45.5,292,1294,768,8,8,1,15,2,296,20
Frauen-Bundesliga,2023-11-12,Frauen-Bundesliga (Matchweek 7),Wolfsburg,4-2-3-1,4,3.4,Ewa Pajor · 36&rsquor; Vivien Endemann · 39&rsquor; Ewa Pajor · 50&rsquor; Lena Lattwein · 60&rsquor;,0,0,Freiburg,4-2-3-1,0,0.3,NA,2,0,Wolfsburg,Home,NA,990,648,45,172,299,184,37,648,16,9,56.3,7,43.8,376,2033,1167,32,17,12,18,10,411,56
Frauen-Bundesliga,2023-11-12,Frauen-Bundesliga (Matchweek 7),Wolfsburg,4-2-3-1,4,3.4,Ewa Pajor · 36&rsquor; Vivien Endemann · 39&rsquor; Ewa Pajor · 50&rsquor; Lena Lattwein · 60&rsquor;,0,0,Freiburg,4-2-3-1,0,0.3,NA,2,0,Freiburg,Away,NA,990,472,93,226,185,66,9,472,11,6,54.5,5,45.5,153,908,444,6,4,1,14,7,194,24
Frauen-Bundesliga,2023-11-12,Frauen-Bundesliga (Matchweek 7),Bayern Munich,4-2-3-1,2,4.2,Jovana Damnjanović · 8&rsquor; Georgia Stanway (P) · 72&rsquor;,0,0,MSV Duisburg,5-4-1,0,0,NA,2,0,Bayern Munich,Home,NA,990,893,25,110,499,287,44,892,18,13,72.2,5,27.8,625,3000,1591,28,21,9,20,21,688,95
Frauen-Bundesliga,2023-11-12,Frauen-Bundesliga (Matchweek 7),Bayern Munich,4-2-3-1,2,4.2,Jovana Damnjanović · 8&rsquor; Georgia Stanway (P) · 72&rsquor;,0,0,MSV Duisburg,5-4-1,0,0,NA,2,0,MSV Duisburg,Away,NA,990,400,94,279,94,36,1,400,10,1,10,9,90,188,777,336,2,4,1,16,1,176,7
Frauen-Bundesliga,2023-11-13,Frauen-Bundesliga (Matchweek 7),Köln,4-2-3-1,1,0.6,Dóra Zeller · 13&rsquor;,0,0,Hoffenheim,4-3-3,2,1,Mara Alber · 1&rsquor; Gia Corley · 62&rsquor;,1,0,Köln,Home,NA,990,483,83,271,133,82,13,483,15,7,46.7,8,53.3,165,1083,398,7,2,1,27,8,223,27
Frauen-Bundesliga,2023-11-13,Frauen-Bundesliga (Matchweek 7),Köln,4-2-3-1,1,0.6,Dóra Zeller · 13&rsquor;,0,0,Hoffenheim,4-3-3,2,1,Mara Alber · 1&rsquor; Gia Corley · 62&rsquor;,1,0,Hoffenheim,Away,NA,990,680,64,215,242,227,21,680,33,13,39.4,19,57.6,316,1864,1025,19,16,7,28,13,430,39
Frauen-Bundesliga,2023-11-17,Frauen-Bundesliga (Matchweek 8),Hoffenheim,4-2-3-1,0,1.2,NA,1,0,Essen,4-3-3,3,1,Marta Cazalla (OG) · 13&rsquor; Laureta Elmazi · 14&rsquor; Ramona Maier · 87&rsquor;,1,0,Hoffenheim,Home,NA,990,829,52,261,426,149,16,829,33,14,42.4,19,57.6,565,2597,1391,12,19,2,16,10,603,55
Frauen-Bundesliga,2023-11-17,Frauen-Bundesliga (Matchweek 8),Hoffenheim,4-2-3-1,0,1.2,NA,1,0,Essen,4-3-3,3,1,Marta Cazalla (OG) · 13&rsquor; Laureta Elmazi · 14&rsquor; Ramona Maier · 87&rsquor;,1,0,Essen,Away,NA,990,459,67,217,152,102,21,459,27,14,51.9,13,48.1,194,1579,786,24,16,6,24,5,212,28
Frauen-Bundesliga,2023-11-18,Frauen-Bundesliga (Matchweek 8),1. FC Nürnberg,3-4-1-2,0,0.6,NA,3,0,Eintracht Frankfurt,4-3-1-2,2,2.1,Laura Freigang · 23&rsquor; Lara Prašnikar · 67&rsquor;,2,0,1. FC Nürnberg,Home,NA,990,441,82,189,171,85,8,441,6,3,50,3,50,172,1022,600,6,7,1,27,11,190,16
Frauen-Bundesliga,2023-11-18,Frauen-Bundesliga (Matchweek 8),1. FC Nürnberg,3-4-1-2,0,0.6,NA,3,0,Eintracht Frankfurt,4-3-1-2,2,2.1,Laura Freigang · 23&rsquor; Lara Prašnikar · 67&rsquor;,2,0,Eintracht Frankfurt,Away,NA,990,631,42,174,282,180,34,631,11,5,45.5,6,54.5,328,1378,655,22,10,7,17,16,391,45
Frauen-Bundesliga,2023-11-18,Frauen-Bundesliga (Matchweek 8),Wolfsburg,4-2-3-1,2,1.8,Fenna Kalma · 7&rsquor; Ewa Pajor · 40&rsquor;,1,0,MSV Duisburg,5-4-1,0,0.1,NA,1,0,Wolfsburg,Home,NA,990,890,32,179,468,252,25,890,37,15,40.5,22,59.5,569,2859,1458,30,22,4,11,5,654,78
Frauen-Bundesliga,2023-11-18,Frauen-Bundesliga (Matchweek 8),Wolfsburg,4-2-3-1,2,1.8,Fenna Kalma · 7&rsquor; Ewa Pajor · 40&rsquor;,1,0,MSV Duisburg,5-4-1,0,0.1,NA,1,0,MSV Duisburg,Away,NA,990,404,74,260,106,39,3,404,12,6,50,6,50,179,886,354,3,2,1,14,10,161,4
Frauen-Bundesliga,2023-11-19,Frauen-Bundesliga (Matchweek 8),Bayer Leverkusen,3-4-3,1,0.8,Verena Wieder · 90+3&rsquor;,1,0,RB Leipzig,4-4-2,1,0.9,Vanessa Fudalla · 78&rsquor;,2,0,Bayer Leverkusen,Home,NA,990,694,48,226,356,121,12,694,16,10,62.5,6,37.5,317,2186,1174,20,15,2,21,15,418,41
Frauen-Bundesliga,2023-11-19,Frauen-Bundesliga (Matchweek 8),Bayer Leverkusen,3-4-3,1,0.8,Verena Wieder · 90+3&rsquor;,1,0,RB Leipzig,4-4-2,1,0.9,Vanessa Fudalla · 78&rsquor;,2,0,RB Leipzig,Away,NA,990,436,51,187,151,103,9,436,10,4,40,6,60,116,1066,437,9,6,2,13,8,167,24
Frauen-Bundesliga,2023-11-19,Frauen-Bundesliga (Matchweek 8),Werder Bremen,5-3-2,0,0.1,NA,4,0,Bayern Munich,4-2-3-1,2,1.1,Magdalena Eriksson · 2&rsquor; Katharina Naschenweng · 24&rsquor;,2,0,Werder Bremen,Home,NA,990,488,88,225,183,83,9,488,12,4,33.3,8,66.7,256,1486,677,13,7,1,20,7,255,18
Frauen-Bundesliga,2023-11-19,Frauen-Bundesliga (Matchweek 8),Werder Bremen,5-3-2,0,0.1,NA,4,0,Bayern Munich,4-2-3-1,2,1.1,Magdalena Eriksson · 2&rsquor; Katharina Naschenweng · 24&rsquor;,2,0,Bayern Munich,Away,NA,990,619,54,200,286,145,17,619,32,16,50,16,50,304,1822,954,16,12,7,22,7,395,45
Frauen-Bundesliga,2023-11-20,Frauen-Bundesliga (Matchweek 8),Freiburg,4-2-3-1,3,1.7,Marie Müller (P) · 34&rsquor; Hasret Kayikci · 39&rsquor; Giovanna Hoffmann · 83&rsquor;,0,0,Köln,4-2-3-1,3,1.7,Martyna Wiankowska (P) · 45+2&rsquor; Meike Meßmer · 72&rsquor; Adriana Achcińska · 76&rsquor;,3,0,Freiburg,Home,NA,990,632,57,229,252,155,27,631,18,7,38.9,11,61.1,300,1223,679,14,10,6,19,13,352,39
Frauen-Bundesliga,2023-11-20,Frauen-Bundesliga (Matchweek 8),Freiburg,4-2-3-1,3,1.7,Marie Müller (P) · 34&rsquor; Hasret Kayikci · 39&rsquor; Giovanna Hoffmann · 83&rsquor;,0,0,Köln,4-2-3-1,3,1.7,Martyna Wiankowska (P) · 45+2&rsquor; Meike Meßmer · 72&rsquor; Adriana Achcińska · 76&rsquor;,3,0,Köln,Away,NA,990,533,69,229,210,100,19,532,19,6,31.6,13,68.4,240,1508,898,17,12,3,24,15,269,32
Frauen-Bundesliga,2023-12-08,Frauen-Bundesliga (Matchweek 9),RB Leipzig,4-4-2,0,1,NA,2,0,1. FC Nürnberg,3-5-2,0,1.3,NA,4,0,RB Leipzig,Home,NA,990,460,53,176,173,116,9,460,24,10,41.7,14,58.3,146,579,239,6,2,0,18,6,214,20
Frauen-Bundesliga,2023-12-08,Frauen-Bundesliga (Matchweek 9),RB Leipzig,4-4-2,0,1,NA,2,0,1. FC Nürnberg,3-5-2,0,1.3,NA,4,0,1. FC Nürnberg,Away,NA,990,448,60,200,170,80,15,448,15,4,26.7,11,73.3,150,686,296,5,4,6,23,3,203,25
Frauen-Bundesliga,2023-12-09,Frauen-Bundesliga (Matchweek 9),Essen,4-2-3-1,0,1.3,NA,1,0,Freiburg,4-2-3-1,1,1.6,Lisa Kolb · 30&rsquor;,4,0,Essen,Home,NA,990,544,42,156,227,168,23,544,36,21,58.3,15,41.7,299,1647,698,12,10,5,26,13,272,41
Frauen-Bundesliga,2023-12-09,Frauen-Bundesliga (Matchweek 9),Essen,4-2-3-1,0,1.3,NA,1,0,Freiburg,4-2-3-1,1,1.6,Lisa Kolb · 30&rsquor;,4,0,Freiburg,Away,NA,990,599,84,260,254,90,14,599,14,6,42.9,8,57.1,305,1230,593,9,5,5,25,15,321,22
Frauen-Bundesliga,2023-12-09,Frauen-Bundesliga (Matchweek 9),Köln,4-2-3-1,1,1.9,Anna Gerhardt · 25&rsquor;,0,0,Wolfsburg,4-2-3-1,4,1.7,Svenja Huth · 21&rsquor; Dominique Janssen (P) · 45+3&rsquor; Vivien Endemann · 53&rsquor; Joelle Wedemeyer · 85&rsquor;,1,0,Köln,Home,NA,990,452,73,214,174,67,11,452,15,8,53.3,7,46.7,208,1105,399,10,3,3,20,15,192,10
Frauen-Bundesliga,2023-12-09,Frauen-Bundesliga (Matchweek 9),Köln,4-2-3-1,1,1.9,Anna Gerhardt · 25&rsquor;,0,0,Wolfsburg,4-2-3-1,4,1.7,Svenja Huth · 21&rsquor; Dominique Janssen (P) · 45+3&rsquor; Vivien Endemann · 53&rsquor; Joelle Wedemeyer · 85&rsquor;,1,0,Wolfsburg,Away,NA,990,720,40,225,329,170,19,719,19,8,42.1,11,57.9,378,1297,614,13,6,7,26,12,466,40
Frauen-Bundesliga,2023-12-10,Frauen-Bundesliga (Matchweek 9),Eintracht Frankfurt,4-3-1-2,3,2.7,Lara Prašnikar · 41&rsquor; Nicole Anyomi · 48&rsquor; Shekiera Martinez · 90+1&rsquor;,2,0,Hoffenheim,4-3-3,1,1,Julia Hickelsberger-Füller · 4&rsquor;,0,0,Eintracht Frankfurt,Home,NA,990,715,52,196,359,166,28,715,22,13,59.1,9,40.9,435,2337,1113,20,11,7,19,11,462,58
Frauen-Bundesliga,2023-12-10,Frauen-Bundesliga (Matchweek 9),Eintracht Frankfurt,4-3-1-2,3,2.7,Lara Prašnikar · 41&rsquor; Nicole Anyomi · 48&rsquor; Shekiera Martinez · 90+1&rsquor;,2,0,Hoffenheim,4-3-3,1,1,Julia Hickelsberger-Füller · 4&rsquor;,0,0,Hoffenheim,Away,NA,990,528,85,268,208,56,3,528,31,14,45.2,17,54.8,282,1589,822,10,8,1,17,10,263,22
Frauen-Bundesliga,2023-12-10,Frauen-Bundesliga (Matchweek 9),MSV Duisburg,4-2-3-1,0,0.9,Paula Flach · 55&rsquor;,3,1,Werder Bremen,5-3-2,2,1.6,Maja Sternad · 34&rsquor; Sophie Weidauer · 83&rsquor;,2,0,MSV Duisburg,Home,NA,954,433,69,223,151,63,5,433,4,2,50,2,50,179,768,366,2,4,0,16,10,182,8
Frauen-Bundesliga,2023-12-10,Frauen-Bundesliga (Matchweek 9),MSV Duisburg,4-2-3-1,0,0.9,Paula Flach · 55&rsquor;,3,1,Werder Bremen,5-3-2,2,1.6,Maja Sternad · 34&rsquor; Sophie Weidauer · 83&rsquor;,2,0,Werder Bremen,Away,NA,990,657,43,195,298,175,29,657,22,5,22.7,16,72.7,323,2163,1092,25,15,9,15,8,398,53
Frauen-Bundesliga,2023-12-11,Frauen-Bundesliga (Matchweek 9),Bayern Munich,4-2-3-1,3,1.2,Magdalena Eriksson · 6&rsquor; Giulia Gwinn · 52&rsquor; Jovana Damnjanović · 58&rsquor;,0,0,Bayer Leverkusen,3-4-3,0,0.5,NA,2,0,Bayern Munich,Home,NA,990,811,47,204,403,206,29,811,16,3,18.8,13,81.3,441,2276,1088,17,9,8,20,9,589,68
Frauen-Bundesliga,2023-12-11,Frauen-Bundesliga (Matchweek 9),Bayern Munich,4-2-3-1,3,1.2,Magdalena Eriksson · 6&rsquor; Giulia Gwinn · 52&rsquor; Jovana Damnjanović · 58&rsquor;,0,0,Bayer Leverkusen,3-4-3,0,0.5,NA,2,0,Bayer Leverkusen,Away,NA,990,473,61,215,198,65,8,473,6,4,66.7,2,33.3,228,1235,606,11,4,0,20,17,264,18
Frauen-Bundesliga,2023-12-15,Frauen-Bundesliga (Matchweek 10),Bayer Leverkusen,3-4-3,4,2.3,Karólína Lea Vilhjálmsdóttir · 5&rsquor; Kristin Kögel · 62&rsquor; Nikola Karczewska · 69&rsquor; Verena Wieder · 90+4&rsquor;,0,0,MSV Duisburg,4-2-3-1,1,1,Natalie Muth · 38&rsquor; Natalie Muth · 90&rsquor;,5,1,Bayer Leverkusen,Home,NA,990,700,90,269,283,150,21,700,21,14,66.7,7,33.3,299,1331,628,13,6,2,22,18,419,41
Frauen-Bundesliga,2023-12-15,Frauen-Bundesliga (Matchweek 10),Bayer Leverkusen,3-4-3,4,2.3,Karólína Lea Vilhjálmsdóttir · 5&rsquor; Kristin Kögel · 62&rsquor; Nikola Karczewska · 69&rsquor; Verena Wieder · 90+4&rsquor;,0,0,MSV Duisburg,4-2-3-1,1,1,Natalie Muth · 38&rsquor; Natalie Muth · 90&rsquor;,5,1,MSV Duisburg,Away,NA,989,468,67,183,181,114,15,468,9,5,55.6,4,44.4,172,1063,499,16,8,5,16,15,195,29
Frauen-Bundesliga,2023-12-16,Frauen-Bundesliga (Matchweek 10),Köln,4-2-3-1,0,0.4,NA,2,0,Essen,4-3-3,1,0.8,Lena Ostermeier · 27&rsquor;,0,0,Köln,Home,NA,990,599,78,266,237,106,12,599,21,11,52.4,10,47.6,316,1634,776,13,8,2,27,13,318,36
Frauen-Bundesliga,2023-12-16,Frauen-Bundesliga (Matchweek 10),Köln,4-2-3-1,0,0.4,NA,2,0,Essen,4-3-3,1,0.8,Lena Ostermeier · 27&rsquor;,0,0,Essen,Away,NA,990,626,58,253,221,160,28,626,25,14,56,11,44,297,1864,1025,19,9,3,30,14,335,37
Frauen-Bundesliga,2023-12-16,Frauen-Bundesliga (Matchweek 10),Freiburg,4-2-3-1,0,0.6,NA,2,0,Eintracht Frankfurt,4-3-1-2,4,1.4,Barbara Dunst · 23&rsquor; Alina Axtmann (OG) · 41&rsquor; Lisanne Gräwe · 66&rsquor; Nicole Anyomi · 70&rsquor;,0,0,Freiburg,Home,NA,990,560,69,178,261,125,12,560,17,11,64.7,6,35.3,293,1265,664,15,7,0,15,7,337,35
Frauen-Bundesliga,2023-12-16,Frauen-Bundesliga (Matchweek 10),Freiburg,4-2-3-1,0,0.6,NA,2,0,Eintracht Frankfurt,4-3-1-2,4,1.4,Barbara Dunst · 23&rsquor; Alina Axtmann (OG) · 41&rsquor; Lisanne Gräwe · 66&rsquor; Nicole Anyomi · 70&rsquor;,0,0,Eintracht Frankfurt,Away,NA,990,658,67,264,296,103,16,658,6,4,66.7,2,33.3,379,1789,1002,9,8,2,19,12,446,53
Frauen-Bundesliga,2023-12-17,Frauen-Bundesliga (Matchweek 10),Hoffenheim,4-3-3,2,1.2,Marta Cazalla · 6&rsquor; Marta Cazalla · 62&rsquor;,1,0,RB Leipzig,4-2-3-1,1,0.8,Lydia Andrade · 82&rsquor;,1,0,Hoffenheim,Home,NA,990,694,104,333,239,129,19,694,31,10,32.3,20,64.5,425,1846,741,15,4,5,18,10,459,38
Frauen-Bundesliga,2023-12-17,Frauen-Bundesliga (Matchweek 10),Hoffenheim,4-3-3,2,1.2,Marta Cazalla · 6&rsquor; Marta Cazalla · 62&rsquor;,1,0,RB Leipzig,4-2-3-1,1,0.8,Lydia Andrade · 82&rsquor;,1,0,RB Leipzig,Away,NA,990,499,55,176,229,104,12,499,10,6,60,4,40,253,1300,599,13,15,4,26,11,235,33
Frauen-Bundesliga,2023-12-17,Frauen-Bundesliga (Matchweek 10),1. FC Nürnberg,5-3-2,1,1.1,Medina Dešić (P) · 72&rsquor;,2,0,Bayern Munich,4-2-3-1,1,3.8,Lea Schüller · 11&rsquor;,2,0,1. FC Nürnberg,Home,NA,990,423,76,217,144,65,6,422,6,5,83.3,1,16.7,198,827,427,3,4,1,22,6,176,15
Frauen-Bundesliga,2023-12-17,Frauen-Bundesliga (Matchweek 10),1. FC Nürnberg,5-3-2,1,1.1,Medina Dešić (P) · 72&rsquor;,2,0,Bayern Munich,4-2-3-1,1,3.8,Lea Schüller · 11&rsquor;,2,0,Bayern Munich,Away,NA,990,778,41,165,372,246,47,778,20,12,60,8,40,472,2617,1132,21,16,8,14,12,544,65
Frauen-Bundesliga,2023-12-18,Frauen-Bundesliga (Matchweek 10),Wolfsburg,4-2-3-1,1,0.8,Dominique Janssen · 83&rsquor;,1,0,Werder Bremen,4-4-2,0,0.3,NA,3,0,Wolfsburg,Home,NA,990,754,28,175,380,204,36,754,27,14,51.9,13,48.1,359,1795,932,14,12,4,33,9,472,59
Frauen-Bundesliga,2023-12-18,Frauen-Bundesliga (Matchweek 10),Wolfsburg,4-2-3-1,1,0.8,Dominique Janssen · 83&rsquor;,1,0,Werder Bremen,4-4-2,0,0.3,NA,3,0,Werder Bremen,Away,NA,990,418,64,205,166,52,3,418,11,7,63.6,4,36.4,119,587,241,3,7,1,21,11,130,8
Frauen-Bundesliga,2024-01-26,Frauen-Bundesliga (Matchweek 11),Werder Bremen,5-3-2,2,1,Synne Hansen (OG) · 76&rsquor; Jasmin Sehan · 90+2&rsquor;,1,0,Bayer Leverkusen,3-4-1-2,1,0.4,Nikola Karczewska · 21&rsquor;,4,0,Werder Bremen,Home,NA,990,560,40,133,289,143,19,560,16,7,43.8,9,56.3,240,1355,731,12,8,6,24,5,314,35
Frauen-Bundesliga,2024-01-26,Frauen-Bundesliga (Matchweek 11),Werder Bremen,5-3-2,2,1,Synne Hansen (OG) · 76&rsquor; Jasmin Sehan · 90+2&rsquor;,1,0,Bayer Leverkusen,3-4-1-2,1,0.4,Nikola Karczewska · 21&rsquor;,4,0,Bayer Leverkusen,Away,NA,990,550,64,248,234,72,7,550,12,5,41.7,7,58.3,278,1412,729,15,5,0,35,7,298,20
Frauen-Bundesliga,2024-01-27,Frauen-Bundesliga (Matchweek 11),RB Leipzig,4-4-2,0,0.3,NA,1,0,Freiburg,4-2-3-1,2,2.6,Cora Zical · 34&rsquor; Leela Egli · 90+2&rsquor;,1,0,RB Leipzig,Home,NA,990,574,45,221,256,103,4,574,14,9,64.3,5,35.7,270,1056,493,11,6,1,20,13,279,19
Frauen-Bundesliga,2024-01-27,Frauen-Bundesliga (Matchweek 11),RB Leipzig,4-4-2,0,0.3,NA,1,0,Freiburg,4-2-3-1,2,2.6,Cora Zical · 34&rsquor; Leela Egli · 90+2&rsquor;,1,0,Freiburg,Away,NA,990,596,49,251,214,136,19,596,9,3,33.3,6,66.7,192,1318,552,9,3,7,25,16,288,20
Frauen-Bundesliga,2024-01-27,Frauen-Bundesliga (Matchweek 11),Bayern Munich,4-2-3-1,1,1.1,Klara Bühl · 22&rsquor;,1,0,Hoffenheim,4-2-3-1,0,0.2,NA,2,0,Bayern Munich,Home,NA,990,585,61,181,260,146,27,585,12,5,41.7,7,58.3,308,1344,719,8,6,2,13,11,351,40
Frauen-Bundesliga,2024-01-27,Frauen-Bundesliga (Matchweek 11),Bayern Munich,4-2-3-1,1,1.1,Klara Bühl · 22&rsquor;,1,0,Hoffenheim,4-2-3-1,0,0.2,NA,2,0,Hoffenheim,Away,NA,990,514,86,234,195,89,4,514,12,8,66.7,4,33.3,244,1241,561,11,9,0,21,19,303,28
Frauen-Bundesliga,2024-01-28,Frauen-Bundesliga (Matchweek 11),Eintracht Frankfurt,4-3-3,1,1.2,Ilayda Acikgöz · 23&rsquor;,3,0,Köln,4-2-3-1,0,0.4,NA,0,0,Eintracht Frankfurt,Home,NA,990,749,50,214,349,191,22,749,19,4,21.1,15,78.9,466,2602,1314,15,11,2,13,12,486,41
